TIME	U1cal
0.118	7.169
0.119	6.882
0.119	6.942
0.120	6.839
0.120	6.565
0.121	6.705
0.121	6.388
0.122	6.500
0.122	6.460
0.123	6.309
0.123	6.200
0.124	6.177
0.124	5.927
0.125	5.898
0.125	5.694
0.126	6.630
0.126	5.672
0.127	6.713
0.127	6.356
0.128	6.746
0.128	6.285
0.128	6.839
0.129	6.907
0.130	7.019
0.130	7.303
0.131	7.761
0.131	7.072
0.132	6.738
0.132	6.763
0.133	7.187
0.133	6.916
0.134	6.814
0.134	6.638
0.135	7.054
0.135	6.460
0.136	6.200
0.136	6.524
0.137	6.484
0.137	6.713
0.138	6.524
0.138	6.573
0.139	5.658
0.139	6.890
0.140	6.705
0.140	6.933
0.141	6.907
0.141	7.037
0.142	7.098
0.142	7.276
0.143	7.011
0.143	7.376
0.144	7.125
0.144	7.431
0.145	7.019
0.145	7.002
0.146	6.680
0.146	7.028
0.147	7.313
0.147	7.543
0.148	6.899
0.148	6.985
0.149	6.246
0.149	7.160
0.150	8.176
0.150	7.151
0.151	6.959
0.151	7.169
0.152	7.267
0.152	7.142
0.153	7.204
0.153	6.890
0.154	7.204
0.154	7.222
0.155	6.950
0.155	6.993
0.156	6.638
0.156	7.125
0.157	7.072
0.157	6.484
0.158	6.873
0.158	6.705
0.159	6.814
0.159	7.450
0.160	7.081
0.160	7.089
0.161	6.746
0.161	6.950
0.162	7.028
0.162	6.933
0.163	6.839
0.163	6.772
0.164	6.814
0.164	6.805
0.165	8.156
0.165	7.440
0.166	6.848
0.166	6.146
0.167	6.565
0.167	6.565
0.168	6.907
0.168	6.597
0.169	6.814
0.169	6.856
0.170	6.907
0.170	6.856
0.171	7.019
0.171	6.985
0.172	7.313
0.172	6.746
0.173	6.161
0.173	6.933
0.174	7.240
0.174	7.072
0.175	7.249
0.175	6.680
0.176	7.285
0.176	6.589
0.177	6.755
0.177	6.428
0.178	6.549
0.178	6.856
0.179	6.688
0.179	6.738
0.180	6.412
0.180	6.663
0.181	7.125
0.181	6.468
0.182	6.317
0.182	6.002
0.183	6.460
0.183	6.492
0.184	6.614
0.184	6.340
0.185	6.285
0.185	6.492
0.186	6.293
0.186	6.763
0.187	6.325
0.187	6.933
0.188	6.647
0.188	6.721
0.189	6.780
0.189	6.873
0.190	6.412
0.190	6.848
0.191	6.873
0.191	7.799
0.192	6.797
0.192	7.249
0.193	7.313
0.193	7.487
0.194	7.213
0.194	7.028
0.195	6.968
0.195	7.160
0.196	7.142
0.196	6.950
0.197	6.856
0.197	7.098
0.198	6.985
0.198	7.107
0.199	7.019
0.199	6.755
0.200	6.916
0.200	6.508
0.201	7.276
0.201	7.054
0.202	6.916
0.202	6.780
0.203	6.822
0.203	7.125
0.204	6.780
0.204	6.630
0.205	6.721
0.205	6.476
0.206	7.046
0.206	6.713
0.207	7.089
0.207	6.976
0.208	6.942
0.208	7.195
0.209	8.055
0.209	6.993
0.210	7.258
0.210	6.713
0.211	6.968
0.211	6.848
0.212	6.950
0.212	7.313
0.213	6.672
0.213	6.985
0.214	7.089
0.214	7.258
0.215	7.187
0.215	6.655
0.216	6.713
0.216	6.597
0.217	7.240
0.217	6.721
0.218	6.630
0.218	7.002
0.219	6.721
0.219	6.933
0.220	6.959
0.220	6.890
0.221	6.788
0.221	6.680
0.222	6.721
0.222	6.848
0.223	6.705
0.223	6.597
0.224	6.655
0.224	6.557
0.225	5.351
0.225	6.746
0.226	6.882
0.226	7.019
0.227	7.072
0.227	6.848
0.228	7.116
0.228	7.267
0.229	7.358
0.229	6.797
0.230	7.385
0.230	7.072
0.231	7.819
0.231	6.738
0.232	6.638
0.232	6.968
0.233	7.204
0.233	6.848
0.234	6.976
0.234	6.993
0.235	6.882
0.235	6.873
0.236	7.169
0.236	7.331
0.237	7.665
0.237	6.573
0.238	6.899
0.238	6.856
0.239	7.267
0.239	6.738
0.240	6.746
0.240	7.037
0.241	6.856
0.241	6.746
0.242	6.404
0.242	6.581
0.243	7.072
0.243	6.805
0.244	6.788
0.244	7.151
0.245	7.072
0.245	6.647
0.246	7.240
0.246	6.899
0.247	6.882
0.247	7.376
0.248	7.125
0.248	7.213
0.249	7.169
0.249	7.276
0.250	7.072
0.250	7.204
0.251	7.367
0.251	7.515
0.252	6.950
0.252	7.142
0.252	6.890
0.253	7.098
0.254	7.028
0.254	6.899
0.255	6.839
0.255	7.151
0.256	6.630
0.256	6.763
0.257	6.524
0.257	6.755
0.258	6.968
0.258	7.107
0.259	6.959
0.259	6.985
0.260	7.160
0.260	7.231
0.261	7.178
0.261	6.597
0.262	6.755
0.262	6.524
0.263	6.713
0.263	6.663
0.264	6.565
0.264	6.622
0.265	6.184
0.265	6.565
0.266	7.125
0.266	7.703
0.267	6.746
0.267	7.028
0.268	6.746
0.268	7.231
0.269	7.258
0.269	7.187
0.270	6.388
0.270	6.452
0.271	6.317
0.271	6.524
0.272	6.614
0.272	6.797
0.273	6.814
0.273	6.959
0.274	6.663
0.274	6.565
0.275	6.500
0.275	7.926
0.275	6.968
0.276	7.487
0.277	7.037
0.277	7.160
0.278	7.063
0.278	6.713
0.279	7.142
0.279	6.916
0.280	6.976
0.280	7.107
0.281	7.011
0.281	6.772
0.282	7.267
0.282	7.037
0.282	7.303
0.283	7.358
0.284	7.276
0.284	7.072
0.285	7.204
0.285	7.213
0.286	7.151
0.286	7.665
0.287	6.976
0.287	7.477
0.288	7.313
0.288	7.646
0.289	7.231
0.289	7.072
0.290	7.231
0.290	8.035
0.291	6.933
0.291	7.331
0.292	7.116
0.292	7.222
0.293	7.125
0.293	7.107
0.294	7.072
0.294	6.976
0.295	6.882
0.295	7.063
0.296	7.011
0.296	7.187
0.297	6.436
0.297	7.142
0.298	7.098
0.298	7.107
0.299	7.413
0.299	7.656
0.300	7.313
0.300	7.294
0.301	6.746
0.301	7.524
0.302	7.116
0.302	6.899
0.303	7.063
0.303	7.151
0.304	7.116
0.304	7.028
0.305	6.460
0.305	6.950
0.306	7.394
0.306	7.089
0.307	7.468
0.307	7.107
0.308	7.178
0.308	6.968
0.309	6.822
0.309	7.468
0.310	6.856
0.310	6.738
0.311	6.565
0.311	6.933
0.312	6.606
0.312	7.019
0.313	6.589
0.313	6.597
0.314	7.142
0.314	6.805
0.315	7.019
0.315	6.933
0.316	7.107
0.316	7.656
0.317	7.258
0.317	6.839
0.318	7.142
0.318	7.142
0.319	6.899
0.319	6.597
0.320	6.688
0.320	6.557
0.321	6.814
0.321	7.267
0.322	6.797
0.322	7.404
0.323	7.195
0.323	7.178
0.324	7.072
0.324	7.089
0.325	6.882
0.325	6.839
0.326	6.508
0.326	7.151
0.327	7.543
0.327	7.487
0.328	7.063
0.328	7.751
0.329	6.985
0.329	6.848
0.330	7.178
0.330	7.694
0.331	7.011
0.331	6.993
0.332	6.647
0.332	7.072
0.333	6.239
0.333	6.797
0.334	6.797
0.334	6.372
0.335	6.755
0.335	6.428
0.336	6.516
0.336	6.597
0.337	6.772
0.337	6.873
0.338	6.364
0.338	7.054
0.339	7.002
0.339	7.081
0.340	7.267
0.340	7.515
0.341	7.358
0.341	7.222
0.342	7.028
0.342	7.081
0.343	7.187
0.343	7.646
0.344	7.178
0.344	6.950
0.345	7.072
0.345	6.985
0.346	6.207
0.346	7.098
0.347	7.258
0.347	6.428
0.348	6.738
0.348	6.899
0.349	7.116
0.349	6.950
0.350	6.856
0.350	7.011
0.351	6.976
0.351	6.412
0.352	7.187
0.352	6.797
0.353	6.508
0.353	6.890
0.354	6.814
0.354	6.831
0.355	7.321
0.355	7.267
0.356	7.276
0.356	6.822
0.357	7.081
0.357	6.672
0.358	6.484
0.358	6.606
0.359	6.655
0.359	6.873
0.360	6.460
0.360	6.882
0.361	6.672
0.361	6.581
0.362	6.293
0.362	6.738
0.363	6.647
0.363	6.713
0.364	6.797
0.364	6.780
0.365	6.468
0.365	6.805
0.366	7.046
0.366	7.116
0.367	6.597
0.367	6.814
0.368	7.249
0.368	7.285
0.369	6.705
0.369	7.431
0.370	6.933
0.370	7.222
0.371	6.713
0.371	6.460
0.372	6.721
0.372	7.440
0.373	7.313
0.373	7.313
0.374	7.037
0.374	7.037
0.375	6.557
0.375	7.195
0.376	6.412
0.376	6.647
0.377	7.213
0.377	6.380
0.378	7.231
0.378	7.011
0.379	6.721
0.379	6.468
0.380	6.907
0.380	6.968
0.381	6.672
0.381	6.916
0.382	6.755
0.382	6.597
0.383	6.638
0.383	6.565
0.384	6.856
0.384	7.054
0.385	6.780
0.385	6.899
0.386	7.125
0.386	6.428
0.387	7.125
0.387	6.557
0.388	6.839
0.388	5.730
0.389	6.246
0.389	6.622
0.390	6.549
0.390	6.614
0.391	7.089
0.391	7.589
0.392	7.656
0.392	7.072
0.393	7.037
0.393	6.993
0.394	6.968
0.394	7.178
0.395	7.276
0.395	6.822
0.396	7.313
0.396	7.213
0.397	7.089
0.397	6.516
0.398	7.178
0.398	7.713
0.399	7.761
0.399	6.950
0.400	6.573
0.400	6.968
0.401	7.178
0.401	6.597
0.402	7.072
0.402	6.976
0.403	7.267
0.403	7.019
0.404	7.107
0.404	7.178
0.405	7.019
0.405	7.285
0.406	7.098
0.406	7.722
0.407	7.098
0.407	7.656
0.408	6.492
0.408	7.054
0.409	7.694
0.409	7.240
0.410	7.294
0.410	7.072
0.411	7.081
0.411	7.002
0.412	7.258
0.412	6.950
0.413	6.713
0.413	7.240
0.414	7.019
0.414	7.054
0.415	7.367
0.415	6.959
0.416	7.160
0.416	7.231
0.417	7.125
0.417	6.873
0.418	7.422
0.418	7.331
0.419	6.468
0.419	7.107
0.420	7.063
0.420	7.160
0.421	7.589
0.421	6.540
0.422	6.985
0.422	6.814
0.423	6.755
0.423	6.655
0.424	7.019
0.424	7.019
0.425	6.663
0.425	7.063
0.426	7.331
0.426	7.385
0.427	7.240
0.427	7.222
0.428	6.873
0.428	7.178
0.429	6.581
0.429	6.606
0.430	7.404
0.430	6.696
0.431	7.037
0.431	6.899
0.432	7.151
0.432	7.072
0.433	6.942
0.433	6.907
0.434	6.976
0.434	7.037
0.435	7.477
0.435	7.178
0.436	7.258
0.436	7.376
0.437	6.985
0.437	7.046
0.438	6.882
0.438	7.376
0.439	6.647
0.439	6.780
0.440	6.933
0.440	7.313
0.441	7.046
0.441	7.046
0.442	7.142
0.442	7.142
0.443	7.125
0.443	7.321
0.444	7.011
0.444	7.037
0.445	6.763
0.445	7.107
0.446	6.916
0.446	7.543
0.447	7.019
0.447	6.814
0.448	6.565
0.448	6.663
0.449	6.115
0.449	6.907
0.450	6.950
0.450	7.561
0.451	6.933
0.451	6.540
0.452	6.154
0.452	6.420
0.453	6.614
0.453	6.805
0.454	6.882
0.454	7.002
0.455	7.422
0.455	6.985
0.456	6.755
0.456	7.046
0.457	6.581
0.457	6.907
0.458	7.019
0.458	6.907
0.459	7.468
0.459	6.805
0.460	7.002
0.460	6.085
0.461	6.468
0.461	6.788
0.462	6.942
0.462	6.993
0.463	6.865
0.463	6.573
0.464	6.968
0.464	7.072
0.465	6.746
0.465	6.763
0.466	6.933
0.466	6.856
0.467	7.543
0.467	6.573
0.468	6.959
0.468	7.098
0.469	7.599
0.469	6.696
0.470	6.606
0.470	6.549
0.471	6.412
0.471	6.772
0.472	6.508
0.472	7.285
0.473	7.249
0.473	7.089
0.474	7.037
0.474	6.780
0.475	6.907
0.475	6.907
0.476	6.907
0.476	6.933
0.477	6.100
0.477	6.780
0.478	7.761
0.478	7.404
0.479	7.258
0.479	7.063
0.480	6.822
0.480	7.169
0.481	7.285
0.481	7.722
0.482	7.394
0.482	7.187
0.483	7.098
0.483	7.028
0.484	7.019
0.484	7.107
0.485	6.856
0.485	6.890
0.486	7.063
0.486	6.713
0.487	6.721
0.487	6.565
0.488	6.215
0.488	6.131
0.489	6.177
0.489	6.597
0.490	6.993
0.490	6.540
0.491	7.125
0.491	6.672
0.492	6.380
0.492	7.002
0.493	6.788
0.493	7.089
0.494	6.933
0.494	6.805
0.495	6.890
0.495	6.468
0.496	6.024
0.496	6.614
0.497	6.540
0.497	6.516
0.498	6.746
0.498	6.839
0.499	7.072
0.499	7.178
0.500	6.968
0.500	7.002
0.501	6.873
0.501	6.246
0.502	6.246
0.502	6.325
0.502	6.763
0.503	7.019
0.504	6.959
0.504	6.856
0.505	7.394
0.505	7.072
0.506	7.790
0.506	6.839
0.507	7.627
0.507	7.505
0.508	7.665
0.508	6.831
0.509	6.638
0.509	7.002
0.510	6.705
0.510	6.805
0.511	7.125
0.511	6.839
0.512	6.968
0.512	6.950
0.513	6.822
0.513	6.396
0.514	6.614
0.514	6.856
0.515	7.313
0.515	7.037
0.516	6.688
0.516	7.011
0.516	6.589
0.517	6.460
0.518	6.696
0.518	6.814
0.519	7.072
0.519	6.865
0.520	7.028
0.520	7.258
0.521	6.738
0.521	6.396
0.522	6.655
0.522	6.192
0.523	6.452
0.523	6.655
0.524	6.993
0.524	6.696
0.525	6.622
0.525	6.131
0.525	7.422
0.526	6.942
0.527	7.829
0.527	6.882
0.528	7.046
0.528	6.907
0.529	6.223
0.529	6.614
0.530	6.713
0.530	6.968
0.531	6.460
0.531	6.540
0.532	6.622
0.532	6.622
0.533	6.968
0.533	6.340
0.534	6.630
0.534	6.492
0.535	6.404
0.535	5.853
0.536	6.492
0.536	6.638
0.537	7.002
0.537	6.873
0.538	6.831
0.538	7.160
0.539	6.573
0.539	6.663
0.539	6.093
0.540	6.420
0.541	6.663
0.541	6.856
0.542	7.294
0.542	6.468
0.543	6.959
0.543	6.890
0.544	6.557
0.544	6.606
0.545	6.672
0.545	6.942
0.546	6.508
0.546	6.581
0.547	5.824
0.547	6.524
0.548	6.270
0.548	6.380
0.549	7.331
0.549	6.780
0.550	6.772
0.550	6.672
0.551	5.935
0.551	6.262
0.552	6.309
0.552	6.484
0.553	6.672
0.553	6.184
0.553	6.655
0.554	6.780
0.555	7.019
0.555	6.950
0.556	6.933
0.556	6.848
0.557	6.899
0.557	6.822
0.558	6.396
0.558	6.822
0.559	6.985
0.559	6.332
0.560	6.589
0.560	6.688
0.561	6.663
0.561	7.195
0.562	7.321
0.562	7.231
0.563	7.285
0.563	6.950
0.564	6.959
0.564	6.985
0.565	6.899
0.565	7.072
0.566	7.054
0.566	6.755
0.567	6.907
0.567	6.985
0.568	6.950
0.568	7.116
0.569	7.331
0.569	7.487
0.570	6.780
0.570	7.019
0.571	6.663
0.571	7.459
0.572	7.313
0.572	7.450
0.573	6.721
0.573	7.046
0.574	7.267
0.574	7.169
0.575	7.187
0.575	6.959
0.576	6.933
0.576	6.696
0.576	6.614
0.577	6.270
0.578	6.557
0.578	6.959
0.579	6.622
0.579	6.755
0.580	6.797
0.580	6.899
0.581	6.738
0.581	6.890
0.582	6.460
0.582	6.452
0.583	7.063
0.583	7.151
0.584	7.321
0.584	7.151
0.585	7.294
0.585	7.125
0.586	7.468
0.586	6.882
0.587	7.204
0.587	7.142
0.588	7.321
0.588	6.696
0.589	6.388
0.589	6.856
0.590	7.195
0.590	6.772
0.591	7.063
0.591	6.696
0.592	6.468
0.592	6.115
0.593	6.614
0.593	6.672
0.594	6.865
0.594	6.647
0.595	6.270
0.595	6.380
0.596	6.630
0.596	7.151
0.597	7.276
0.597	6.976
0.598	6.696
0.598	6.540
0.599	6.309
0.599	6.696
0.600	6.899
0.600	6.713
0.601	6.772
0.601	6.746
0.602	7.019
0.602	7.072
0.603	6.993
0.603	6.985
0.604	7.125
0.604	6.993
0.605	6.899
0.605	7.002
0.606	6.597
0.606	7.046
0.607	6.907
0.607	6.916
0.608	6.797
0.608	6.738
0.609	7.404
0.609	6.200
0.610	6.705
0.610	6.831
0.611	6.985
0.611	7.665
0.612	6.380
0.612	6.239
0.613	6.581
0.613	6.549
0.614	6.428
0.614	6.492
0.615	6.688
0.615	6.916
0.616	6.412
0.616	7.385
0.617	6.663
0.617	6.549
0.618	6.589
0.618	6.356
0.619	6.814
0.619	7.116
0.620	7.002
0.620	6.814
0.621	6.856
0.621	6.814
0.622	6.899
0.622	7.028
0.623	6.301
0.623	6.788
0.624	6.772
0.624	6.565
0.625	6.890
0.625	6.805
0.626	7.358
0.626	6.763
0.627	6.805
0.627	6.865
0.628	6.848
0.628	7.054
0.629	6.655
0.629	6.573
0.630	6.663
0.630	6.721
0.631	7.413
0.631	6.865
0.632	6.277
0.632	6.404
0.633	6.380
0.633	6.606
0.634	6.293
0.634	6.161
0.635	7.002
0.635	5.708
0.636	6.277
0.636	6.597
0.637	7.313
0.637	7.089
0.638	6.848
0.638	6.746
0.639	7.098
0.639	6.814
0.640	6.696
0.640	7.187
0.641	6.062
0.641	6.950
0.642	7.160
0.642	6.933
0.643	6.380
0.643	6.452
0.644	6.565
0.644	7.028
0.645	6.154
0.645	6.907
0.646	6.755
0.646	7.151
0.647	7.072
0.647	6.565
0.648	6.672
0.648	7.213
0.649	6.606
0.649	6.950
0.650	7.002
0.650	6.985
0.651	7.125
0.651	6.797
0.652	6.848
0.652	6.396
0.653	7.046
0.653	6.696
0.654	6.404
0.654	6.215
0.655	7.116
0.655	6.516
0.656	7.072
0.656	7.422
0.657	7.011
0.657	6.873
0.658	6.968
0.658	6.899
0.659	7.627
0.659	6.848
0.660	6.968
0.660	6.839
0.661	6.856
0.661	6.976
0.662	6.630
0.662	6.630
0.663	6.772
0.663	7.054
0.664	7.037
0.664	7.515
0.665	7.404
0.665	7.187
0.666	7.294
0.666	7.231
0.667	7.213
0.667	6.738
0.668	6.680
0.668	6.950
0.669	7.213
0.669	7.222
0.670	6.215
0.670	6.680
0.671	6.772
0.671	6.907
0.672	6.822
0.672	6.916
0.673	6.492
0.673	6.959
0.674	6.959
0.674	6.755
0.675	6.705
0.675	6.630
0.676	6.822
0.676	6.788
0.677	7.367
0.677	7.599
0.678	6.721
0.678	6.484
0.679	6.565
0.679	6.161
0.680	6.549
0.680	6.933
0.681	6.647
0.681	6.293
0.682	6.882
0.682	6.890
0.683	7.187
0.683	7.037
0.684	7.107
0.684	7.046
0.685	7.599
0.685	7.543
0.686	6.959
0.686	6.822
0.687	6.814
0.687	6.420
0.688	6.705
0.688	6.270
0.689	6.412
0.689	6.200
0.690	6.215
0.690	6.077
0.691	6.404
0.691	7.571
0.692	7.125
0.692	6.115
0.693	6.873
0.693	6.223
0.694	6.444
0.694	6.814
0.695	6.950
0.695	7.107
0.696	6.882
0.696	6.950
0.697	7.063
0.697	7.019
0.698	7.037
0.698	6.950
0.699	6.755
0.699	6.589
0.700	6.565
0.700	6.325
0.701	7.151
0.701	6.959
0.702	6.581
0.702	6.755
0.703	6.942
0.703	7.019
0.704	6.916
0.704	6.614
0.705	6.856
0.705	6.476
0.706	6.223
0.706	6.492
0.707	6.772
0.707	6.638
0.708	7.116
0.708	6.848
0.709	6.985
0.709	6.942
0.710	7.413
0.710	6.933
0.711	7.002
0.711	6.755
0.712	6.404
0.712	6.412
0.713	7.195
0.713	6.638
0.714	6.696
0.714	7.011
0.715	6.655
0.715	6.985
0.716	7.169
0.716	7.376
0.717	7.019
0.717	7.151
0.718	7.037
0.718	6.933
0.719	6.950
0.719	6.882
0.720	6.763
0.720	7.125
0.721	6.890
0.721	7.385
0.722	6.933
0.722	7.037
0.723	7.258
0.723	6.985
0.724	6.890
0.724	6.713
0.725	6.436
0.725	6.396
0.726	6.565
0.726	6.805
0.727	6.873
0.727	6.573
0.728	6.907
0.728	7.684
0.729	6.856
0.729	7.019
0.730	7.222
0.730	7.098
0.731	7.331
0.731	6.985
0.732	7.627
0.732	7.098
0.733	6.696
0.733	6.797
0.734	6.797
0.734	6.516
0.735	6.557
0.735	7.011
0.736	6.856
0.736	6.688
0.737	6.672
0.737	7.204
0.738	6.364
0.738	6.356
0.739	6.573
0.739	6.831
0.740	7.002
0.740	6.882
0.741	6.772
0.741	6.524
0.742	6.890
0.742	7.002
0.743	6.959
0.743	7.037
0.744	6.873
0.744	7.195
0.745	7.002
0.745	6.831
0.746	6.721
0.746	6.873
0.747	6.024
0.747	6.856
0.748	6.873
0.748	7.195
0.749	6.907
0.749	6.738
0.750	6.763
0.750	6.696
0.751	6.848
0.751	6.444
0.752	7.799
0.752	6.622
0.753	6.985
0.753	7.089
0.754	7.142
0.754	7.313
0.755	7.285
0.755	7.877
0.756	7.098
0.756	6.890
0.757	7.046
0.757	7.195
0.758	6.916
0.758	6.746
0.759	6.565
0.759	6.942
0.760	6.713
0.760	6.655
0.761	6.340
0.761	6.822
0.762	6.680
0.762	6.557
0.763	6.713
0.763	6.797
0.764	6.976
0.764	6.492
0.765	6.277
0.765	6.484
0.766	6.123
0.766	6.356
0.767	6.688
0.767	6.239
0.768	6.663
0.768	6.484
0.769	6.184
0.769	6.468
0.770	6.444
0.770	6.062
0.771	7.019
0.771	6.428
0.772	6.688
0.772	6.085
0.773	6.746
0.773	6.890
0.774	6.780
0.774	6.301
0.775	5.912
0.775	6.062
0.776	6.246
0.776	6.009
0.777	6.200
0.777	6.476
0.778	6.680
0.778	6.663
0.779	6.524
0.779	6.814
0.780	6.772
0.780	6.557
0.781	6.746
0.781	6.688
0.782	6.985
0.782	7.249
0.783	6.839
0.783	7.222
0.784	7.204
0.784	7.258
0.785	7.213
0.785	7.331
0.786	7.151
0.786	7.072
0.787	7.081
0.787	7.187
0.788	7.222
0.788	7.770
0.789	6.839
0.789	7.098
0.790	8.187
0.790	6.899
0.791	7.002
0.791	6.755
0.792	6.788
0.792	6.976
0.793	7.019
0.793	6.839
0.794	7.249
0.794	7.231
0.795	7.125
0.795	7.213
0.796	7.713
0.796	7.231
0.797	7.276
0.797	7.294
0.798	7.204
0.798	7.249
0.799	7.037
0.799	6.950
0.800	7.002
0.800	6.907
0.801	6.663
0.801	7.867
0.802	7.098
0.802	7.240
0.803	7.125
0.803	6.985
0.804	7.195
0.804	7.046
0.805	7.178
0.805	9.146
0.806	6.873
0.806	6.317
0.807	6.780
0.807	6.899
0.808	6.763
0.808	6.589
0.809	6.356
0.809	7.116
0.810	6.231
0.810	6.270
0.811	5.824
0.811	6.597
0.812	6.549
0.812	6.890
0.813	6.755
0.813	6.565
0.814	6.540
0.814	6.614
0.815	6.412
0.815	6.822
0.816	7.011
0.816	7.267
0.817	6.293
0.817	7.002
0.818	6.705
0.818	7.028
0.819	7.089
0.819	6.746
0.820	6.772
0.820	6.797
0.821	6.713
0.821	6.805
0.822	6.663
0.822	6.254
0.823	6.738
0.823	6.573
0.824	7.072
0.824	6.933
0.825	6.039
0.825	6.638
0.826	6.831
0.826	7.098
0.827	6.500
0.827	7.267
0.828	7.028
0.828	7.358
0.829	7.046
0.829	7.178
0.830	6.738
0.830	7.213
0.831	7.054
0.831	8.045
0.832	7.169
0.832	7.169
0.833	7.142
0.833	6.950
0.834	6.959
0.834	6.950
0.835	6.873
0.835	6.436
0.836	6.933
0.836	7.376
0.837	6.325
0.837	6.200
0.838	7.107
0.838	6.805
0.839	7.072
0.839	6.805
0.840	7.002
0.840	6.822
0.841	6.508
0.841	6.814
0.842	6.746
0.842	6.950
0.843	6.492
0.843	6.713
0.844	6.428
0.844	6.899
0.845	6.622
0.845	7.187
0.846	6.738
0.846	6.968
0.847	6.215
0.847	6.200
0.848	6.916
0.848	7.072
0.849	6.746
0.849	7.125
0.850	7.028
0.850	6.655
0.851	7.819
0.851	6.993
0.852	7.151
0.852	7.178
0.853	7.321
0.853	7.169
0.854	7.002
0.854	6.738
0.855	6.814
0.855	6.468
0.856	6.738
0.856	7.107
0.857	6.899
0.857	7.116
0.858	6.746
0.858	7.169
0.859	6.805
0.859	6.950
0.860	7.046
0.860	7.204
0.861	7.422
0.861	7.496
0.862	7.404
0.862	6.680
0.863	6.388
0.863	6.788
0.864	7.019
0.864	7.169
0.865	7.081
0.865	7.125
0.866	7.838
0.866	7.459
0.867	7.081
0.867	6.993
0.868	6.839
0.868	6.755
0.869	6.476
0.869	6.882
0.870	6.663
0.870	6.814
0.871	7.258
0.871	6.597
0.872	6.380
0.872	7.107
0.873	6.100
0.873	5.994
