TIME	U1cal
0.106	6.231
0.106	6.093
0.107	5.957
0.107	6.301
0.108	6.039
0.108	6.492
0.109	6.476
0.109	6.293
0.110	5.573
0.110	6.428
0.111	6.780
0.111	6.630
0.112	6.492
0.112	6.549
0.113	6.688
0.113	7.249
0.114	6.388
0.114	6.713
0.115	6.492
0.115	6.746
0.116	6.380
0.116	6.444
0.117	6.380
0.117	6.200
0.118	6.516
0.118	6.508
0.119	6.460
0.119	6.696
0.120	6.549
0.120	6.565
0.121	6.492
0.121	6.805
0.122	6.452
0.122	6.524
0.123	6.589
0.123	6.404
0.124	6.746
0.124	6.606
0.125	6.231
0.125	6.508
0.126	6.696
0.126	6.663
0.127	6.412
0.127	6.372
0.128	6.597
0.128	6.985
0.128	6.524
0.129	6.420
0.130	6.428
0.130	6.215
0.131	5.773
0.131	6.192
0.132	6.093
0.132	6.093
0.133	5.715
0.133	6.492
0.134	6.573
0.134	6.738
0.135	6.047
0.135	5.846
0.136	5.965
0.136	6.131
0.137	6.468
0.137	6.161
0.138	6.468
0.138	6.207
0.139	6.246
0.139	6.565
0.140	6.763
0.140	6.907
0.141	6.239
0.141	6.492
0.142	6.705
0.142	6.476
0.143	6.301
0.143	6.680
0.144	6.942
0.144	6.907
0.145	6.839
0.145	6.663
0.146	6.622
0.146	6.933
0.147	6.688
0.147	6.630
0.148	6.460
0.148	6.672
0.149	6.738
0.149	6.839
0.150	6.839
0.150	6.882
0.151	6.215
0.151	6.200
0.152	6.890
0.152	5.912
0.153	6.696
0.153	5.853
0.154	6.184
0.154	6.492
0.155	6.436
0.155	6.254
0.156	6.508
0.156	6.805
0.157	6.680
0.157	6.177
0.158	6.524
0.158	6.396
0.159	6.460
0.159	6.713
0.160	6.614
0.160	6.508
0.161	6.772
0.161	7.276
0.162	7.019
0.162	6.638
0.163	6.460
0.163	6.797
0.164	6.865
0.164	6.780
0.165	6.985
0.165	6.738
0.166	6.942
0.166	7.533
0.167	6.907
0.167	6.746
0.168	6.614
0.168	6.696
0.169	6.589
0.169	6.484
0.170	5.979
0.170	5.810
0.171	6.285
0.171	6.404
0.172	6.805
0.172	6.177
0.173	6.161
0.173	5.935
0.174	6.663
0.174	6.805
0.175	6.993
0.175	6.738
0.176	7.713
0.176	6.755
0.177	6.581
0.177	6.380
0.178	6.856
0.178	6.890
0.179	6.788
0.179	6.814
0.180	6.933
0.180	6.476
0.181	6.655
0.181	6.364
0.182	6.364
0.182	6.154
0.183	6.436
0.183	6.805
0.184	6.647
0.184	6.412
0.185	5.831
0.185	6.161
0.186	6.270
0.186	6.672
0.187	6.420
0.187	6.655
0.188	6.077
0.188	6.380
0.189	6.638
0.189	7.011
0.190	6.663
0.190	6.325
0.191	7.790
0.191	6.239
0.192	6.831
0.192	7.063
0.193	6.549
0.193	6.705
0.194	7.213
0.194	6.223
0.195	6.428
0.195	7.011
0.196	6.763
0.196	6.614
0.197	6.755
0.197	6.721
0.198	7.063
0.198	7.037
0.199	6.688
0.199	6.672
0.200	6.688
0.200	6.380
0.201	6.444
0.201	6.655
0.202	6.484
0.202	6.516
0.203	6.484
0.203	6.500
0.204	6.231
0.204	6.428
0.205	6.452
0.205	6.039
0.206	6.364
0.206	6.055
0.207	6.123
0.207	6.396
0.208	6.231
0.208	6.115
0.209	6.223
0.209	6.420
0.210	5.905
0.210	6.270
0.211	6.077
0.211	5.979
0.212	5.810
0.212	5.831
0.213	5.883
0.213	6.614
0.214	6.412
0.214	6.788
0.215	6.223
0.215	6.123
0.216	6.215
0.216	6.573
0.217	6.839
0.217	5.972
0.218	6.788
0.218	6.647
0.219	6.293
0.219	6.215
0.220	6.009
0.220	5.802
0.221	5.701
0.221	5.912
0.222	5.853
0.222	6.161
0.223	5.773
0.223	5.665
0.224	5.905
0.224	6.047
0.225	6.565
0.225	6.680
0.226	6.293
0.226	6.663
0.227	6.916
0.227	6.293
0.228	6.468
0.228	6.428
0.229	6.524
0.229	6.364
0.230	6.573
0.230	6.428
0.231	6.839
0.231	6.452
0.232	6.688
0.232	6.207
0.233	6.412
0.233	6.285
0.234	6.215
0.234	6.630
0.235	6.055
0.235	6.404
0.236	6.364
0.236	6.340
0.237	5.965
0.237	6.565
0.238	6.239
0.238	6.680
0.239	6.223
0.239	6.436
0.240	6.589
0.240	6.468
0.241	6.524
0.241	6.788
0.242	7.160
0.242	6.372
0.243	6.524
0.243	6.968
0.244	6.890
0.244	6.839
0.245	6.557
0.245	6.468
0.246	6.589
0.246	6.655
0.247	6.254
0.247	6.412
0.248	6.614
0.248	6.540
0.249	6.388
0.249	6.177
0.250	6.396
0.250	6.138
0.251	6.476
0.251	5.433
0.252	6.077
0.252	5.942
0.252	6.814
0.253	6.412
0.254	6.154
0.254	6.372
0.255	7.195
0.255	6.772
0.256	6.017
0.256	6.317
0.257	6.508
0.257	6.907
0.258	6.009
0.258	6.856
0.259	6.492
0.259	6.492
0.260	6.293
0.260	7.249
0.261	6.565
0.261	6.597
0.262	6.254
0.262	6.262
0.263	6.420
0.263	6.364
0.264	6.680
0.264	7.187
0.265	6.614
0.265	6.372
0.266	6.805
0.266	6.215
0.267	6.396
0.267	6.115
0.268	6.663
0.268	6.215
0.269	6.262
0.269	6.444
0.270	6.460
0.270	5.722
0.271	6.797
0.271	5.766
0.272	6.672
0.272	6.589
0.273	7.160
0.273	6.738
0.274	6.215
0.274	6.231
0.275	5.935
0.275	6.332
0.275	6.573
0.276	6.332
0.277	6.755
0.277	6.388
0.278	6.573
0.278	6.573
0.279	6.597
0.279	7.011
0.280	6.772
0.280	6.831
0.281	6.746
0.281	6.780
0.282	6.663
0.282	6.705
0.282	6.557
0.283	6.444
0.284	6.738
0.284	6.356
0.285	6.262
0.285	6.428
0.286	6.184
0.286	6.277
0.287	6.372
0.287	6.508
0.288	6.638
0.288	6.093
0.289	6.388
0.289	6.672
0.290	6.460
0.290	6.516
0.291	5.730
0.291	6.131
0.292	6.763
0.292	6.070
0.293	6.460
0.293	6.239
0.294	6.772
0.294	6.332
0.295	6.460
0.295	6.444
0.296	6.231
0.296	6.262
0.297	6.317
0.297	6.317
0.298	6.293
0.298	6.388
0.299	5.912
0.299	6.184
0.300	6.047
0.300	6.285
0.301	6.301
0.301	6.146
0.302	6.115
0.302	6.039
0.303	6.484
0.303	6.372
0.304	6.047
0.304	6.549
0.305	6.184
0.305	6.277
0.306	6.039
0.306	6.460
0.307	6.093
0.307	6.356
0.308	6.154
0.308	6.436
0.309	6.262
0.309	6.002
0.310	6.192
0.310	6.396
0.311	7.267
0.311	5.942
0.312	6.192
0.312	6.614
0.313	6.856
0.313	6.364
0.314	6.549
0.314	6.788
0.315	6.848
0.315	6.839
0.316	6.309
0.316	7.054
0.317	6.131
0.317	6.573
0.318	6.396
0.318	6.024
0.319	5.898
0.319	6.002
0.320	5.601
0.320	6.805
0.321	6.412
0.321	6.508
0.322	6.565
0.322	6.606
0.323	6.638
0.323	6.372
0.324	6.356
0.324	6.663
0.325	6.047
0.325	6.277
0.326	6.254
0.326	6.452
0.327	6.680
0.327	6.404
0.328	6.614
0.328	6.428
0.329	6.364
0.329	6.200
0.330	6.396
0.330	6.340
0.331	6.805
0.331	6.309
0.332	6.317
0.332	5.957
0.333	6.696
0.333	6.755
0.334	6.688
0.334	6.696
0.335	6.985
0.335	6.822
0.336	6.705
0.336	6.630
0.337	6.138
0.337	6.207
0.338	6.721
0.338	6.412
0.339	6.524
0.339	6.277
0.340	6.177
0.340	6.246
0.341	6.032
0.341	6.223
0.342	6.215
0.342	6.093
0.343	6.340
0.343	6.055
0.344	6.317
0.344	6.492
0.345	6.549
0.345	6.516
0.346	6.396
0.346	6.146
0.347	5.846
0.347	5.935
0.348	6.024
0.348	6.524
0.349	6.364
0.349	6.484
0.350	6.207
0.350	7.258
0.351	7.580
0.351	5.868
0.352	6.444
0.352	6.115
0.353	6.420
0.353	6.277
0.354	6.565
0.354	5.853
0.355	6.262
0.355	6.444
0.356	6.285
0.356	6.317
0.357	6.184
0.357	6.589
0.358	6.231
0.358	6.516
0.359	6.184
0.359	6.254
0.360	6.277
0.360	6.655
0.361	6.630
0.361	6.372
0.362	6.085
0.362	6.285
0.363	6.123
0.363	5.912
0.364	6.277
0.364	6.772
0.365	6.277
0.365	6.655
0.366	6.655
0.366	6.309
0.367	6.428
0.367	6.262
0.368	6.325
0.368	6.364
0.369	6.380
0.369	6.239
0.370	6.647
0.370	6.622
0.371	6.721
0.371	6.755
0.372	6.856
0.372	6.468
0.373	6.508
0.373	6.508
0.374	6.713
0.374	6.262
0.375	6.822
0.375	6.115
0.376	6.062
0.376	6.763
0.377	6.476
0.377	6.444
0.378	7.011
0.378	6.452
0.379	6.340
0.379	6.100
0.380	5.912
0.380	6.412
0.381	6.192
0.381	6.200
0.382	5.979
0.382	5.788
0.383	5.615
0.383	6.223
0.384	6.192
0.384	6.085
0.385	5.935
0.385	6.500
0.386	6.070
0.386	5.942
0.387	6.024
0.387	6.688
0.388	5.935
0.388	6.077
0.389	6.207
0.389	5.957
0.390	5.831
0.390	5.580
0.391	5.898
0.391	6.070
0.392	6.024
0.392	6.614
0.393	6.696
0.393	6.705
0.394	6.215
0.394	6.565
0.395	6.746
0.395	7.267
0.396	6.622
0.396	7.081
0.397	7.098
0.397	7.589
0.398	6.856
0.398	6.848
0.399	6.873
0.399	6.839
0.400	6.647
0.400	6.839
0.401	7.160
0.401	6.325
0.402	6.200
0.402	6.647
0.403	6.492
0.403	7.028
0.404	7.142
0.404	6.916
0.405	6.942
0.405	7.089
0.406	6.890
0.406	6.814
0.407	6.907
0.407	6.822
0.408	6.993
0.408	6.573
0.409	6.492
0.409	6.655
0.410	6.309
0.410	5.898
0.411	6.638
0.411	6.788
0.412	6.907
0.412	6.746
0.413	7.240
0.413	6.713
0.414	6.356
0.414	6.899
0.415	6.606
0.415	6.638
0.416	6.672
0.416	6.680
0.417	6.663
0.417	6.968
0.418	6.325
0.418	6.277
0.419	6.557
0.419	6.814
0.420	6.412
0.420	6.356
0.421	6.797
0.421	6.207
0.422	6.831
0.422	6.396
0.423	6.223
0.423	6.138
0.424	5.766
0.424	6.239
0.425	6.396
0.425	6.070
0.426	6.285
0.426	6.412
0.427	6.146
0.427	6.161
0.428	6.246
0.428	6.614
0.429	6.738
0.429	6.549
0.430	6.215
0.430	6.540
0.431	6.093
0.431	6.093
0.432	6.508
0.432	6.317
0.433	6.492
0.433	6.115
0.434	6.332
0.434	5.730
0.435	6.688
0.435	6.738
0.436	6.663
0.436	6.797
0.437	6.301
0.437	6.565
0.438	6.839
0.438	7.028
0.439	7.081
0.439	6.805
0.440	6.688
0.440	6.746
0.441	6.622
0.441	6.959
0.442	6.317
0.442	6.557
0.443	6.404
0.443	6.647
0.444	6.565
0.444	7.072
0.445	6.444
0.445	6.396
0.446	6.549
0.446	6.763
0.447	6.597
0.447	6.301
0.448	6.380
0.448	6.246
0.449	6.356
0.449	6.115
0.450	6.077
0.450	6.468
0.451	6.223
0.451	6.262
0.452	6.565
0.452	7.019
0.453	7.213
0.453	7.431
0.454	6.630
0.454	6.805
0.455	8.015
0.455	6.581
0.456	6.436
0.456	6.285
0.457	6.138
0.457	6.452
0.458	6.468
0.458	6.630
0.459	6.597
0.459	6.460
0.460	6.672
0.460	6.492
0.461	6.460
0.461	6.630
0.462	6.420
0.462	6.270
0.463	6.713
0.463	6.380
0.464	5.839
0.464	6.161
0.465	6.200
0.465	5.780
0.466	5.972
0.466	5.890
0.467	6.055
0.467	5.912
0.468	5.839
0.468	6.077
0.469	6.293
0.469	6.207
0.470	5.912
0.470	6.231
0.471	6.325
0.471	6.444
0.472	6.262
0.472	6.396
0.473	6.428
0.473	6.277
0.474	6.123
0.474	6.177
0.475	6.161
0.475	6.131
0.476	6.184
0.476	6.380
0.477	5.853
0.477	6.647
0.478	6.293
0.478	6.184
0.479	6.270
0.479	6.396
0.480	6.239
0.480	5.875
0.481	6.500
0.481	6.680
0.482	6.364
0.482	6.460
0.483	6.070
0.483	6.549
0.484	6.696
0.484	6.573
0.485	6.231
0.485	6.516
0.486	6.581
0.486	6.484
0.487	5.912
0.487	6.270
0.488	6.062
0.488	6.356
0.489	6.516
0.489	6.638
0.490	6.146
0.490	5.846
0.491	6.452
0.491	6.246
0.492	6.492
0.492	6.597
0.493	5.972
0.493	6.907
0.494	6.622
0.494	7.125
0.495	6.916
0.495	5.795
0.496	6.614
0.496	6.822
0.497	6.428
0.497	7.321
0.498	6.476
0.498	6.638
0.499	6.372
0.499	6.721
0.500	6.492
0.500	6.270
0.501	6.508
0.501	6.200
0.502	6.161
0.502	6.246
0.502	6.444
0.503	6.223
0.504	6.215
0.504	6.356
0.505	6.622
0.505	6.557
0.506	6.184
0.506	6.763
0.507	7.011
0.507	6.340
0.508	6.565
0.508	6.484
0.509	6.270
0.509	6.492
0.510	6.763
0.510	6.848
0.511	6.672
0.511	6.549
0.512	6.516
0.512	6.380
0.513	5.475
0.513	6.100
0.514	6.856
0.514	6.680
0.515	6.309
0.515	6.614
0.516	6.581
0.516	6.476
0.516	6.540
0.517	6.524
0.518	6.549
0.518	6.606
0.519	6.508
0.519	6.663
0.520	6.805
0.520	6.805
0.521	6.508
0.521	6.606
0.522	6.622
0.522	6.780
0.523	6.404
0.523	6.597
0.524	6.705
0.524	6.396
0.525	6.500
0.525	6.317
0.525	6.070
0.526	6.524
0.527	6.396
0.527	6.848
0.528	6.192
0.528	6.696
0.529	6.396
0.529	5.898
0.530	6.123
0.530	6.508
0.531	6.933
0.531	6.797
0.532	6.325
0.532	6.484
0.533	6.277
0.533	6.672
0.534	6.340
0.534	6.597
0.535	6.047
0.535	6.622
0.536	6.565
0.536	6.332
0.537	6.404
0.537	6.192
0.538	6.131
0.538	6.100
0.539	6.207
0.539	5.861
0.539	6.309
0.540	6.364
0.541	6.200
0.541	7.002
0.542	6.231
0.542	6.093
0.543	5.759
0.543	6.332
0.544	6.420
0.544	6.404
0.545	6.032
0.545	6.549
0.546	6.436
0.546	6.285
0.547	6.688
0.547	6.484
0.548	6.468
0.548	6.557
0.549	6.524
0.549	6.380
0.550	6.404
0.550	6.412
0.551	6.950
0.551	6.396
0.552	6.540
0.552	6.093
0.553	5.935
0.553	5.994
0.553	6.420
0.554	5.890
0.555	7.125
0.555	6.680
0.556	6.301
0.556	6.262
0.557	6.565
0.557	6.721
0.558	6.856
0.558	6.622
0.559	6.452
0.559	6.380
0.560	6.340
0.560	7.142
0.561	6.077
0.561	6.184
0.562	6.630
0.562	6.738
0.563	6.207
0.563	6.246
0.564	6.856
0.564	7.543
0.565	6.332
0.565	6.412
0.566	6.200
0.566	5.979
0.567	7.019
0.567	6.484
0.568	6.444
0.568	6.797
0.569	6.933
0.569	6.805
0.570	6.856
0.570	6.428
0.571	6.672
0.571	6.468
0.572	7.002
0.572	6.540
0.573	6.412
0.573	6.508
0.574	7.543
0.574	6.412
0.575	6.985
0.575	6.301
0.576	6.444
0.576	7.072
0.576	7.321
0.577	7.276
0.578	7.385
0.578	6.755
0.579	6.713
0.579	6.696
0.580	6.540
0.580	5.994
0.581	6.746
0.581	6.524
0.582	6.890
0.582	6.557
0.583	6.444
0.583	6.524
0.584	5.927
0.584	6.436
0.585	6.647
0.585	5.883
0.586	6.293
0.586	5.687
0.587	6.123
0.587	5.751
0.588	6.317
0.588	6.340
0.589	6.516
0.589	6.573
0.590	7.665
0.590	6.436
0.591	6.597
0.591	6.839
0.592	6.663
0.592	6.239
0.593	6.024
0.593	6.085
0.594	6.231
0.594	6.614
0.595	7.627
0.595	6.508
0.596	6.696
0.596	6.565
0.597	6.024
0.597	6.396
0.598	5.957
0.598	6.285
0.599	6.372
0.599	6.146
0.600	6.285
0.600	6.277
0.601	6.388
0.601	6.705
0.602	7.063
0.602	7.107
0.603	7.249
0.603	7.276
0.604	7.195
0.604	7.394
0.605	6.655
0.605	6.444
0.606	6.713
0.606	6.161
0.607	6.356
0.607	6.772
0.608	6.606
0.608	7.054
0.609	6.746
0.609	6.589
0.610	6.436
0.610	6.388
0.611	6.123
0.611	5.979
0.612	6.848
0.612	6.797
0.613	7.125
0.613	7.046
0.614	6.899
0.614	6.630
0.615	6.549
0.615	6.277
0.616	6.581
0.616	7.037
0.617	6.254
0.617	6.848
0.618	7.477
0.618	7.107
0.619	6.959
0.619	7.028
0.620	6.822
0.620	7.151
0.621	7.019
0.621	6.154
0.622	7.294
0.622	7.125
0.623	6.839
0.623	6.573
0.624	7.125
0.624	6.614
0.625	7.249
0.625	7.213
0.626	7.002
0.626	6.916
0.627	6.655
0.627	6.882
0.628	7.054
0.628	6.549
0.629	6.614
0.629	6.647
0.630	5.972
0.630	5.905
0.631	6.200
0.631	6.356
0.632	6.223
0.632	6.293
0.633	6.332
0.633	6.277
0.634	6.452
0.634	6.262
0.635	6.780
0.635	5.824
0.636	6.239
0.636	6.293
0.637	5.637
0.637	6.277
0.638	6.262
0.638	5.831
0.639	6.154
0.639	6.380
0.640	6.452
0.640	6.597
0.641	6.630
0.641	6.325
0.642	6.177
0.642	6.177
0.643	6.309
0.643	6.070
0.644	6.907
0.644	6.713
0.645	6.882
0.645	6.672
0.646	6.814
0.646	6.460
0.647	6.476
0.647	6.655
0.648	6.484
0.648	6.797
0.649	6.492
0.649	6.484
0.650	6.614
0.650	6.325
0.651	7.468
0.651	6.246
0.652	6.959
0.652	6.293
0.653	6.942
0.653	6.831
0.654	6.890
0.654	6.444
0.655	8.075
0.655	6.797
0.656	6.663
0.656	6.388
0.657	6.115
0.657	6.950
0.658	6.968
0.658	7.054
0.659	7.116
0.659	6.856
0.660	6.655
0.660	7.054
0.661	6.873
0.661	6.412
0.662	6.524
0.662	6.177
0.663	6.444
0.663	6.380
0.664	6.380
0.664	6.500
0.665	7.222
0.665	6.959
0.666	6.959
0.666	7.249
0.667	6.873
0.667	6.663
0.668	6.597
0.668	6.492
0.669	7.011
0.669	7.285
0.670	7.195
0.670	6.890
0.671	6.797
0.671	6.270
0.672	6.372
0.672	6.573
0.673	6.839
0.673	6.839
0.674	6.356
0.674	6.597
0.675	6.436
0.675	6.647
0.676	6.865
0.676	6.630
0.677	6.831
0.677	6.721
0.678	6.822
0.678	6.959
0.679	6.788
0.679	6.890
0.680	6.805
0.680	6.688
0.681	7.046
0.681	6.839
0.682	6.516
0.682	6.372
0.683	5.965
0.683	6.460
0.684	6.916
0.684	6.713
0.685	6.492
0.685	6.484
0.686	6.412
0.686	6.396
0.687	6.340
0.687	6.024
0.688	6.131
0.688	6.239
0.689	6.047
0.689	6.161
0.690	6.262
0.690	5.489
0.691	6.356
0.691	6.428
0.692	6.270
0.692	5.942
0.693	6.614
0.693	5.759
0.694	5.890
0.694	5.875
0.695	5.580
0.695	5.587
0.696	6.293
0.696	6.396
0.697	5.861
0.697	5.920
0.698	6.024
0.698	6.622
0.699	6.614
0.699	6.589
0.700	6.262
0.700	6.589
0.701	6.614
0.701	6.215
0.702	6.270
0.702	6.688
0.703	6.077
0.703	6.085
0.704	6.788
0.704	6.746
0.705	6.848
0.705	6.655
0.706	6.622
0.706	6.404
0.707	6.468
0.707	6.231
0.708	6.476
0.708	6.356
0.709	6.388
0.709	6.468
0.710	6.215
0.710	6.500
0.711	5.853
0.711	6.814
0.712	6.372
0.712	6.412
0.713	6.680
0.713	7.204
0.714	6.696
0.714	6.356
0.715	6.540
0.715	6.663
0.716	6.755
0.716	6.848
0.717	6.805
0.717	7.313
0.718	6.184
0.718	6.468
0.719	6.356
0.719	6.207
0.720	5.853
0.720	6.062
0.721	6.309
0.721	6.184
0.722	6.380
0.722	5.942
0.723	6.270
0.723	6.597
0.724	6.364
0.724	7.267
0.725	6.549
0.725	6.738
0.726	6.589
0.726	6.184
0.727	6.123
0.727	6.655
0.728	6.420
0.728	6.484
0.729	6.606
0.729	6.452
0.730	6.317
0.730	6.516
0.731	6.380
0.731	6.524
0.732	6.814
0.732	6.680
0.733	6.755
0.733	6.500
0.734	5.824
0.734	5.942
0.735	6.452
0.735	6.933
0.736	6.797
0.736	6.738
0.737	7.046
0.737	6.814
0.738	6.254
0.738	6.968
0.739	6.772
0.739	6.839
0.740	6.614
0.740	6.412
0.741	6.436
0.741	6.856
0.742	6.606
0.742	6.755
0.743	6.696
0.743	6.356
0.744	6.557
0.744	6.647
0.745	6.332
0.745	5.927
0.746	6.492
0.746	6.032
0.747	6.246
0.747	5.744
0.748	6.062
0.748	6.317
0.749	6.309
0.749	6.231
0.750	6.223
0.750	5.209
0.751	5.759
0.751	6.138
0.752	6.589
0.752	6.055
0.753	6.672
0.753	7.213
0.754	6.814
0.754	6.985
0.755	6.647
0.755	6.713
0.756	6.524
0.756	6.614
0.757	6.890
0.757	7.178
0.758	6.277
0.758	6.161
0.759	6.270
0.759	6.285
0.760	6.246
0.760	6.270
0.761	6.239
0.761	6.655
0.762	6.396
0.762	6.428
0.763	6.565
0.763	6.713
0.764	6.622
0.764	6.614
0.765	5.957
0.765	6.848
0.766	6.332
0.766	6.412
0.767	5.751
0.767	6.301
0.768	5.594
0.768	6.055
0.769	6.380
0.769	6.573
0.770	6.557
0.770	6.831
0.771	6.468
0.771	6.788
0.772	6.340
0.772	6.822
0.773	6.207
0.773	6.017
0.774	5.994
0.774	5.672
0.775	6.663
0.775	6.420
0.776	6.246
0.776	6.364
0.777	6.161
0.777	6.285
0.778	6.524
0.778	6.831
0.779	6.468
0.779	6.993
0.780	7.054
0.780	7.019
0.781	6.814
0.781	6.622
0.782	6.831
0.782	6.959
0.783	6.380
0.783	6.630
0.784	6.597
0.784	6.780
0.785	6.428
0.785	6.161
0.786	6.805
0.786	6.814
0.787	6.093
0.787	6.388
0.788	6.614
0.788	6.856
0.789	7.028
0.789	6.899
0.790	7.002
0.790	6.933
0.791	6.364
0.791	7.413
0.792	6.814
0.792	6.215
0.793	7.081
0.793	6.565
0.794	6.508
0.794	6.573
0.795	6.614
0.795	7.240
0.796	6.805
0.796	6.622
0.797	6.254
0.797	6.231
0.798	6.184
0.798	6.293
0.799	6.452
0.799	6.647
0.800	6.444
0.800	6.746
0.801	6.839
0.801	6.814
0.802	7.011
0.802	6.680
0.803	6.890
0.803	7.063
0.804	7.468
0.804	6.721
0.805	7.151
0.805	6.476
0.806	6.484
0.806	6.805
0.807	6.780
0.807	6.460
0.808	6.412
0.808	6.492
0.809	6.831
0.809	6.780
0.810	6.805
0.810	7.358
0.811	6.805
0.811	6.436
0.812	6.380
0.812	5.898
0.813	6.215
0.813	6.468
0.814	6.246
0.814	6.655
0.815	6.873
0.815	6.696
0.816	6.713
0.816	7.011
0.817	6.039
0.817	6.746
0.818	6.396
0.818	6.270
0.819	6.309
0.819	6.223
0.820	6.340
0.820	6.508
0.821	6.721
0.821	6.848
0.822	6.655
0.822	6.484
0.823	6.062
0.823	5.846
0.824	6.184
0.824	6.848
0.825	6.356
0.825	6.239
0.826	6.239
0.826	6.364
0.827	6.916
0.827	6.239
0.828	6.002
0.828	6.246
0.829	6.309
0.829	6.293
0.830	6.788
0.830	6.565
0.831	6.340
0.831	6.468
0.832	6.184
0.832	6.549
0.833	6.356
0.833	7.187
0.834	6.500
0.834	5.824
0.835	6.452
0.835	6.444
0.836	6.309
0.836	6.317
0.837	5.935
0.837	6.277
0.838	6.356
0.838	5.810
0.839	6.468
0.839	6.100
0.840	6.131
0.840	6.262
0.841	6.200
0.841	6.108
0.842	6.246
0.842	5.751
0.843	6.325
0.843	6.696
0.844	6.950
0.844	6.452
0.845	6.436
0.845	6.696
0.846	6.460
0.846	6.524
0.847	6.396
0.847	6.420
0.848	6.332
0.848	6.516
0.849	6.500
0.849	6.755
0.850	6.436
0.850	8.519
0.851	7.125
0.851	7.125
0.852	6.177
0.852	6.404
0.853	6.428
0.853	6.452
0.854	6.484
0.854	6.788
0.855	6.763
0.855	7.413
0.856	6.916
0.856	6.688
0.857	6.436
0.857	7.151
0.858	6.024
0.858	6.270
0.859	6.277
0.859	6.161
0.860	6.146
0.860	5.950
0.861	6.484
0.861	6.755
0.862	6.696
0.862	6.814
0.863	6.309
0.863	6.746
0.864	6.223
0.864	6.309
0.865	6.325
0.865	6.428
0.866	6.239
0.866	6.549
0.867	6.285
0.867	6.340
0.868	6.239
0.868	6.325
0.869	6.277
0.869	6.277
0.870	6.115
0.870	6.899
0.871	6.356
0.871	6.055
0.872	6.492
0.872	6.270
0.873	6.364
0.873	6.200
