TIME	U1cal
0.069	7.231
0.069	7.285
0.070	7.240
0.070	7.054
0.071	7.404
0.071	7.160
0.072	7.169
0.072	7.169
0.073	6.573
0.073	7.160
0.073	7.187
0.074	7.028
0.075	7.046
0.075	7.204
0.076	7.358
0.076	7.249
0.077	7.422
0.077	7.468
0.078	7.063
0.078	6.814
0.079	7.819
0.079	7.160
0.080	7.222
0.080	7.358
0.081	7.313
0.081	7.684
0.082	7.404
0.082	6.890
0.083	7.142
0.083	7.160
0.084	7.169
0.084	7.028
0.085	7.276
0.085	7.231
0.086	7.063
0.086	7.258
0.087	7.116
0.087	7.358
0.088	7.580
0.088	6.856
0.089	7.204
0.089	7.394
0.090	7.098
0.090	7.116
0.091	7.195
0.091	7.240
0.092	7.187
0.092	7.231
0.093	7.450
0.093	7.858
0.094	7.160
0.094	7.213
0.095	7.178
0.095	7.204
0.096	7.107
0.096	7.204
0.097	7.249
0.097	7.240
0.098	7.107
0.098	7.829
0.099	7.151
0.099	7.204
0.100	7.571
0.100	7.376
0.101	7.169
0.101	7.276
0.102	7.608
0.102	7.178
0.103	7.543
0.103	6.959
0.104	7.313
0.104	7.169
0.105	7.358
0.105	7.002
0.106	7.267
0.106	7.195
0.107	7.358
0.107	7.258
0.108	7.450
0.108	7.394
0.109	7.125
0.109	7.116
0.110	7.285
0.110	6.985
0.111	7.376
0.111	7.258
0.112	7.321
0.112	7.422
0.113	7.116
0.113	7.222
0.114	7.204
0.114	7.142
0.115	7.151
0.115	7.294
0.116	7.694
0.116	7.231
0.117	7.231
0.117	7.240
0.118	7.732
0.118	7.213
0.119	7.285
0.119	6.788
0.120	7.222
0.120	7.187
0.121	7.204
0.121	7.231
0.122	7.178
0.122	7.222
0.123	7.589
0.123	7.195
0.124	7.249
0.124	7.169
0.125	7.195
0.125	7.178
0.126	6.755
0.126	6.873
0.127	7.063
0.127	8.055
0.128	7.276
0.128	7.376
0.128	8.105
0.129	7.580
0.130	7.107
0.130	7.487
0.131	7.276
0.131	7.204
0.132	7.160
0.132	7.313
0.133	7.187
0.133	6.755
0.134	7.313
0.134	7.107
0.135	7.276
0.135	7.321
0.136	7.169
0.136	7.160
0.137	7.276
0.137	7.160
0.138	7.838
0.138	7.276
0.139	7.231
0.139	7.222
0.140	7.222
0.140	7.770
0.141	7.376
0.141	7.204
0.142	7.222
0.142	7.477
0.143	7.178
0.143	7.487
0.144	7.258
0.144	7.231
0.145	7.046
0.145	7.627
0.146	7.231
0.146	7.276
0.147	6.985
0.147	6.933
0.148	7.222
0.148	7.240
0.149	7.515
0.149	7.116
0.150	7.867
0.150	7.178
0.151	7.240
0.151	7.276
0.152	7.037
0.152	6.959
0.153	7.222
0.153	7.213
0.154	7.169
0.154	7.285
0.155	6.890
0.155	7.313
0.156	7.267
0.156	7.294
0.157	7.054
0.157	7.222
0.158	7.637
0.158	7.240
0.159	7.321
0.159	7.321
0.160	7.178
0.160	7.468
0.161	7.151
0.161	7.160
0.162	7.249
0.162	7.204
0.163	7.713
0.163	7.169
0.164	7.231
0.164	7.098
0.165	7.376
0.165	7.589
0.166	7.331
0.166	7.376
0.167	8.035
0.167	6.721
0.168	7.178
0.168	7.222
0.169	7.169
0.169	7.580
0.170	6.508
0.170	7.331
0.171	7.178
0.171	7.222
0.172	7.116
0.172	6.968
0.173	6.822
0.173	7.098
0.174	7.107
0.174	7.222
0.175	7.440
0.175	7.646
0.176	7.543
0.176	7.213
0.177	7.160
0.177	7.222
0.178	7.178
0.178	7.116
0.179	6.856
0.179	7.125
0.180	7.231
0.180	7.440
0.181	7.046
0.181	7.231
0.182	7.358
0.182	7.258
0.183	7.524
0.183	7.187
0.184	7.222
0.184	7.028
0.185	7.285
0.185	7.313
0.186	7.385
0.186	6.755
0.187	7.231
0.187	6.468
0.188	7.258
0.188	6.993
0.189	7.151
0.189	7.213
0.190	7.125
0.190	6.873
0.191	7.222
0.191	6.492
0.192	7.002
0.192	7.116
0.193	7.580
0.193	7.169
0.194	7.321
0.194	7.656
0.195	7.151
0.195	7.321
0.196	7.195
0.196	7.936
0.197	7.276
0.197	7.313
0.198	7.178
0.198	7.829
0.199	7.267
0.199	7.907
0.200	7.694
0.200	7.285
0.201	7.294
0.201	7.422
0.202	7.054
0.202	7.450
0.203	7.169
0.203	7.204
0.204	7.285
0.204	7.358
0.205	7.258
0.205	7.358
0.206	7.294
0.206	7.169
0.207	6.246
0.207	7.267
0.208	7.267
0.208	7.063
0.209	7.107
0.209	7.608
0.210	7.089
0.210	7.249
0.211	7.285
0.211	6.805
0.212	6.647
0.212	7.213
0.213	6.705
0.213	7.761
0.214	7.276
0.214	7.358
0.215	7.222
0.215	6.950
0.216	7.160
0.216	7.151
0.217	7.240
0.217	7.081
0.218	7.358
0.218	7.294
0.219	7.204
0.219	7.608
0.220	7.413
0.220	7.249
0.221	7.240
0.221	7.116
0.222	7.385
0.222	7.098
0.223	7.081
0.223	7.107
0.224	7.394
0.224	7.204
0.225	7.098
0.225	7.169
0.226	7.431
0.226	7.276
0.227	7.258
0.227	7.169
0.228	7.116
0.228	7.222
0.229	7.404
0.229	7.422
0.230	7.331
0.230	7.713
0.231	7.187
0.231	7.627
0.232	6.492
0.232	7.694
0.233	7.222
0.233	7.072
0.234	7.240
0.234	7.195
0.235	7.303
0.235	7.331
0.236	7.222
0.236	7.285
0.237	7.331
0.237	7.294
0.238	7.267
0.238	7.231
0.239	7.294
0.239	7.187
0.240	7.285
0.240	7.195
0.241	7.358
0.241	7.580
0.242	7.440
0.242	7.002
0.243	7.313
0.243	7.240
0.244	7.204
0.244	7.142
0.245	7.276
0.245	7.684
0.246	7.151
0.246	7.125
0.247	6.763
0.247	7.285
0.248	7.907
0.248	7.231
0.249	6.428
0.249	7.240
0.250	6.713
0.250	7.072
0.251	7.358
0.251	6.581
0.252	7.240
0.252	7.376
0.252	7.996
0.253	7.267
0.254	7.178
0.254	7.313
0.255	7.440
0.255	6.976
0.256	7.249
0.256	7.313
0.257	7.160
0.257	7.187
0.258	7.160
0.258	7.313
0.259	7.276
0.259	7.169
0.260	6.839
0.260	6.873
0.261	7.160
0.261	7.240
0.262	7.222
0.262	6.856
0.263	7.240
0.263	7.240
0.264	7.151
0.264	7.231
0.265	7.037
0.265	7.125
0.266	7.098
0.266	7.098
0.267	7.107
0.267	8.217
0.268	6.380
0.268	7.684
0.269	7.213
0.269	7.422
0.270	7.187
0.270	6.933
0.271	7.169
0.271	7.160
0.272	7.249
0.272	7.019
0.273	7.294
0.273	7.276
0.274	7.303
0.274	7.240
0.275	7.267
0.275	7.187
0.275	7.358
0.276	7.608
0.277	7.151
0.277	7.450
0.278	7.770
0.278	8.035
0.279	7.505
0.279	7.331
0.280	6.772
0.280	7.385
0.281	7.887
0.281	7.285
0.282	7.169
0.282	7.276
0.282	7.887
0.283	7.213
0.284	7.249
0.284	7.240
0.285	6.985
0.285	7.459
0.286	6.976
0.286	7.204
0.287	7.468
0.287	7.204
0.288	6.814
0.288	7.054
0.289	7.028
0.289	7.258
0.290	8.268
0.290	7.222
0.291	7.169
0.291	7.367
0.292	7.160
0.292	7.637
0.293	7.331
0.293	7.054
0.294	7.019
0.294	7.294
0.295	7.151
0.295	6.916
0.296	7.349
0.296	7.178
0.297	6.968
0.297	6.814
0.298	6.763
0.298	7.376
0.299	7.515
0.299	7.404
0.300	7.098
0.300	7.276
0.301	7.072
0.301	7.294
0.302	7.240
0.302	7.204
0.303	7.063
0.303	7.231
0.304	7.142
0.304	7.294
0.305	7.313
0.305	7.976
0.306	7.151
0.306	7.125
0.307	6.780
0.307	7.394
0.308	7.089
0.308	7.413
0.309	7.046
0.309	7.790
0.310	7.294
0.310	7.089
0.311	7.258
0.311	7.394
0.312	7.249
0.312	7.267
0.313	7.276
0.313	7.187
0.314	7.231
0.314	7.285
0.315	7.404
0.315	7.376
0.316	7.331
0.316	7.276
0.317	6.916
0.317	6.839
0.318	7.313
0.318	7.142
0.319	6.831
0.319	6.933
0.320	7.240
0.320	7.160
0.321	7.331
0.321	7.294
0.322	7.249
0.322	7.276
0.323	7.276
0.323	7.285
0.324	7.303
0.324	7.276
0.325	7.533
0.325	7.515
0.326	7.195
0.326	7.160
0.327	7.240
0.327	7.195
0.328	6.452
0.328	8.035
0.329	7.477
0.329	7.240
0.330	7.240
0.330	7.258
0.331	7.413
0.331	6.814
0.332	7.358
0.332	7.195
0.333	8.187
0.333	7.213
0.334	7.303
0.334	7.303
0.335	7.160
0.335	7.240
0.336	7.349
0.336	7.477
0.337	7.313
0.337	7.267
0.338	7.394
0.338	7.422
0.339	7.213
0.339	7.829
0.340	7.294
0.340	7.258
0.341	6.705
0.341	7.294
0.342	6.822
0.342	7.249
0.343	7.404
0.343	7.358
0.344	7.376
0.344	7.331
0.345	7.276
0.345	7.204
0.346	6.950
0.346	7.331
0.347	7.285
0.347	7.240
0.348	7.385
0.348	7.376
0.349	7.313
0.349	7.213
0.350	7.349
0.350	7.037
0.351	7.098
0.351	7.249
0.352	7.358
0.352	7.936
0.353	6.916
0.353	7.204
0.354	7.222
0.354	7.313
0.355	7.249
0.355	7.178
0.356	6.688
0.356	7.385
0.357	7.249
0.357	6.873
0.358	7.394
0.358	7.276
0.359	7.285
0.359	7.222
0.360	7.240
0.360	7.294
0.361	7.267
0.361	7.276
0.362	7.303
0.362	7.160
0.363	6.713
0.363	7.267
0.364	7.394
0.364	7.294
0.365	7.809
0.365	6.976
0.366	7.142
0.366	7.267
0.367	7.231
0.367	7.294
0.368	7.258
0.368	7.358
0.369	7.294
0.369	7.703
0.370	7.169
0.370	7.331
0.371	7.367
0.371	7.258
0.372	7.349
0.372	7.404
0.373	7.213
0.373	7.321
0.374	7.313
0.374	7.258
0.375	7.267
0.375	7.376
0.376	7.294
0.376	7.321
0.377	7.169
0.377	7.276
0.378	7.637
0.378	7.213
0.379	7.404
0.379	7.240
0.380	7.294
0.380	7.349
0.381	7.376
0.381	7.358
0.382	7.116
0.382	7.276
0.383	7.178
0.383	7.178
0.384	7.524
0.384	7.313
0.385	7.081
0.385	7.887
0.386	7.204
0.386	7.431
0.387	7.267
0.387	7.204
0.388	7.187
0.388	7.169
0.389	7.222
0.389	7.160
0.390	7.331
0.390	7.231
0.391	6.606
0.391	7.394
0.392	7.431
0.392	7.267
0.393	7.204
0.393	7.294
0.394	7.276
0.394	7.231
0.395	7.267
0.395	7.580
0.396	7.496
0.396	7.222
0.397	7.063
0.397	7.107
0.398	7.240
0.398	7.267
0.399	7.098
0.399	7.178
0.400	7.713
0.400	7.637
0.401	7.116
0.401	7.313
0.402	7.276
0.402	7.151
0.403	6.959
0.403	7.142
0.404	7.222
0.404	7.249
0.405	7.142
0.405	7.358
0.406	6.420
0.406	7.276
0.407	6.705
0.407	7.125
0.408	7.515
0.408	6.831
0.409	7.249
0.409	7.887
0.410	6.839
0.410	8.279
0.411	7.367
0.411	7.394
0.412	7.477
0.412	8.055
0.413	6.614
0.413	6.746
0.414	7.367
0.414	7.222
0.415	7.313
0.415	7.204
0.416	7.258
0.416	7.431
0.417	7.294
0.417	7.496
0.418	6.622
0.418	7.440
0.419	7.751
0.419	7.169
0.420	7.204
0.420	7.240
0.421	7.195
0.421	7.187
0.422	7.321
0.422	7.477
0.423	7.028
0.423	7.195
0.424	7.169
0.424	7.349
0.425	7.231
0.425	7.637
0.426	7.222
0.426	7.571
0.427	7.285
0.427	7.028
0.428	6.696
0.428	7.160
0.429	6.968
0.429	7.240
0.430	7.213
0.430	7.195
0.431	7.267
0.431	6.484
0.432	7.294
0.432	7.496
0.433	7.240
0.433	7.761
0.434	7.240
0.434	7.258
0.435	7.276
0.435	6.772
0.436	7.204
0.436	7.151
0.437	7.258
0.437	7.116
0.438	7.178
0.438	7.394
0.439	7.413
0.439	7.107
0.440	7.294
0.440	7.838
0.441	7.276
0.441	6.933
0.442	7.169
0.442	7.258
0.443	7.258
0.443	7.376
0.444	7.321
0.444	7.204
0.445	7.204
0.445	7.240
0.446	7.313
0.446	6.899
0.447	7.204
0.447	6.557
0.448	7.107
0.448	7.178
0.449	7.385
0.449	7.258
0.450	8.045
0.450	7.151
0.451	7.627
0.451	7.249
0.452	7.684
0.452	7.222
0.453	6.839
0.453	7.524
0.454	7.222
0.454	7.240
0.455	7.276
0.455	7.160
0.456	7.116
0.456	7.231
0.457	7.213
0.457	7.222
0.458	7.276
0.458	7.321
0.459	7.331
0.459	7.665
0.460	7.331
0.460	7.231
0.461	7.213
0.461	7.213
0.462	6.721
0.462	7.222
0.463	7.358
0.463	7.213
0.464	7.267
0.464	7.294
0.465	7.231
0.465	7.107
0.466	7.468
0.466	7.142
0.467	7.204
0.467	7.222
0.468	7.098
0.468	7.599
0.469	7.178
0.469	7.267
0.470	7.151
0.470	7.313
0.471	7.204
0.471	7.222
0.472	7.213
0.472	7.376
0.473	6.856
0.473	7.169
0.474	7.258
0.474	7.249
0.475	7.116
0.475	6.985
0.476	7.240
0.476	7.487
0.477	7.404
0.477	7.331
0.478	7.002
0.478	7.204
0.479	7.204
0.479	7.331
0.480	7.187
0.480	7.178
0.481	7.986
0.481	7.285
0.482	7.285
0.482	7.385
0.483	7.722
0.483	7.178
0.484	7.349
0.484	7.285
0.485	7.028
0.485	7.107
0.486	6.942
0.486	7.321
0.487	7.589
0.487	7.303
0.488	7.231
0.488	7.790
0.489	7.249
0.489	7.125
0.490	7.107
0.490	7.294
0.491	7.358
0.491	7.713
0.492	7.195
0.492	7.169
0.493	7.258
0.493	7.887
0.494	7.450
0.494	7.258
0.495	7.240
0.495	7.496
0.496	7.285
0.496	7.385
0.497	7.294
0.497	7.222
0.498	7.468
0.498	6.606
0.499	7.267
0.499	7.496
0.500	7.331
0.500	7.204
0.501	7.459
0.501	7.431
0.502	7.294
0.502	7.367
0.502	7.440
0.503	7.285
0.504	7.240
0.504	7.276
0.505	7.081
0.505	7.358
0.506	7.240
0.506	7.089
0.507	8.268
0.507	7.204
0.508	7.187
0.508	7.204
0.509	7.063
0.509	7.002
0.510	7.258
0.510	7.187
0.511	7.002
0.511	7.178
0.512	7.240
0.512	7.037
0.513	7.054
0.513	7.258
0.514	7.385
0.514	7.313
0.515	7.195
0.515	6.959
0.516	7.580
0.516	7.589
0.516	7.222
0.517	7.249
0.518	7.178
0.518	7.358
0.519	6.950
0.519	7.019
0.520	7.313
0.520	7.487
0.521	7.204
0.521	7.249
0.522	7.258
0.522	7.404
0.523	7.054
0.523	7.213
0.524	7.404
0.524	7.178
0.525	7.285
0.525	7.996
0.525	7.376
0.526	7.081
0.527	7.204
0.527	7.187
0.528	7.966
0.528	7.151
0.529	7.404
0.529	7.098
0.530	7.231
0.530	6.772
0.531	7.222
0.531	7.349
0.532	6.508
0.532	7.276
0.533	7.358
0.533	7.046
0.534	7.160
0.534	7.231
0.535	7.267
0.535	7.046
0.536	7.222
0.536	7.313
0.537	7.125
0.537	7.313
0.538	7.376
0.538	7.187
0.539	7.422
0.539	7.169
0.539	6.746
0.540	7.213
0.541	7.249
0.541	6.805
0.542	7.589
0.542	7.285
0.543	7.313
0.543	7.195
0.544	7.151
0.544	7.195
0.545	7.240
0.545	7.349
0.546	7.524
0.546	7.487
0.547	7.394
0.547	7.321
0.548	6.655
0.548	7.213
0.549	7.561
0.549	7.321
0.550	7.258
0.550	7.385
0.551	7.385
0.551	7.204
0.552	7.321
0.552	7.178
0.553	7.829
0.553	7.276
0.553	7.422
0.554	7.267
0.555	7.249
0.555	7.376
0.556	7.505
0.556	7.394
0.557	7.917
0.557	7.751
0.558	7.349
0.558	6.581
0.559	6.788
0.559	7.413
0.560	7.358
0.560	7.321
0.561	7.331
0.561	7.376
0.562	7.313
0.562	7.385
0.563	7.627
0.563	7.376
0.564	7.107
0.564	7.231
0.565	7.151
0.565	7.349
0.566	7.385
0.566	7.349
0.567	7.276
0.567	7.187
0.568	7.505
0.568	6.492
0.569	7.240
0.569	7.054
0.570	7.385
0.570	7.487
0.571	7.321
0.571	7.054
0.572	7.231
0.572	7.240
0.573	7.187
0.573	7.285
0.574	7.358
0.574	7.294
0.575	7.496
0.575	7.178
0.576	7.249
0.576	7.321
0.576	7.321
0.577	7.331
0.578	7.926
0.578	7.358
0.579	7.571
0.579	7.231
0.580	7.367
0.580	7.665
0.581	7.125
0.581	7.524
0.582	7.358
0.582	7.249
0.583	7.321
0.583	7.169
0.584	7.367
0.584	7.240
0.585	7.313
0.585	7.187
0.586	6.565
0.586	7.231
0.587	7.321
0.587	7.151
0.588	7.385
0.588	6.882
0.589	7.459
0.589	7.331
0.590	7.358
0.590	7.142
0.591	7.231
0.591	7.187
0.592	7.303
0.592	7.367
0.593	7.151
0.593	6.788
0.594	7.258
0.594	7.240
0.595	7.285
0.595	6.985
0.596	6.848
0.596	7.169
0.597	8.015
0.597	7.543
0.598	7.303
0.598	7.213
0.599	7.240
0.599	6.822
0.600	6.672
0.600	6.638
0.601	7.098
0.601	7.267
0.602	7.231
0.602	7.240
0.603	7.222
0.603	7.713
0.604	7.376
0.604	7.195
0.605	7.178
0.605	7.002
0.606	7.533
0.606	7.986
0.607	7.258
0.607	7.303
0.608	7.240
0.608	7.313
0.609	7.561
0.609	7.276
0.610	7.599
0.610	7.267
0.611	7.258
0.611	7.222
0.612	7.313
0.612	7.533
0.613	7.431
0.613	7.331
0.614	7.089
0.614	7.321
0.615	7.249
0.615	7.169
0.616	7.231
0.616	7.722
0.617	7.240
0.617	7.276
0.618	7.187
0.618	7.046
0.619	7.321
0.619	7.267
0.620	7.258
0.620	7.477
0.621	7.142
0.621	8.116
0.622	7.349
0.622	7.349
0.623	7.656
0.623	7.321
0.624	7.276
0.624	7.267
0.625	7.285
0.625	7.276
0.626	7.656
0.626	6.589
0.627	7.169
0.627	7.321
0.628	7.222
0.628	7.459
0.629	8.156
0.629	7.151
0.630	7.313
0.630	7.321
0.631	7.468
0.631	7.063
0.632	7.703
0.632	6.959
0.633	7.294
0.633	7.459
0.634	7.313
0.634	6.950
0.635	7.385
0.635	7.358
0.636	7.477
0.636	7.195
0.637	7.331
0.637	7.222
0.638	7.151
0.638	7.160
0.639	7.276
0.639	7.285
0.640	7.116
0.640	7.413
0.641	7.222
0.641	7.178
0.642	7.276
0.642	7.258
0.643	6.942
0.643	7.321
0.644	7.142
0.644	7.358
0.645	7.089
0.645	7.222
0.646	7.313
0.646	7.151
0.647	7.722
0.647	7.160
0.648	7.313
0.648	7.303
0.649	7.838
0.649	7.367
0.650	7.294
0.650	6.688
0.651	7.072
0.651	7.222
0.652	7.098
0.652	6.933
0.653	7.450
0.653	7.169
0.654	7.240
0.654	7.321
0.655	7.376
0.655	7.231
0.656	7.496
0.656	6.959
0.657	6.976
0.657	7.204
0.658	7.213
0.658	7.349
0.659	7.313
0.659	7.178
0.660	7.169
0.660	6.814
0.661	7.349
0.661	7.376
0.662	7.258
0.662	7.151
0.663	7.303
0.663	7.809
0.664	7.394
0.664	7.313
0.665	7.276
0.665	7.276
0.666	6.831
0.666	6.622
0.667	7.450
0.667	7.358
0.668	7.276
0.668	7.349
0.669	7.240
0.669	7.694
0.670	7.367
0.670	7.413
0.671	7.543
0.671	7.019
0.672	7.742
0.672	7.422
0.673	7.213
0.673	6.680
0.674	7.404
0.674	7.276
0.675	7.098
0.675	7.367
0.676	7.751
0.676	6.916
0.677	7.213
0.677	7.543
0.678	7.267
0.678	7.249
0.679	7.313
0.679	7.404
0.680	7.394
0.680	7.213
0.681	7.440
0.681	7.222
0.682	7.422
0.682	7.431
0.683	7.187
0.683	7.313
0.684	7.294
0.684	7.571
0.685	7.063
0.685	7.187
0.686	6.873
0.686	8.268
0.687	7.089
0.687	7.249
0.688	7.313
0.688	7.294
0.689	6.899
0.689	7.089
0.690	7.459
0.690	7.037
0.691	6.916
0.691	7.063
0.692	7.231
0.692	6.890
0.693	7.231
0.693	6.755
0.694	6.985
0.694	7.160
0.695	7.376
0.695	7.367
0.696	7.358
0.696	7.321
0.697	7.877
0.697	7.385
0.698	7.142
0.698	7.222
0.699	7.468
0.699	7.072
0.700	7.385
0.700	7.404
0.701	7.294
0.701	7.394
0.702	7.276
0.702	6.916
0.703	7.367
0.703	7.222
0.704	7.367
0.704	7.258
0.705	7.294
0.705	7.213
0.706	7.249
0.706	7.331
0.707	7.267
0.707	7.222
0.708	7.267
0.708	6.516
0.709	7.258
0.709	7.249
0.710	7.459
0.710	7.956
0.711	7.599
0.711	6.985
0.712	8.701
0.712	7.684
0.713	7.637
0.713	6.907
0.714	7.249
0.714	7.487
0.715	7.294
0.715	7.249
0.716	6.968
0.716	7.321
0.717	7.249
0.717	7.376
0.718	7.258
0.718	7.258
0.719	7.240
0.719	7.385
0.720	6.882
0.720	7.222
0.721	7.169
0.721	7.358
0.722	7.431
0.722	7.331
0.723	7.267
0.723	6.805
0.724	7.477
0.724	7.011
0.725	7.367
0.725	7.294
0.726	7.222
0.726	7.187
0.727	7.413
0.727	7.072
0.728	7.195
0.728	7.431
0.729	7.267
0.729	7.178
0.730	7.294
0.730	6.388
0.731	7.790
0.731	7.385
0.732	7.358
0.732	7.240
0.733	7.956
0.733	7.063
0.734	7.240
0.734	7.524
0.735	7.394
0.735	6.890
0.736	7.213
0.736	7.656
0.737	6.942
0.737	7.331
0.738	7.276
0.738	7.222
0.739	7.313
0.739	7.178
0.740	7.404
0.740	7.240
0.741	7.178
0.741	7.169
0.742	7.331
0.742	7.098
0.743	7.431
0.743	7.761
0.744	7.675
0.744	7.204
0.745	7.440
0.745	7.089
0.746	6.340
0.746	7.125
0.747	7.054
0.747	7.936
0.748	7.349
0.748	7.240
0.749	7.515
0.749	7.331
0.750	7.580
0.750	6.856
0.751	7.809
0.751	7.169
0.752	7.276
0.752	7.321
0.753	7.204
0.753	7.431
0.754	7.313
0.754	7.276
0.755	7.349
0.755	7.684
0.756	7.213
0.756	7.468
0.757	7.249
0.757	7.249
0.758	6.890
0.758	7.240
0.759	7.367
0.759	7.608
0.760	7.213
0.760	6.772
0.761	7.313
0.761	7.213
0.762	7.422
0.762	7.107
0.763	7.331
0.763	7.349
0.764	7.770
0.764	7.367
0.765	7.487
0.765	7.276
0.766	7.385
0.766	7.487
0.767	7.313
0.767	7.515
0.768	7.580
0.768	6.622
0.769	6.916
0.769	7.349
0.770	7.294
0.770	7.313
0.771	7.487
0.771	6.788
0.772	7.367
0.772	7.761
0.773	6.933
0.773	7.028
0.774	7.267
0.774	7.258
0.775	7.313
0.775	7.413
0.776	7.258
0.776	7.267
0.777	6.856
0.777	7.313
0.778	7.276
0.778	7.321
0.779	7.204
0.779	6.959
0.780	7.313
0.780	7.258
0.781	7.285
0.781	7.222
0.782	7.240
0.782	7.258
0.783	7.258
0.783	7.376
0.784	7.098
0.784	7.204
0.785	7.367
0.785	7.431
0.786	7.431
0.786	7.608
0.787	7.125
0.787	7.098
0.788	7.249
0.788	7.249
0.789	7.294
0.789	7.098
0.790	7.195
0.790	7.240
0.791	7.589
0.791	7.431
0.792	6.614
0.792	7.231
0.793	7.907
0.793	8.065
0.794	7.178
0.794	7.267
0.795	7.204
0.795	7.240
0.796	7.303
0.796	7.028
0.797	7.285
0.797	7.213
0.798	6.950
0.798	7.751
0.799	6.933
0.799	7.515
0.800	7.431
0.800	7.098
0.801	7.303
0.801	7.790
0.802	7.204
0.802	7.487
0.803	7.276
0.803	7.204
0.804	7.249
0.804	7.204
0.805	7.187
0.805	7.285
0.806	7.240
0.806	7.151
0.807	7.107
0.807	7.294
0.808	6.822
0.808	7.331
0.809	7.358
0.809	6.672
0.810	7.294
0.810	7.054
0.811	7.160
0.811	7.790
0.812	6.557
0.812	7.240
0.813	7.599
0.813	7.107
0.814	7.160
0.814	7.276
0.815	7.187
0.815	6.959
0.816	7.665
0.816	7.294
0.817	7.917
0.817	7.394
0.818	7.098
0.818	7.276
0.819	7.431
0.819	7.160
0.820	7.331
0.820	7.349
0.821	7.487
0.821	7.599
0.822	7.258
0.822	7.002
0.823	7.222
0.823	7.249
0.824	7.267
0.824	7.543
0.825	7.385
0.825	7.160
0.826	7.524
0.826	7.496
0.827	7.367
0.827	7.459
0.828	7.011
0.828	7.819
0.829	7.116
0.829	7.240
0.830	6.942
0.830	8.055
0.831	7.431
0.831	7.358
0.832	7.249
0.832	7.037
0.833	7.258
0.833	7.046
0.834	6.755
0.834	7.160
0.835	7.294
0.835	7.385
0.836	7.487
0.836	7.917
0.837	7.367
0.837	7.054
0.838	7.487
0.838	7.222
0.839	6.688
0.839	7.231
0.840	7.331
0.840	6.755
0.841	7.331
0.841	7.178
0.842	7.046
0.842	7.646
0.843	7.249
0.843	7.440
0.844	7.321
0.844	7.313
0.845	7.321
0.845	7.169
0.846	6.614
0.846	7.258
0.847	7.665
0.847	8.136
0.848	7.413
0.848	7.169
0.849	7.258
0.849	7.285
0.850	7.331
0.850	6.959
0.851	7.580
0.851	7.187
0.852	7.349
0.852	7.394
0.853	7.285
0.853	7.376
0.854	6.814
0.854	7.231
0.855	7.178
0.855	7.222
0.856	7.204
0.856	7.285
0.857	7.231
0.857	7.321
0.858	6.805
0.858	7.627
0.859	7.002
0.859	7.907
0.860	7.331
0.860	7.258
0.861	7.231
0.861	7.331
0.862	7.294
0.862	7.627
0.863	7.072
0.863	7.646
0.864	7.331
0.864	7.294
0.865	7.222
0.865	7.116
0.866	7.169
0.866	7.054
0.867	7.178
0.867	7.533
0.868	7.394
0.868	7.440
0.869	7.589
0.869	7.187
0.870	6.606
0.870	6.460
0.871	7.107
0.871	7.321
0.872	7.694
0.872	7.178
0.873	7.887
0.873	7.028
