TIME	U1cal
0.196	6.508
0.197	6.597
0.197	5.935
0.198	6.573
0.198	6.524
0.199	6.325
0.199	6.055
0.200	6.332
0.200	6.309
0.201	6.277
0.201	6.146
0.202	6.647
0.202	7.019
0.203	7.722
0.203	6.460
0.204	7.761
0.204	7.169
0.205	7.637
0.205	7.046
0.206	7.019
0.206	6.780
0.207	7.358
0.207	6.907
0.208	7.046
0.208	6.663
0.209	7.646
0.209	6.916
0.210	6.356
0.210	6.484
0.211	7.063
0.211	7.046
0.212	7.151
0.212	6.976
0.213	6.606
0.213	7.169
0.214	7.151
0.214	7.249
0.215	6.763
0.215	7.222
0.216	7.151
0.216	6.856
0.217	7.231
0.217	6.672
0.218	6.614
0.218	6.696
0.219	6.882
0.219	6.848
0.220	6.865
0.220	7.422
0.221	6.831
0.221	6.959
0.222	7.037
0.222	7.081
0.223	6.890
0.223	7.589
0.224	7.533
0.224	7.046
0.225	6.856
0.225	6.831
0.226	7.151
0.226	7.258
0.227	7.240
0.227	8.105
0.228	7.349
0.228	7.037
0.229	7.732
0.229	7.240
0.230	7.169
0.230	6.968
0.231	7.751
0.231	6.805
0.232	6.630
0.232	6.696
0.233	6.890
0.233	6.581
0.234	6.573
0.234	6.508
0.235	6.396
0.235	6.589
0.236	6.772
0.236	6.822
0.237	7.072
0.237	6.856
0.238	6.705
0.238	6.246
0.239	6.516
0.239	6.655
0.240	6.763
0.240	6.614
0.241	6.822
0.241	6.805
0.242	6.822
0.242	6.848
0.243	6.916
0.243	7.019
0.244	7.011
0.244	6.916
0.245	6.524
0.245	6.713
0.246	7.072
0.246	7.178
0.247	7.125
0.247	6.916
0.248	7.178
0.248	7.204
0.249	7.222
0.249	7.037
0.250	7.249
0.250	7.422
0.251	7.019
0.251	6.524
0.252	6.873
0.252	6.755
0.252	6.763
0.253	6.772
0.254	6.772
0.254	7.142
0.255	7.028
0.255	6.763
0.256	6.565
0.256	6.380
0.257	6.460
0.257	6.696
0.258	6.622
0.258	6.325
0.259	6.950
0.259	6.009
0.260	6.215
0.260	6.565
0.261	6.380
0.261	6.239
0.262	6.721
0.262	7.072
0.263	7.098
0.263	7.169
0.264	7.107
0.264	6.788
0.265	7.081
0.265	6.805
0.266	6.968
0.266	7.019
0.267	7.072
0.267	7.098
0.268	6.696
0.268	6.688
0.269	6.890
0.269	6.890
0.270	7.002
0.270	6.364
0.271	6.688
0.271	7.204
0.272	7.213
0.272	7.204
0.273	7.054
0.273	6.814
0.274	6.663
0.274	7.125
0.275	6.950
0.275	7.081
0.275	7.054
0.276	7.204
0.277	7.054
0.277	7.249
0.278	7.770
0.278	7.054
0.279	7.468
0.279	7.222
0.280	7.169
0.280	7.125
0.281	7.054
0.281	6.865
0.282	6.317
0.282	6.364
0.282	6.070
0.283	6.301
0.284	6.822
0.284	7.011
0.285	6.738
0.285	7.413
0.286	6.797
0.286	6.856
0.287	6.839
0.287	6.746
0.288	7.002
0.288	6.797
0.289	6.062
0.289	6.154
0.290	6.873
0.290	6.890
0.291	6.696
0.291	7.142
0.292	6.797
0.292	7.258
0.293	6.380
0.293	6.814
0.294	6.581
0.294	6.420
0.295	6.396
0.295	6.254
0.296	6.404
0.296	6.412
0.297	6.285
0.297	6.146
0.298	6.942
0.298	6.655
0.299	6.468
0.299	6.581
0.300	6.565
0.300	6.380
0.301	6.293
0.301	6.993
0.302	7.213
0.302	6.856
0.303	6.549
0.303	7.011
0.304	6.581
0.304	6.772
0.305	6.680
0.305	6.524
0.306	6.412
0.306	6.622
0.307	6.622
0.307	6.508
0.308	6.805
0.308	6.412
0.309	6.565
0.309	6.123
0.310	6.968
0.310	6.638
0.311	6.184
0.311	6.131
0.312	6.630
0.312	6.420
0.313	6.672
0.313	6.468
0.314	5.942
0.314	6.340
0.315	6.452
0.315	6.873
0.316	6.755
0.316	6.404
0.317	6.797
0.317	7.011
0.318	7.028
0.318	6.746
0.319	6.865
0.319	6.460
0.320	6.746
0.320	6.239
0.321	6.388
0.321	6.146
0.322	6.340
0.322	6.763
0.323	6.976
0.323	6.565
0.324	6.647
0.324	6.772
0.325	6.557
0.325	6.713
0.326	6.968
0.326	7.089
0.327	7.187
0.327	7.011
0.328	6.890
0.328	6.797
0.329	7.011
0.329	6.805
0.330	6.993
0.330	7.046
0.331	6.856
0.331	6.688
0.332	7.440
0.332	7.151
0.333	6.630
0.333	6.581
0.334	6.688
0.334	7.515
0.335	7.081
0.335	7.213
0.336	7.294
0.336	7.063
0.337	7.331
0.337	6.772
0.338	6.968
0.338	7.675
0.339	6.873
0.339	7.107
0.340	7.331
0.340	7.169
0.341	7.037
0.341	7.151
0.342	6.788
0.342	6.873
0.343	7.505
0.343	7.002
0.344	7.037
0.344	6.705
0.345	7.019
0.345	7.204
0.346	7.404
0.346	6.831
0.347	6.933
0.347	6.950
0.348	6.614
0.348	6.746
0.349	6.614
0.349	6.597
0.350	6.805
0.350	6.705
0.351	6.763
0.351	6.663
0.352	6.672
0.352	6.696
0.353	5.994
0.353	6.277
0.354	6.161
0.354	6.340
0.355	6.614
0.355	6.713
0.356	6.822
0.356	7.046
0.357	7.072
0.357	6.317
0.358	7.072
0.358	7.002
0.359	6.763
0.359	6.890
0.360	6.899
0.360	7.125
0.361	6.663
0.361	6.772
0.362	6.950
0.362	6.549
0.363	6.115
0.363	7.081
0.364	6.460
0.364	6.655
0.365	7.063
0.365	6.985
0.366	6.380
0.366	6.540
0.367	7.063
0.367	6.146
0.368	6.647
0.368	7.072
0.369	6.254
0.369	6.856
0.370	6.705
0.370	6.396
0.371	7.524
0.371	6.856
0.372	6.856
0.372	6.950
0.373	6.484
0.373	6.899
0.374	6.865
0.374	6.865
0.375	6.788
0.375	7.285
0.376	6.873
0.376	6.797
0.377	7.054
0.377	6.907
0.378	6.805
0.378	7.054
0.379	7.313
0.379	7.637
0.380	7.116
0.380	7.285
0.381	6.614
0.381	6.976
0.382	6.839
0.382	7.046
0.383	7.169
0.383	7.046
0.384	6.672
0.384	6.647
0.385	6.452
0.385	6.780
0.386	7.037
0.386	7.240
0.387	7.589
0.387	7.897
0.388	7.385
0.388	6.985
0.389	7.011
0.389	6.508
0.390	6.959
0.390	6.993
0.391	7.063
0.391	6.822
0.392	6.738
0.392	6.968
0.393	7.204
0.393	7.028
0.394	7.761
0.394	6.848
0.395	6.968
0.395	7.019
0.396	6.959
0.396	7.037
0.397	7.063
0.397	7.160
0.398	7.267
0.398	7.496
0.399	7.627
0.399	7.222
0.400	6.688
0.400	6.404
0.401	6.115
0.401	6.476
0.402	6.420
0.402	7.037
0.403	6.138
0.403	6.024
0.404	6.340
0.404	6.404
0.405	6.647
0.405	6.581
0.406	6.942
0.406	6.950
0.407	7.063
0.407	6.696
0.408	6.805
0.408	7.002
0.409	7.321
0.409	7.877
0.410	7.046
0.410	6.933
0.411	6.993
0.411	7.204
0.412	8.207
0.412	6.907
0.413	6.655
0.413	7.116
0.414	6.420
0.414	6.638
0.415	6.968
0.415	6.865
0.416	6.890
0.416	7.142
0.417	6.873
0.417	7.160
0.418	6.396
0.418	6.647
0.419	6.780
0.419	7.195
0.420	7.046
0.420	7.037
0.421	6.364
0.421	7.561
0.422	6.856
0.422	6.797
0.423	6.890
0.423	6.100
0.424	6.492
0.424	6.696
0.425	6.814
0.425	7.195
0.426	7.195
0.426	6.873
0.427	6.452
0.427	6.404
0.428	7.394
0.428	6.356
0.429	7.046
0.429	6.573
0.430	7.321
0.430	6.780
0.431	7.799
0.431	7.142
0.432	6.688
0.432	7.125
0.433	6.959
0.433	6.516
0.434	6.622
0.434	7.160
0.435	6.873
0.435	7.376
0.436	7.072
0.436	6.985
0.437	6.959
0.437	6.788
0.438	6.606
0.438	6.780
0.439	6.696
0.439	6.831
0.440	6.856
0.440	6.606
0.441	6.705
0.441	6.655
0.442	6.959
0.442	6.907
0.443	6.746
0.443	6.154
0.444	6.108
0.444	6.420
0.445	6.696
0.445	6.404
0.446	6.638
0.446	6.672
0.447	6.622
0.447	6.293
0.448	6.154
0.448	6.655
0.449	6.581
0.449	6.738
0.450	6.002
0.450	6.805
0.451	6.797
0.451	6.907
0.452	7.037
0.452	6.262
0.453	7.160
0.453	7.240
0.454	7.487
0.454	6.549
0.455	6.713
0.455	7.125
0.456	7.222
0.456	7.313
0.457	6.959
0.457	7.028
0.458	6.565
0.458	6.500
0.459	6.492
0.459	6.873
0.460	6.933
0.460	7.231
0.461	6.301
0.461	7.496
0.462	7.002
0.462	7.063
0.463	7.809
0.463	6.985
0.464	6.873
0.464	7.072
0.465	7.249
0.465	7.028
0.466	6.839
0.466	6.959
0.467	6.763
0.467	6.907
0.468	7.838
0.468	6.696
0.469	6.565
0.469	6.705
0.470	6.638
0.470	6.933
0.471	6.688
0.471	6.630
0.472	6.177
0.472	6.540
0.473	6.262
0.473	6.246
0.474	6.460
0.474	6.638
0.475	6.614
0.475	6.780
0.476	7.376
0.476	7.496
0.477	6.942
0.477	6.959
0.478	6.293
0.478	6.780
0.479	7.019
0.479	6.614
0.480	7.054
0.480	6.581
0.481	6.856
0.481	6.831
0.482	6.865
0.482	7.011
0.483	6.985
0.483	6.882
0.484	6.115
0.484	7.072
0.485	6.805
0.485	7.107
0.486	6.933
0.486	6.565
0.487	6.663
0.487	6.788
0.488	6.524
0.488	6.123
0.489	6.332
0.489	6.647
0.490	6.721
0.490	6.763
0.491	7.019
0.491	6.907
0.492	6.772
0.492	6.873
0.493	6.831
0.493	7.089
0.494	6.839
0.494	6.993
0.495	7.125
0.495	7.116
0.496	7.487
0.496	7.195
0.497	7.098
0.497	6.822
0.498	7.002
0.498	6.976
0.499	7.063
0.499	6.581
0.500	6.630
0.500	6.942
0.501	6.985
0.501	7.028
0.502	6.942
0.502	6.942
0.502	7.107
0.503	6.865
0.504	7.046
0.504	6.597
0.505	6.705
0.505	6.420
0.506	6.746
0.506	6.549
0.507	6.696
0.507	6.822
0.508	6.254
0.508	7.125
0.509	7.187
0.509	6.839
0.510	6.797
0.510	6.492
0.511	6.557
0.511	6.581
0.512	6.890
0.512	6.822
0.513	5.927
0.513	6.581
0.514	6.549
0.514	6.950
0.515	6.763
0.515	7.358
0.516	7.204
0.516	7.037
0.516	6.959
0.517	6.959
0.518	7.608
0.518	7.116
0.519	7.580
0.519	7.107
0.520	6.942
0.520	6.364
0.521	6.882
0.521	7.169
0.522	7.072
0.522	6.540
0.523	6.647
0.523	6.647
0.524	6.890
0.524	7.019
0.525	7.072
0.525	7.533
0.525	6.746
0.526	7.072
0.527	6.680
0.527	7.646
0.528	6.916
0.528	7.926
0.529	7.204
0.529	7.231
0.530	7.204
0.530	6.933
0.531	7.089
0.531	7.178
0.532	7.385
0.532	6.738
0.533	7.646
0.533	6.412
0.534	6.738
0.534	6.993
0.535	7.142
0.535	6.831
0.536	6.484
0.536	6.831
0.537	6.822
0.537	7.195
0.538	6.508
0.538	6.865
0.539	7.125
0.539	7.285
0.539	7.169
0.540	7.187
0.541	6.873
0.541	7.468
0.542	7.231
0.542	7.422
0.543	7.276
0.543	7.019
0.544	7.089
0.544	6.959
0.545	7.037
0.545	7.204
0.546	7.107
0.546	6.968
0.547	7.267
0.547	7.019
0.548	7.231
0.548	6.942
0.549	7.125
0.549	6.968
0.550	7.054
0.550	6.985
0.551	7.002
0.551	7.019
0.552	7.178
0.552	6.755
0.553	6.899
0.553	7.231
0.553	7.627
0.554	7.125
0.555	6.899
0.555	6.950
0.556	6.856
0.556	7.019
0.557	7.213
0.557	6.890
0.558	7.477
0.558	6.822
0.559	7.608
0.559	7.098
0.560	7.089
0.560	7.151
0.561	7.376
0.561	7.142
0.562	7.081
0.562	7.037
0.563	6.848
0.563	6.831
0.564	6.763
0.564	6.557
0.565	7.098
0.565	6.848
0.566	6.606
0.566	6.412
0.567	6.755
0.567	6.933
0.568	6.396
0.568	6.688
0.569	6.138
0.569	6.492
0.570	7.394
0.570	6.412
0.571	6.476
0.571	6.380
0.572	7.011
0.572	5.875
0.573	6.713
0.573	6.484
0.574	6.848
0.574	6.942
0.575	7.450
0.575	7.240
0.576	6.814
0.576	7.116
0.576	7.019
0.577	6.959
0.578	6.492
0.578	7.089
0.579	7.142
0.579	7.285
0.580	7.524
0.580	7.599
0.581	7.125
0.581	7.178
0.582	7.222
0.582	7.986
0.583	6.873
0.583	7.313
0.584	7.618
0.584	7.151
0.585	7.054
0.585	7.169
0.586	7.160
0.586	7.276
0.587	7.169
0.587	7.037
0.588	7.089
0.588	7.187
0.589	7.178
0.589	7.459
0.590	7.204
0.590	7.169
0.591	7.037
0.591	7.222
0.592	7.249
0.592	7.151
0.593	7.515
0.593	6.899
0.594	7.187
0.594	7.294
0.595	7.028
0.595	6.959
0.596	7.187
0.596	7.160
0.597	7.089
0.597	7.081
0.598	7.116
0.598	7.072
0.599	7.160
0.599	7.187
0.600	7.195
0.600	7.459
0.601	7.385
0.601	6.907
0.602	7.046
0.602	6.899
0.603	6.680
0.603	6.848
0.604	7.028
0.604	6.404
0.605	6.262
0.605	6.713
0.606	6.848
0.606	6.755
0.607	6.772
0.607	11.049
0.608	6.968
0.608	6.822
0.609	7.116
0.609	7.125
0.610	7.063
0.610	7.276
0.611	6.959
0.611	6.899
0.612	6.831
0.612	6.848
0.613	6.968
0.613	7.151
0.614	7.054
0.614	6.848
0.615	6.705
0.615	6.916
0.616	6.484
0.616	6.647
0.617	6.524
0.617	6.581
0.618	6.696
0.618	6.557
0.619	6.293
0.619	6.688
0.620	6.340
0.620	6.688
0.621	7.019
0.621	6.630
0.622	6.565
0.622	6.223
0.623	6.484
0.623	6.317
0.624	6.805
0.624	6.950
0.625	6.356
0.625	6.848
0.626	6.907
0.626	7.072
0.627	7.151
0.627	6.865
0.628	6.524
0.628	6.468
0.629	6.976
0.629	6.890
0.630	6.581
0.630	7.107
0.631	7.089
0.631	7.761
0.632	6.890
0.632	6.907
0.633	6.865
0.633	6.780
0.634	8.045
0.634	7.404
0.635	6.763
0.635	6.573
0.636	6.597
0.636	6.705
0.637	6.839
0.637	7.608
0.638	6.959
0.638	6.680
0.639	6.772
0.639	7.722
0.640	6.873
0.640	6.614
0.641	6.223
0.641	6.492
0.642	6.597
0.642	6.231
0.643	6.755
0.643	6.916
0.644	6.223
0.644	6.380
0.645	6.131
0.645	5.868
0.646	6.549
0.646	6.882
0.647	6.916
0.647	6.873
0.648	6.713
0.648	6.822
0.649	6.755
0.649	7.019
0.650	6.738
0.650	6.663
0.651	7.276
0.651	6.436
0.652	7.976
0.652	7.046
0.653	7.358
0.653	6.831
0.654	7.258
0.654	6.959
0.655	7.303
0.655	7.367
0.656	7.267
0.656	7.195
0.657	7.098
0.657	6.100
0.658	6.942
0.658	6.309
0.659	6.755
0.659	6.500
0.660	6.549
0.660	6.772
0.661	6.647
0.661	6.444
0.662	6.380
0.662	6.672
0.663	6.647
0.663	7.098
0.664	6.865
0.664	6.865
0.665	6.738
0.665	6.622
0.666	6.814
0.666	6.873
0.667	6.655
0.667	6.805
0.668	6.890
0.668	6.606
0.669	6.713
0.669	6.663
0.670	6.780
0.670	6.573
0.671	6.856
0.671	6.933
0.672	6.476
0.672	6.356
0.673	6.663
0.673	6.638
0.674	6.380
0.674	6.696
0.675	6.581
0.675	6.380
0.676	6.705
0.676	6.780
0.677	6.805
0.677	6.696
0.678	6.780
0.678	6.696
0.679	6.865
0.679	6.805
0.680	6.524
0.680	6.516
0.681	6.589
0.681	6.460
0.682	6.508
0.682	6.589
0.683	6.223
0.683	6.814
0.684	6.500
0.684	7.169
0.685	7.404
0.685	7.019
0.686	6.557
0.686	6.597
0.687	6.452
0.687	6.412
0.688	6.589
0.688	6.805
0.689	6.746
0.689	6.597
0.690	5.853
0.690	6.797
0.691	6.763
0.691	6.428
0.692	6.246
0.692	5.883
0.693	6.404
0.693	6.638
0.694	6.557
0.694	6.573
0.695	6.721
0.695	6.332
0.696	6.746
0.696	6.606
0.697	6.933
0.697	7.684
0.698	6.581
0.698	6.696
0.699	6.959
0.699	6.985
0.700	6.856
0.700	6.688
0.701	6.993
0.701	7.349
0.702	7.267
0.702	7.543
0.703	7.213
0.703	7.231
0.704	7.002
0.704	6.882
0.705	6.942
0.705	6.968
0.706	7.002
0.706	6.933
0.707	7.019
0.707	7.002
0.708	6.797
0.708	6.976
0.709	6.814
0.709	6.763
0.710	6.696
0.710	6.516
0.711	6.907
0.711	7.321
0.712	6.540
0.712	7.178
0.713	7.267
0.713	6.882
0.714	6.805
0.714	7.054
0.715	7.072
0.715	7.231
0.716	6.581
0.716	6.873
0.717	6.452
0.717	6.942
0.718	6.822
0.718	6.780
0.719	6.549
0.719	6.380
0.720	6.638
0.720	6.024
0.721	6.009
0.721	6.009
0.722	6.647
0.722	7.002
0.723	6.839
0.723	6.856
0.724	6.524
0.724	6.985
0.725	7.151
0.725	7.125
0.726	6.713
0.726	6.581
0.727	6.468
0.727	6.663
0.728	7.054
0.728	6.805
0.729	6.814
0.729	7.019
0.730	6.985
0.730	7.072
0.731	7.187
0.731	7.770
0.732	6.950
0.732	6.460
0.733	7.313
0.733	7.160
0.734	7.160
0.734	7.142
0.735	7.477
0.735	7.321
0.736	6.780
0.736	6.873
0.737	6.630
0.737	6.713
0.738	6.933
0.738	7.019
0.739	7.098
0.739	7.646
0.740	6.822
0.740	7.440
0.741	7.838
0.741	7.046
0.742	7.072
0.742	6.622
0.743	7.054
0.743	6.899
0.744	6.890
0.744	6.873
0.745	7.002
0.745	6.805
0.746	6.822
0.746	6.638
0.747	6.705
0.747	6.460
0.748	7.107
0.748	6.899
0.749	7.477
0.749	7.195
0.750	7.413
0.750	5.942
0.751	5.994
0.751	6.192
0.752	6.301
0.752	6.239
0.753	6.085
0.753	6.540
0.754	6.017
0.754	5.751
0.755	6.285
0.755	6.755
0.756	6.293
0.756	6.606
0.757	6.468
0.757	6.246
0.758	6.444
0.758	6.412
0.759	6.814
0.759	6.565
0.760	5.957
0.760	6.200
0.761	6.070
0.761	6.356
0.762	6.549
0.762	6.848
0.763	6.763
0.763	6.839
0.764	6.428
0.764	6.688
0.765	7.046
0.765	6.899
0.766	6.882
0.766	6.805
0.767	6.856
0.767	6.630
0.768	6.763
0.768	7.002
0.769	6.738
0.769	6.428
0.770	6.780
0.770	7.422
0.771	6.293
0.771	6.614
0.772	7.046
0.772	6.848
0.773	6.396
0.773	6.340
0.774	6.589
0.774	6.476
0.775	5.839
0.775	6.420
0.776	6.388
0.776	6.436
0.777	6.468
0.777	6.614
0.778	6.184
0.778	6.364
0.779	6.177
0.779	6.138
0.780	6.436
0.780	6.500
0.781	6.444
0.781	6.622
0.782	7.178
0.782	6.933
0.783	6.549
0.783	6.630
0.784	6.606
0.784	6.262
0.785	6.231
0.785	6.942
0.786	6.630
0.786	6.772
0.787	6.968
0.787	6.942
0.788	6.254
0.788	6.907
0.789	6.024
0.789	6.184
0.790	6.404
0.790	6.500
0.791	5.868
0.791	6.573
0.792	6.380
0.792	6.215
0.793	6.663
0.793	6.557
0.794	7.081
0.794	6.055
0.795	5.861
0.795	5.766
0.796	6.177
0.796	6.705
0.797	6.772
0.797	6.606
0.798	6.933
0.798	6.540
0.799	6.755
0.799	6.614
0.800	6.372
0.800	6.293
0.801	6.138
0.801	6.705
0.802	6.293
0.802	6.848
0.803	6.805
0.803	6.805
0.804	6.959
0.804	6.100
0.805	6.688
0.805	6.916
0.806	6.985
0.806	7.002
0.807	6.713
0.807	7.213
0.808	6.705
0.808	7.946
0.809	6.630
0.809	6.942
0.810	6.638
0.810	6.614
0.811	6.680
0.811	6.630
0.812	6.573
0.812	6.746
0.813	6.231
0.813	6.549
0.814	6.460
0.814	6.138
0.815	6.436
0.815	6.138
0.816	6.814
0.816	6.647
0.817	6.848
0.817	7.468
0.818	7.098
0.818	6.805
0.819	7.231
0.819	6.865
0.820	6.848
0.820	7.249
0.821	7.204
0.821	7.063
0.822	6.950
0.822	6.721
0.823	6.340
0.823	6.573
0.824	6.882
0.824	6.805
0.825	6.882
0.825	6.805
0.826	6.907
0.826	6.831
0.827	6.444
0.827	7.072
0.828	7.496
0.828	7.313
0.829	6.436
0.829	7.487
0.830	7.160
0.830	7.002
0.831	6.882
0.831	7.751
0.832	6.797
0.832	6.873
0.833	6.589
0.833	6.622
0.834	6.713
0.834	6.549
0.835	6.907
0.835	6.638
0.836	6.968
0.836	7.098
0.837	6.942
0.837	6.721
0.838	6.630
0.838	6.772
0.839	7.125
0.839	6.746
0.840	6.614
0.840	6.916
0.841	6.890
0.841	6.848
0.842	6.822
0.842	6.436
0.843	6.772
0.843	6.680
0.844	6.123
0.844	6.262
0.845	6.524
0.845	6.805
0.846	6.873
0.846	6.763
0.847	7.072
0.847	6.672
0.848	6.622
0.848	6.831
0.849	6.968
0.849	7.394
0.850	6.848
0.850	6.788
0.851	6.721
0.851	7.081
0.852	5.979
0.852	6.309
0.853	6.138
0.853	6.138
0.854	6.192
0.854	6.200
0.855	5.766
0.855	6.356
0.856	6.755
0.856	7.151
0.857	6.848
0.857	6.942
0.858	7.222
0.858	7.561
0.859	6.890
0.859	7.098
0.860	7.169
0.860	6.933
0.861	6.873
0.861	6.873
0.862	6.890
0.862	6.805
0.863	6.814
0.863	6.772
0.864	7.515
0.864	6.985
0.865	6.814
0.865	6.788
0.866	6.540
0.866	6.309
0.867	6.332
0.867	6.606
0.868	6.484
0.868	6.484
0.869	6.262
0.869	6.428
0.870	6.246
0.870	6.254
0.871	6.412
0.871	6.647
0.872	6.942
0.872	6.396
0.873	6.573
0.873	6.738
