TIME	U1cal
0.104	7.151
0.105	7.142
0.105	7.487
0.106	7.249
0.106	7.151
0.107	7.098
0.107	7.151
0.108	7.294
0.108	7.222
0.109	6.968
0.109	7.019
0.110	7.385
0.110	7.303
0.111	6.848
0.111	7.240
0.112	7.002
0.112	7.231
0.113	7.116
0.113	6.976
0.114	6.899
0.114	7.187
0.115	6.873
0.115	6.993
0.116	7.037
0.116	7.098
0.117	7.877
0.117	6.317
0.118	7.285
0.118	7.028
0.119	7.063
0.119	7.011
0.120	7.838
0.120	7.276
0.121	6.865
0.121	6.614
0.122	7.125
0.122	7.107
0.123	7.321
0.123	7.213
0.124	7.313
0.124	7.116
0.125	7.125
0.125	7.160
0.126	7.178
0.126	7.294
0.127	7.195
0.127	7.213
0.128	7.394
0.128	7.072
0.128	7.321
0.129	6.848
0.130	6.772
0.130	6.985
0.131	7.019
0.131	7.487
0.132	6.942
0.132	7.002
0.133	6.589
0.133	7.116
0.134	7.063
0.134	7.646
0.135	7.321
0.135	7.195
0.136	7.081
0.136	7.116
0.137	7.240
0.137	7.116
0.138	6.356
0.138	7.385
0.139	7.358
0.139	6.746
0.140	6.831
0.140	6.814
0.141	7.276
0.141	7.028
0.142	7.125
0.142	7.089
0.143	7.116
0.143	7.116
0.144	7.422
0.144	6.882
0.145	7.459
0.145	6.933
0.146	6.865
0.146	6.831
0.147	6.993
0.147	6.831
0.148	6.663
0.148	6.557
0.149	6.688
0.149	6.380
0.150	6.655
0.150	6.890
0.151	6.614
0.151	6.873
0.152	6.882
0.152	6.907
0.153	6.655
0.153	7.496
0.154	6.985
0.154	6.805
0.155	7.037
0.155	7.046
0.156	6.713
0.156	6.873
0.157	7.063
0.157	7.054
0.158	7.187
0.158	7.627
0.159	7.946
0.159	7.142
0.160	6.933
0.160	7.240
0.161	7.098
0.161	6.738
0.162	7.054
0.162	7.116
0.163	7.178
0.163	7.169
0.164	7.178
0.164	6.873
0.165	7.694
0.165	7.072
0.166	7.515
0.166	7.589
0.167	7.385
0.167	7.761
0.168	7.063
0.168	7.011
0.169	7.098
0.169	7.487
0.170	7.376
0.170	7.178
0.171	7.046
0.171	7.046
0.172	7.028
0.172	7.037
0.173	6.942
0.173	7.072
0.174	7.046
0.174	6.772
0.175	7.116
0.175	7.524
0.176	7.222
0.176	7.926
0.177	6.565
0.177	7.054
0.178	7.276
0.178	7.459
0.179	7.195
0.179	7.019
0.180	7.751
0.180	7.450
0.181	7.125
0.181	7.267
0.182	7.477
0.182	7.267
0.183	6.950
0.183	7.276
0.184	7.877
0.184	7.178
0.185	7.089
0.185	7.294
0.186	7.187
0.186	7.089
0.187	7.028
0.187	6.805
0.188	6.993
0.188	6.822
0.189	7.151
0.189	7.178
0.190	7.142
0.190	7.331
0.191	7.413
0.191	7.142
0.192	7.037
0.192	7.063
0.193	7.072
0.193	6.077
0.194	7.321
0.194	6.721
0.195	6.907
0.195	6.581
0.196	6.524
0.196	7.946
0.197	6.890
0.197	7.019
0.198	7.349
0.198	7.072
0.199	6.630
0.199	7.358
0.200	6.680
0.200	7.367
0.201	7.107
0.201	7.468
0.202	7.011
0.202	7.187
0.203	7.116
0.203	7.169
0.204	7.037
0.204	6.873
0.205	7.160
0.205	7.002
0.206	7.063
0.206	7.011
0.207	6.452
0.207	6.976
0.208	6.663
0.208	7.098
0.209	6.788
0.209	6.916
0.210	6.907
0.210	7.011
0.211	7.002
0.211	7.376
0.212	7.046
0.212	6.985
0.213	7.204
0.213	8.258
0.214	7.331
0.214	8.015
0.215	7.665
0.215	6.968
0.216	7.019
0.216	8.227
0.217	7.037
0.217	7.487
0.218	7.089
0.218	6.805
0.219	7.294
0.219	7.151
0.220	7.468
0.220	6.746
0.221	6.573
0.221	6.985
0.222	7.169
0.222	7.151
0.223	7.151
0.223	7.313
0.224	7.946
0.224	7.089
0.225	6.814
0.225	7.151
0.226	6.622
0.226	6.484
0.227	7.169
0.227	7.107
0.228	6.993
0.228	7.249
0.229	7.169
0.229	7.204
0.230	7.240
0.230	6.647
0.231	7.142
0.231	7.107
0.232	7.151
0.232	7.187
0.233	6.933
0.233	7.116
0.234	7.125
0.234	7.838
0.235	7.675
0.235	7.249
0.236	7.267
0.236	7.276
0.237	7.107
0.237	6.899
0.238	7.019
0.238	7.468
0.239	7.249
0.239	7.313
0.240	7.477
0.240	7.713
0.241	6.839
0.241	7.002
0.242	6.856
0.242	6.549
0.243	6.907
0.243	6.831
0.244	6.508
0.244	7.046
0.245	6.630
0.245	7.187
0.246	7.160
0.246	6.797
0.247	7.285
0.247	7.063
0.248	7.116
0.248	6.797
0.249	7.195
0.249	7.072
0.250	7.046
0.250	6.805
0.251	7.028
0.251	7.116
0.252	7.072
0.252	7.028
0.252	7.589
0.253	7.231
0.254	6.822
0.254	7.178
0.255	7.459
0.255	7.019
0.256	7.809
0.256	7.160
0.257	7.028
0.257	7.732
0.258	6.942
0.258	6.856
0.259	6.772
0.259	6.452
0.260	5.950
0.260	6.856
0.261	7.142
0.261	6.772
0.262	7.107
0.262	7.107
0.263	7.543
0.263	7.037
0.264	7.116
0.264	7.222
0.265	7.675
0.265	7.204
0.266	7.169
0.266	7.294
0.267	7.204
0.267	7.002
0.268	7.169
0.268	7.646
0.269	7.213
0.269	7.665
0.270	7.213
0.270	7.358
0.271	6.839
0.271	7.608
0.272	7.125
0.272	7.072
0.273	7.349
0.273	7.046
0.274	7.294
0.274	6.630
0.275	7.046
0.275	6.630
0.275	7.468
0.276	7.081
0.277	7.240
0.277	7.089
0.278	6.916
0.278	6.985
0.279	7.019
0.279	7.986
0.280	7.477
0.280	6.933
0.281	6.524
0.281	7.072
0.282	7.151
0.282	7.028
0.282	7.187
0.283	7.107
0.284	7.267
0.284	7.151
0.285	7.231
0.285	7.258
0.286	7.267
0.286	6.856
0.287	6.882
0.287	6.630
0.288	6.856
0.288	6.772
0.289	6.916
0.289	7.151
0.290	7.231
0.290	6.873
0.291	7.349
0.291	7.037
0.292	6.968
0.292	7.178
0.293	6.763
0.293	7.276
0.294	7.142
0.294	7.054
0.295	7.618
0.295	7.046
0.296	7.072
0.296	7.072
0.297	7.098
0.297	6.721
0.298	6.638
0.298	7.240
0.299	7.019
0.299	7.187
0.300	7.178
0.300	6.950
0.301	7.258
0.301	7.169
0.302	7.072
0.302	7.125
0.303	7.089
0.303	7.125
0.304	7.151
0.304	7.394
0.305	6.549
0.305	7.046
0.306	7.331
0.306	7.098
0.307	6.622
0.307	6.647
0.308	6.246
0.308	6.950
0.309	6.597
0.309	6.293
0.310	6.436
0.310	6.713
0.311	6.492
0.311	6.755
0.312	6.968
0.312	7.151
0.313	7.028
0.313	7.019
0.314	7.011
0.314	6.839
0.315	6.993
0.315	6.444
0.316	7.098
0.316	7.178
0.317	7.358
0.317	7.107
0.318	7.151
0.318	7.178
0.319	6.814
0.319	7.107
0.320	7.072
0.320	7.917
0.321	7.321
0.321	7.089
0.322	7.142
0.322	7.258
0.323	7.151
0.323	7.107
0.324	6.950
0.324	7.285
0.325	7.063
0.325	7.222
0.326	7.524
0.326	7.037
0.327	7.331
0.327	7.313
0.328	7.037
0.328	6.597
0.329	7.089
0.329	7.072
0.330	6.942
0.330	7.116
0.331	7.046
0.331	7.054
0.332	7.107
0.332	7.116
0.333	6.822
0.333	7.089
0.334	7.178
0.334	7.002
0.335	7.608
0.335	7.376
0.336	7.151
0.336	7.037
0.337	7.213
0.337	7.098
0.338	7.107
0.338	6.968
0.339	7.533
0.339	7.240
0.340	6.772
0.340	7.002
0.341	7.072
0.341	7.204
0.342	7.204
0.342	7.063
0.343	7.178
0.343	7.790
0.344	7.142
0.344	7.019
0.345	7.178
0.345	7.028
0.346	7.178
0.346	7.063
0.347	6.950
0.347	7.081
0.348	7.116
0.348	7.072
0.349	7.169
0.349	7.116
0.350	7.249
0.350	7.276
0.351	7.019
0.351	7.285
0.352	7.231
0.352	7.422
0.353	7.222
0.353	7.169
0.354	7.125
0.354	7.187
0.355	7.294
0.355	6.959
0.356	6.865
0.356	7.142
0.357	7.072
0.357	7.072
0.358	6.899
0.358	7.231
0.359	7.599
0.359	7.543
0.360	7.160
0.360	7.204
0.361	7.019
0.361	7.394
0.362	7.367
0.362	7.169
0.363	7.204
0.363	7.028
0.364	6.647
0.364	7.019
0.365	6.993
0.365	6.713
0.366	7.222
0.366	7.160
0.367	7.770
0.367	7.098
0.368	7.703
0.368	7.169
0.369	7.187
0.369	7.204
0.370	7.358
0.370	6.873
0.371	7.116
0.371	7.160
0.372	7.240
0.372	7.331
0.373	6.805
0.373	8.045
0.374	7.240
0.374	7.054
0.375	6.959
0.375	7.477
0.376	7.125
0.376	6.993
0.377	7.258
0.377	6.873
0.378	7.072
0.378	7.571
0.379	7.468
0.379	7.011
0.380	7.116
0.380	7.178
0.381	6.968
0.381	7.151
0.382	7.276
0.382	7.213
0.383	6.873
0.383	8.045
0.384	7.222
0.384	7.694
0.385	7.195
0.385	6.873
0.386	6.985
0.386	6.713
0.387	7.037
0.387	7.160
0.388	6.805
0.388	7.169
0.389	7.125
0.389	6.788
0.390	7.249
0.390	7.116
0.391	6.788
0.391	6.630
0.392	7.116
0.392	7.222
0.393	7.580
0.393	6.364
0.394	7.848
0.394	6.705
0.395	7.107
0.395	7.231
0.396	7.809
0.396	7.089
0.397	7.276
0.397	6.452
0.398	7.195
0.398	7.089
0.399	7.160
0.399	7.240
0.400	6.856
0.400	6.622
0.401	7.081
0.401	7.276
0.402	7.249
0.402	7.195
0.403	7.151
0.403	7.028
0.404	6.797
0.404	6.780
0.405	7.169
0.405	7.019
0.406	7.063
0.406	6.713
0.407	7.063
0.407	6.985
0.408	6.146
0.408	7.081
0.409	7.063
0.409	7.081
0.410	7.063
0.410	6.805
0.411	7.046
0.411	7.303
0.412	7.098
0.412	7.160
0.413	6.942
0.413	6.721
0.414	7.054
0.414	7.002
0.415	7.089
0.415	7.037
0.416	7.231
0.416	7.028
0.417	7.394
0.417	7.543
0.418	6.325
0.418	6.856
0.419	7.002
0.419	6.614
0.420	6.933
0.420	7.187
0.421	6.865
0.421	7.125
0.422	7.125
0.422	7.204
0.423	6.755
0.423	6.540
0.424	6.738
0.424	7.431
0.425	7.002
0.425	7.107
0.426	7.028
0.426	6.993
0.427	7.231
0.427	7.294
0.428	7.385
0.428	6.916
0.429	7.019
0.429	6.993
0.430	7.533
0.430	7.440
0.431	7.204
0.431	7.276
0.432	7.019
0.432	7.222
0.433	7.394
0.433	7.037
0.434	6.655
0.434	7.195
0.435	7.505
0.435	6.780
0.436	7.037
0.436	7.422
0.437	7.169
0.437	7.267
0.438	6.805
0.438	7.107
0.439	7.761
0.439	6.655
0.440	6.856
0.440	6.993
0.441	7.561
0.441	7.081
0.442	6.814
0.442	7.313
0.443	6.705
0.443	6.738
0.444	6.738
0.444	6.772
0.445	6.630
0.445	6.772
0.446	7.468
0.446	7.142
0.447	7.195
0.447	7.178
0.448	6.933
0.448	7.276
0.449	8.045
0.449	7.028
0.450	7.107
0.450	7.151
0.451	7.107
0.451	7.072
0.452	7.222
0.452	7.125
0.453	6.780
0.453	6.890
0.454	7.431
0.454	7.222
0.455	7.240
0.455	7.002
0.456	6.848
0.456	7.178
0.457	7.222
0.457	7.231
0.458	7.125
0.458	7.187
0.459	6.746
0.459	6.839
0.460	7.761
0.460	7.081
0.461	6.848
0.461	7.125
0.462	7.116
0.462	7.321
0.463	7.125
0.463	7.116
0.464	7.249
0.464	6.882
0.465	7.258
0.465	6.814
0.466	7.367
0.466	7.081
0.467	7.231
0.467	7.258
0.468	7.258
0.468	7.169
0.469	7.019
0.469	6.933
0.470	7.358
0.470	6.630
0.471	7.107
0.471	7.376
0.472	7.178
0.472	7.213
0.473	7.213
0.473	6.606
0.474	6.672
0.474	7.703
0.475	7.477
0.475	7.019
0.476	7.019
0.476	7.986
0.477	7.222
0.477	7.098
0.478	7.107
0.478	7.222
0.479	6.680
0.479	7.877
0.480	7.160
0.480	6.492
0.481	7.240
0.481	7.178
0.482	7.204
0.482	7.002
0.483	7.285
0.483	7.169
0.484	7.002
0.484	7.694
0.485	7.151
0.485	7.098
0.486	7.187
0.486	7.037
0.487	7.222
0.487	7.142
0.488	7.169
0.488	7.107
0.489	7.267
0.489	6.746
0.490	7.331
0.490	6.696
0.491	7.195
0.491	7.107
0.492	7.037
0.492	7.240
0.493	7.187
0.493	7.858
0.494	7.072
0.494	6.873
0.495	7.125
0.495	7.187
0.496	6.814
0.496	7.276
0.497	7.187
0.497	7.394
0.498	7.936
0.498	6.763
0.499	6.688
0.499	7.204
0.500	7.028
0.500	7.385
0.501	7.046
0.501	7.160
0.502	7.116
0.502	7.204
0.502	7.002
0.503	7.178
0.504	7.204
0.504	7.019
0.505	7.011
0.505	7.240
0.506	7.037
0.506	7.897
0.507	7.037
0.507	6.993
0.508	6.738
0.508	6.573
0.509	7.125
0.509	7.321
0.510	7.222
0.510	7.169
0.511	7.160
0.511	7.431
0.512	7.160
0.512	7.037
0.513	7.151
0.513	7.440
0.514	7.081
0.514	7.072
0.515	7.313
0.515	6.976
0.516	7.169
0.516	6.968
0.516	7.195
0.517	7.037
0.518	6.848
0.518	7.440
0.519	7.285
0.519	6.950
0.520	7.222
0.520	6.831
0.521	7.213
0.521	7.285
0.522	7.054
0.522	7.151
0.523	7.089
0.523	6.993
0.524	7.240
0.524	7.231
0.525	7.160
0.525	7.125
0.525	7.151
0.526	7.169
0.527	7.019
0.527	7.072
0.528	6.882
0.528	7.151
0.529	7.258
0.529	6.873
0.530	7.037
0.530	7.037
0.531	7.081
0.531	6.814
0.532	7.107
0.532	7.285
0.533	7.313
0.533	7.431
0.534	7.468
0.534	8.146
0.535	7.028
0.535	6.738
0.536	7.213
0.536	7.240
0.537	6.772
0.537	7.240
0.538	7.231
0.538	6.688
0.539	7.098
0.539	7.394
0.539	7.063
0.540	7.505
0.541	6.916
0.541	7.142
0.542	7.187
0.542	7.258
0.543	7.213
0.543	6.705
0.544	6.772
0.544	7.089
0.545	6.565
0.545	7.267
0.546	7.125
0.546	7.294
0.547	7.089
0.547	6.822
0.548	7.089
0.548	7.116
0.549	7.240
0.549	7.313
0.550	7.089
0.550	6.950
0.551	7.285
0.551	7.187
0.552	7.151
0.552	7.468
0.553	6.597
0.553	7.313
0.553	7.072
0.554	6.899
0.555	7.358
0.555	6.993
0.556	7.249
0.556	7.178
0.557	7.358
0.557	7.665
0.558	6.805
0.558	6.746
0.559	6.696
0.559	6.540
0.560	7.054
0.560	6.721
0.561	7.098
0.561	7.169
0.562	7.107
0.562	7.125
0.563	6.950
0.563	6.705
0.564	7.125
0.564	7.116
0.565	7.204
0.565	6.788
0.566	7.276
0.566	6.581
0.567	7.116
0.567	7.887
0.568	7.249
0.568	7.178
0.569	6.831
0.569	7.222
0.570	7.515
0.570	6.436
0.571	7.515
0.571	7.142
0.572	7.072
0.572	7.125
0.573	6.524
0.573	7.125
0.574	7.116
0.574	6.933
0.575	7.187
0.575	7.249
0.576	7.187
0.576	7.222
0.576	8.279
0.577	7.089
0.578	6.933
0.578	7.028
0.579	7.002
0.579	7.285
0.580	7.431
0.580	6.738
0.581	7.142
0.581	7.169
0.582	7.160
0.582	7.125
0.583	7.321
0.583	7.867
0.584	7.107
0.584	7.187
0.585	7.011
0.585	7.151
0.586	7.046
0.586	7.072
0.587	7.240
0.587	6.814
0.588	7.125
0.588	7.231
0.589	7.169
0.589	7.116
0.590	7.160
0.590	7.081
0.591	7.054
0.591	7.072
0.592	7.116
0.592	7.151
0.593	6.814
0.593	7.195
0.594	7.222
0.594	6.942
0.595	7.996
0.595	7.089
0.596	7.394
0.596	7.089
0.597	7.258
0.597	6.772
0.598	7.213
0.598	7.028
0.599	7.169
0.599	7.321
0.600	7.089
0.600	6.942
0.601	7.098
0.601	7.187
0.602	7.213
0.602	7.195
0.603	7.160
0.603	7.178
0.604	7.240
0.604	7.331
0.605	7.294
0.605	6.942
0.606	7.116
0.606	7.178
0.607	7.294
0.607	7.116
0.608	7.072
0.608	7.054
0.609	7.081
0.609	6.916
0.610	7.367
0.610	7.081
0.611	7.321
0.611	7.125
0.612	7.098
0.612	7.098
0.613	7.116
0.613	7.072
0.614	7.125
0.614	7.331
0.615	7.732
0.615	7.195
0.616	7.063
0.616	7.231
0.617	7.142
0.617	7.258
0.618	7.089
0.618	7.358
0.619	7.222
0.619	7.160
0.620	7.089
0.620	7.187
0.621	7.413
0.621	7.213
0.622	7.160
0.622	7.440
0.623	7.098
0.623	7.195
0.624	7.240
0.624	7.809
0.625	7.267
0.625	7.358
0.626	7.349
0.626	7.222
0.627	6.959
0.627	7.829
0.628	7.877
0.628	7.116
0.629	7.063
0.629	7.213
0.630	6.713
0.630	7.195
0.631	7.543
0.631	7.089
0.632	7.213
0.632	7.240
0.633	7.751
0.633	7.321
0.634	7.002
0.634	7.213
0.635	6.916
0.635	7.477
0.636	7.222
0.636	7.313
0.637	7.240
0.637	7.160
0.638	7.169
0.638	7.187
0.639	6.680
0.639	7.477
0.640	7.258
0.640	6.524
0.641	7.046
0.641	7.125
0.642	7.107
0.642	7.303
0.643	7.222
0.643	7.151
0.644	7.459
0.644	7.063
0.645	6.672
0.645	6.856
0.646	7.178
0.646	7.187
0.647	7.897
0.647	7.116
0.648	7.089
0.648	6.985
0.649	7.637
0.649	7.169
0.650	7.580
0.650	7.468
0.651	7.331
0.651	7.098
0.652	7.187
0.652	7.258
0.653	7.222
0.653	7.505
0.654	7.249
0.654	6.805
0.655	7.770
0.655	7.285
0.656	7.722
0.656	7.819
0.657	7.204
0.657	7.385
0.658	7.240
0.658	7.829
0.659	6.882
0.659	7.046
0.660	7.054
0.660	7.089
0.661	6.882
0.661	7.072
0.662	7.098
0.662	7.413
0.663	6.705
0.663	7.178
0.664	7.187
0.664	7.213
0.665	7.222
0.665	7.125
0.666	7.231
0.666	7.331
0.667	7.468
0.667	7.258
0.668	7.656
0.668	7.331
0.669	6.672
0.669	7.231
0.670	7.187
0.670	7.063
0.671	6.976
0.671	7.231
0.672	7.204
0.672	6.959
0.673	7.089
0.673	7.385
0.674	7.829
0.674	7.204
0.675	7.028
0.675	7.477
0.676	7.187
0.676	7.222
0.677	7.187
0.677	6.549
0.678	7.240
0.678	7.107
0.679	7.019
0.679	7.367
0.680	7.358
0.680	7.258
0.681	7.294
0.681	7.276
0.682	7.240
0.682	7.276
0.683	7.294
0.683	7.204
0.684	7.276
0.684	7.222
0.685	7.169
0.685	7.160
0.686	7.231
0.686	7.627
0.687	7.125
0.687	7.098
0.688	7.376
0.688	6.942
0.689	7.321
0.689	7.240
0.690	7.231
0.690	7.431
0.691	7.267
0.691	6.959
0.692	7.063
0.692	7.125
0.693	6.780
0.693	6.788
0.694	7.098
0.694	8.065
0.695	7.151
0.695	7.107
0.696	7.089
0.696	7.169
0.697	7.178
0.697	7.002
0.698	7.081
0.698	7.258
0.699	6.993
0.699	7.249
0.700	7.231
0.700	6.985
0.701	7.089
0.701	6.993
0.702	7.249
0.702	7.231
0.703	6.772
0.703	7.285
0.704	7.608
0.704	7.358
0.705	7.761
0.705	7.331
0.706	7.665
0.706	7.258
0.707	7.240
0.707	6.755
0.708	7.142
0.708	7.303
0.709	7.258
0.709	7.267
0.710	6.985
0.710	6.950
0.711	6.705
0.711	7.178
0.712	7.240
0.712	7.222
0.713	10.668
0.713	7.376
0.714	7.321
0.714	7.081
0.715	7.459
0.715	7.966
0.716	7.125
0.716	7.195
0.717	7.169
0.717	7.431
0.718	7.169
0.718	7.151
0.719	6.814
0.719	7.385
0.720	7.089
0.720	6.622
0.721	6.713
0.721	7.249
0.722	7.276
0.722	7.231
0.723	7.160
0.723	7.459
0.724	7.178
0.724	7.276
0.725	6.959
0.725	7.089
0.726	7.151
0.726	7.169
0.727	7.222
0.727	7.169
0.728	7.294
0.728	7.169
0.729	7.358
0.729	7.187
0.730	7.276
0.730	7.240
0.731	7.231
0.731	7.222
0.732	7.267
0.732	7.187
0.733	8.701
0.733	7.142
0.734	7.819
0.734	7.195
0.735	7.618
0.735	7.385
0.736	7.240
0.736	7.431
0.737	7.222
0.737	6.468
0.738	7.204
0.738	7.385
0.739	7.468
0.739	7.160
0.740	7.142
0.740	7.213
0.741	7.089
0.741	7.404
0.742	7.213
0.742	7.303
0.743	6.916
0.743	6.907
0.744	7.231
0.744	7.331
0.745	7.358
0.745	7.195
0.746	7.294
0.746	7.187
0.747	7.468
0.747	7.204
0.748	7.116
0.748	6.839
0.749	7.125
0.749	7.240
0.750	7.107
0.750	7.187
0.751	7.240
0.751	7.285
0.752	7.240
0.752	7.404
0.753	7.358
0.753	7.385
0.754	7.142
0.754	6.848
0.755	7.468
0.755	7.213
0.756	7.422
0.756	7.054
0.757	7.249
0.757	7.751
0.758	6.907
0.758	7.046
0.759	7.169
0.759	7.413
0.760	7.313
0.760	7.116
0.761	7.169
0.761	7.231
0.762	7.160
0.762	7.313
0.763	7.313
0.763	7.790
0.764	7.195
0.764	7.321
0.765	6.907
0.765	6.614
0.766	7.258
0.766	7.231
0.767	7.385
0.767	7.877
0.768	7.169
0.768	7.231
0.769	7.204
0.769	7.151
0.770	7.303
0.770	7.125
0.771	7.046
0.771	7.358
0.772	7.072
0.772	7.151
0.773	7.303
0.773	6.899
0.774	7.267
0.774	6.797
0.775	7.222
0.775	7.063
0.776	7.231
0.776	6.452
0.777	7.231
0.777	7.222
0.778	6.755
0.778	7.665
0.779	6.721
0.779	7.169
0.780	7.267
0.780	7.249
0.781	7.187
0.781	7.116
0.782	7.195
0.782	7.213
0.783	6.831
0.783	6.882
0.784	7.151
0.784	7.169
0.785	7.732
0.785	6.805
0.786	7.267
0.786	7.358
0.787	7.160
0.787	7.169
0.788	7.349
0.788	7.054
0.789	7.125
0.789	6.993
0.790	7.098
0.790	7.142
0.791	7.125
0.791	7.116
0.792	7.213
0.792	7.222
0.793	7.917
0.793	7.160
0.794	7.897
0.794	7.321
0.795	7.477
0.795	6.436
0.796	8.086
0.796	7.011
0.797	7.187
0.797	7.151
0.798	7.151
0.798	7.276
0.799	7.656
0.799	7.142
0.800	7.002
0.800	7.169
0.801	7.303
0.801	6.959
0.802	7.231
0.802	7.169
0.803	7.468
0.803	7.151
0.804	6.950
0.804	7.011
0.805	7.285
0.805	6.647
0.806	7.637
0.806	7.571
0.807	7.160
0.807	7.459
0.808	7.125
0.808	7.125
0.809	7.213
0.809	6.814
0.810	7.294
0.810	7.240
0.811	7.169
0.811	7.187
0.812	7.213
0.812	6.907
0.813	6.831
0.813	6.805
0.814	7.125
0.814	8.075
0.815	7.089
0.815	7.019
0.816	7.054
0.816	7.089
0.817	6.848
0.817	7.002
0.818	7.267
0.818	7.204
0.819	7.089
0.819	8.015
0.820	7.063
0.820	7.656
0.821	7.505
0.821	7.294
0.822	7.089
0.822	7.116
0.823	7.267
0.823	7.142
0.824	7.533
0.824	7.151
0.825	7.675
0.825	7.160
0.826	7.072
0.826	7.169
0.827	7.515
0.827	7.204
0.828	7.107
0.828	6.959
0.829	7.072
0.829	7.160
0.830	7.285
0.830	7.404
0.831	7.276
0.831	7.222
0.832	7.222
0.832	6.890
0.833	7.294
0.833	7.151
0.834	7.258
0.834	7.703
0.835	7.656
0.835	7.213
0.836	7.178
0.836	7.331
0.837	7.703
0.837	7.142
0.838	7.160
0.838	7.187
0.839	7.450
0.839	7.349
0.840	7.358
0.840	7.178
0.841	7.098
0.841	7.169
0.842	7.081
0.842	7.054
0.843	7.169
0.843	7.151
0.844	7.116
0.844	7.089
0.845	6.942
0.845	7.684
0.846	7.231
0.846	7.358
0.847	7.258
0.847	7.249
0.848	7.331
0.848	7.125
0.849	7.276
0.849	7.249
0.850	7.249
0.850	7.178
0.851	6.942
0.851	7.151
0.852	7.142
0.852	7.028
0.853	7.543
0.853	6.856
0.854	7.367
0.854	7.187
0.855	7.054
0.855	7.459
0.856	7.267
0.856	7.349
0.857	7.231
0.857	7.213
0.858	6.772
0.858	7.956
0.859	7.151
0.859	7.580
0.860	7.413
0.860	7.116
0.861	7.459
0.861	7.413
0.862	7.249
0.862	7.358
0.863	7.267
0.863	7.267
0.864	7.321
0.864	7.063
0.865	7.249
0.865	7.204
0.866	7.459
0.866	7.178
0.867	7.213
0.867	6.950
0.868	7.222
0.868	7.258
0.869	7.267
0.869	6.856
0.870	7.213
0.870	7.294
0.871	7.178
0.871	7.204
0.872	7.098
0.872	7.285
0.873	7.313
0.873	7.081
