TIME	U1cal
0.324	6.672
0.324	6.655
0.325	6.985
0.325	6.508
0.326	6.404
0.326	5.912
0.327	5.979
0.327	6.557
0.328	6.444
0.328	6.516
0.329	6.215
0.329	6.254
0.330	6.055
0.330	6.200
0.331	6.746
0.331	6.755
0.332	6.713
0.332	6.822
0.333	6.372
0.333	6.270
0.334	6.380
0.334	6.614
0.335	6.907
0.335	6.500
0.336	6.508
0.336	6.356
0.337	7.276
0.337	6.839
0.338	6.755
0.338	6.839
0.339	6.508
0.339	6.285
0.340	6.420
0.340	6.184
0.341	6.738
0.341	6.200
0.342	6.223
0.342	6.131
0.343	6.655
0.343	6.890
0.344	6.647
0.344	6.500
0.345	6.772
0.345	6.831
0.346	6.680
0.346	6.985
0.347	6.788
0.347	6.663
0.348	6.549
0.348	6.822
0.349	6.325
0.349	6.822
0.350	6.993
0.350	6.738
0.351	6.573
0.351	6.070
0.352	5.868
0.352	6.831
0.353	6.763
0.353	6.705
0.354	6.606
0.354	6.772
0.355	6.890
0.355	6.959
0.356	6.772
0.356	6.589
0.357	6.516
0.357	6.597
0.358	7.072
0.358	6.713
0.359	7.367
0.359	6.032
0.360	7.002
0.360	7.276
0.361	6.814
0.361	6.508
0.362	6.630
0.362	6.772
0.363	6.839
0.363	6.557
0.364	6.309
0.364	6.573
0.365	6.540
0.365	6.959
0.366	6.557
0.366	7.195
0.367	6.738
0.367	6.364
0.368	6.024
0.368	6.077
0.369	6.161
0.369	6.340
0.370	6.138
0.370	6.192
0.371	6.606
0.371	6.444
0.372	6.516
0.372	6.814
0.373	7.028
0.373	6.606
0.374	6.239
0.374	6.254
0.375	6.161
0.375	6.721
0.376	6.882
0.376	6.805
0.377	6.763
0.377	6.772
0.378	7.222
0.378	7.413
0.379	7.267
0.379	7.081
0.380	7.081
0.380	7.468
0.381	6.705
0.381	6.916
0.382	6.680
0.382	6.831
0.383	6.606
0.383	6.647
0.384	6.993
0.384	6.797
0.385	7.089
0.385	7.637
0.386	6.942
0.386	6.814
0.387	7.231
0.387	7.349
0.388	7.376
0.388	6.882
0.389	6.573
0.389	6.933
0.390	6.688
0.390	6.713
0.391	6.516
0.391	6.788
0.392	6.460
0.392	6.549
0.393	7.019
0.393	6.822
0.394	6.822
0.394	6.797
0.395	7.222
0.395	7.413
0.396	6.581
0.396	6.647
0.397	7.142
0.397	6.873
0.398	7.618
0.398	6.933
0.399	7.431
0.399	7.385
0.400	6.856
0.400	6.746
0.401	7.358
0.401	7.204
0.402	7.002
0.402	7.809
0.403	7.125
0.403	7.107
0.404	6.942
0.404	6.942
0.405	6.508
0.405	6.301
0.406	5.905
0.406	6.444
0.407	6.589
0.407	6.738
0.408	6.814
0.408	6.663
0.409	6.573
0.409	6.831
0.410	6.805
0.410	6.882
0.411	6.831
0.411	7.187
0.412	6.993
0.412	7.515
0.413	7.098
0.413	7.515
0.414	6.976
0.414	6.831
0.415	6.848
0.415	6.788
0.416	6.622
0.416	6.484
0.417	7.907
0.417	7.790
0.418	7.151
0.418	6.270
0.419	6.696
0.419	6.492
0.420	6.325
0.420	6.412
0.421	6.647
0.421	7.037
0.422	6.468
0.422	6.317
0.423	6.500
0.423	6.788
0.424	6.549
0.424	6.154
0.425	6.696
0.425	6.262
0.426	6.380
0.426	6.444
0.427	6.309
0.427	6.597
0.428	6.597
0.428	6.950
0.429	6.942
0.429	6.705
0.430	6.356
0.430	7.394
0.431	7.249
0.431	6.589
0.432	6.524
0.432	5.773
0.433	6.161
0.433	6.436
0.434	6.396
0.434	6.325
0.435	6.655
0.435	6.916
0.436	7.694
0.436	7.249
0.437	7.459
0.437	7.267
0.438	7.313
0.438	7.187
0.439	6.899
0.439	6.630
0.440	6.839
0.440	6.380
0.441	6.484
0.441	6.309
0.442	6.763
0.442	6.492
0.443	6.763
0.443	6.396
0.444	6.372
0.444	6.146
0.445	5.898
0.445	5.912
0.446	6.540
0.446	6.332
0.447	6.500
0.447	5.927
0.448	5.965
0.448	6.317
0.449	6.746
0.449	6.696
0.450	7.222
0.450	6.805
0.451	6.839
0.451	7.249
0.452	6.873
0.452	7.002
0.453	7.231
0.453	6.476
0.454	6.460
0.454	6.865
0.455	6.680
0.455	6.822
0.456	6.597
0.456	6.293
0.457	6.380
0.457	6.484
0.458	6.009
0.458	5.566
0.459	6.508
0.459	6.468
0.460	6.630
0.460	6.500
0.461	6.436
0.461	6.428
0.462	6.630
0.462	5.788
0.463	6.270
0.463	6.177
0.464	6.606
0.464	6.882
0.465	6.772
0.465	6.663
0.466	6.672
0.466	6.721
0.467	6.557
0.467	6.647
0.468	7.037
0.468	6.696
0.469	6.468
0.469	6.396
0.470	6.246
0.470	6.614
0.471	6.484
0.471	6.024
0.472	6.622
0.472	6.822
0.473	7.267
0.473	6.484
0.474	6.420
0.474	6.524
0.475	6.070
0.475	6.246
0.476	6.484
0.476	5.766
0.477	6.055
0.477	5.942
0.478	6.077
0.478	6.231
0.479	6.738
0.479	6.131
0.480	6.039
0.480	6.565
0.481	6.959
0.481	6.606
0.482	6.565
0.482	6.672
0.483	6.460
0.483	7.063
0.484	6.985
0.484	6.831
0.485	6.332
0.485	6.364
0.486	5.912
0.486	5.853
0.487	5.788
0.487	6.814
0.488	6.325
0.488	5.920
0.489	5.780
0.489	6.184
0.490	6.123
0.490	6.100
0.491	5.972
0.491	6.032
0.492	6.325
0.492	6.246
0.493	6.581
0.493	6.746
0.494	7.002
0.494	6.968
0.495	6.985
0.495	6.705
0.496	6.492
0.496	6.508
0.497	6.161
0.497	6.246
0.498	6.100
0.498	6.372
0.499	6.476
0.499	6.597
0.500	6.077
0.500	6.500
0.501	6.822
0.501	6.942
0.502	6.606
0.502	6.899
0.502	6.484
0.503	7.160
0.504	6.663
0.504	6.655
0.505	7.037
0.505	6.085
0.506	6.899
0.506	6.002
0.507	5.665
0.507	5.965
0.508	6.606
0.508	6.848
0.509	6.831
0.509	6.814
0.510	6.444
0.510	7.081
0.511	6.492
0.511	6.647
0.512	6.396
0.512	6.959
0.513	6.557
0.513	6.468
0.514	6.713
0.514	6.396
0.515	6.839
0.515	6.985
0.516	6.985
0.516	7.107
0.516	7.187
0.517	6.655
0.518	6.976
0.518	7.790
0.519	7.089
0.519	6.985
0.520	6.959
0.520	7.125
0.521	6.200
0.521	7.054
0.522	7.331
0.522	7.394
0.523	7.107
0.523	6.839
0.524	6.696
0.524	7.002
0.525	6.848
0.525	7.054
0.525	7.098
0.526	7.046
0.527	6.788
0.527	6.452
0.528	6.262
0.528	6.524
0.529	6.738
0.529	6.500
0.530	6.420
0.530	6.404
0.531	6.356
0.531	6.161
0.532	6.123
0.532	6.597
0.533	6.839
0.533	6.746
0.534	6.746
0.534	6.890
0.535	6.647
0.535	6.356
0.536	6.184
0.536	6.873
0.537	7.294
0.537	6.565
0.538	7.222
0.538	7.858
0.539	6.797
0.539	8.156
0.539	7.002
0.540	6.848
0.541	6.452
0.541	6.907
0.542	6.380
0.542	7.829
0.543	7.285
0.543	6.942
0.544	7.089
0.544	6.597
0.545	6.460
0.545	6.215
0.546	6.508
0.546	6.614
0.547	6.831
0.547	7.089
0.548	6.772
0.548	7.046
0.549	6.655
0.549	6.444
0.550	7.116
0.550	6.848
0.551	6.672
0.551	6.468
0.552	6.500
0.552	6.805
0.553	6.680
0.553	7.011
0.553	6.738
0.554	6.508
0.555	6.672
0.555	6.093
0.556	6.655
0.556	6.672
0.557	7.195
0.557	6.873
0.558	6.597
0.558	6.899
0.559	6.746
0.559	6.696
0.560	6.468
0.560	6.549
0.561	6.404
0.561	6.146
0.562	6.231
0.562	6.223
0.563	5.942
0.563	6.192
0.564	6.380
0.564	6.420
0.565	6.797
0.565	6.154
0.566	6.476
0.566	5.994
0.567	6.293
0.567	6.597
0.568	6.372
0.568	6.184
0.569	6.070
0.569	5.912
0.570	5.846
0.570	5.898
0.571	6.123
0.571	6.131
0.572	6.444
0.572	6.606
0.573	6.500
0.573	6.705
0.574	6.557
0.574	7.037
0.575	7.160
0.575	6.332
0.576	6.207
0.576	6.123
0.576	6.705
0.577	7.385
0.578	6.907
0.578	6.557
0.579	6.688
0.579	6.215
0.580	6.325
0.580	6.364
0.581	6.412
0.581	6.882
0.582	6.589
0.582	6.663
0.583	7.976
0.583	6.696
0.584	6.680
0.584	6.540
0.585	6.428
0.585	6.077
0.586	6.696
0.586	6.223
0.587	6.606
0.587	6.364
0.588	6.890
0.588	6.680
0.589	6.839
0.589	6.647
0.590	7.019
0.590	6.573
0.591	6.516
0.591	6.688
0.592	7.187
0.592	6.680
0.593	6.581
0.593	6.138
0.594	6.340
0.594	6.630
0.595	6.436
0.595	6.581
0.596	7.011
0.596	6.696
0.597	6.630
0.597	6.332
0.598	6.032
0.598	6.746
0.599	7.231
0.599	6.814
0.600	6.814
0.600	7.054
0.601	6.959
0.601	6.890
0.602	6.959
0.602	7.169
0.603	7.072
0.603	6.822
0.604	6.622
0.604	6.372
0.605	6.161
0.605	6.002
0.606	5.994
0.606	6.085
0.607	6.285
0.607	6.638
0.608	6.589
0.608	6.968
0.609	6.672
0.609	7.276
0.610	6.713
0.610	6.364
0.611	7.002
0.611	6.356
0.612	6.557
0.612	6.444
0.613	6.976
0.613	6.655
0.614	6.436
0.614	6.606
0.615	7.046
0.615	6.705
0.616	6.192
0.616	6.614
0.617	6.270
0.617	6.207
0.618	6.565
0.618	6.396
0.619	6.638
0.619	6.822
0.620	6.420
0.620	6.831
0.621	6.009
0.621	6.364
0.622	7.422
0.622	6.985
0.623	6.933
0.623	7.011
0.624	7.019
0.624	6.814
0.625	7.799
0.625	7.046
0.626	6.755
0.626	6.452
0.627	6.500
0.627	6.614
0.628	6.270
0.628	6.713
0.629	6.780
0.629	7.072
0.630	7.037
0.630	6.805
0.631	7.367
0.631	7.367
0.632	6.763
0.632	6.890
0.633	7.450
0.633	6.655
0.634	6.831
0.634	6.540
0.635	6.549
0.635	6.460
0.636	6.907
0.636	6.309
0.637	6.713
0.637	6.246
0.638	6.839
0.638	6.848
0.639	7.037
0.639	6.356
0.640	6.100
0.640	6.317
0.641	6.565
0.641	7.703
0.642	7.867
0.642	6.688
0.643	6.968
0.643	6.968
0.644	7.178
0.644	7.107
0.645	7.063
0.645	7.002
0.646	6.890
0.646	6.976
0.647	7.046
0.647	7.169
0.648	6.622
0.648	6.968
0.649	6.746
0.649	7.313
0.650	6.452
0.650	5.912
0.651	5.744
0.651	6.688
0.652	7.054
0.652	6.460
0.653	6.516
0.653	6.549
0.654	6.663
0.654	6.848
0.655	6.950
0.655	6.738
0.656	6.622
0.656	6.672
0.657	7.331
0.657	6.356
0.658	6.380
0.658	7.037
0.659	6.161
0.659	6.301
0.660	6.460
0.660	6.755
0.661	6.622
0.661	6.822
0.662	6.993
0.662	6.746
0.663	6.696
0.663	7.089
0.664	7.222
0.664	7.267
0.665	7.496
0.665	6.755
0.666	7.249
0.666	6.814
0.667	6.638
0.667	6.614
0.668	7.413
0.668	6.942
0.669	7.011
0.669	7.751
0.670	6.959
0.670	7.063
0.671	7.028
0.671	7.204
0.672	6.797
0.672	7.098
0.673	7.477
0.673	7.249
0.674	7.142
0.674	6.839
0.675	6.540
0.675	6.460
0.676	6.655
0.676	6.688
0.677	6.705
0.677	6.301
0.678	6.231
0.678	6.705
0.679	6.797
0.679	6.663
0.680	6.492
0.680	6.396
0.681	6.581
0.681	6.017
0.682	6.024
0.682	6.452
0.683	6.270
0.683	6.115
0.684	6.301
0.684	6.317
0.685	6.002
0.685	6.131
0.686	6.070
0.686	6.356
0.687	6.597
0.687	5.994
0.688	6.017
0.688	6.039
0.689	6.647
0.689	6.077
0.690	6.317
0.690	6.364
0.691	6.404
0.691	7.019
0.692	7.107
0.692	7.313
0.693	7.258
0.693	6.831
0.694	6.663
0.694	6.985
0.695	6.993
0.695	6.755
0.696	6.597
0.696	6.138
0.697	6.215
0.697	6.420
0.698	6.131
0.698	6.839
0.699	6.856
0.699	7.151
0.700	6.950
0.700	7.019
0.701	7.656
0.701	6.933
0.702	6.933
0.702	7.028
0.703	7.037
0.703	7.178
0.704	6.822
0.704	6.763
0.705	6.565
0.705	6.239
0.706	6.638
0.706	6.805
0.707	7.098
0.707	7.178
0.708	6.705
0.708	7.294
0.709	6.942
0.709	6.688
0.710	6.039
0.710	6.873
0.711	6.738
0.711	5.935
0.712	6.597
0.712	6.356
0.713	6.388
0.713	6.301
0.714	6.672
0.714	6.428
0.715	6.231
0.715	6.246
0.716	6.372
0.716	6.597
0.717	6.223
0.717	6.444
0.718	6.452
0.718	6.380
0.719	6.968
0.719	6.154
0.720	6.508
0.720	6.115
0.721	6.262
0.721	6.428
0.722	6.277
0.722	7.107
0.723	6.557
0.723	6.231
0.724	6.492
0.724	6.573
0.725	6.277
0.725	6.540
0.726	6.380
0.726	6.293
0.727	6.688
0.727	6.412
0.728	6.713
0.728	6.622
0.729	6.630
0.729	6.231
0.730	6.597
0.730	6.024
0.731	6.484
0.731	7.028
0.732	6.873
0.732	6.797
0.733	6.907
0.733	6.950
0.734	6.484
0.734	6.638
0.735	6.581
0.735	7.107
0.736	6.597
0.736	6.663
0.737	6.002
0.737	7.385
0.738	6.916
0.738	6.805
0.739	6.696
0.739	6.484
0.740	6.549
0.740	6.565
0.741	6.277
0.741	6.325
0.742	5.622
0.742	6.622
0.743	6.055
0.743	5.935
0.744	6.177
0.744	6.207
0.745	6.713
0.745	6.822
0.746	6.356
0.746	6.950
0.747	7.107
0.747	7.107
0.748	6.655
0.748	6.772
0.749	6.916
0.749	6.839
0.750	6.460
0.750	6.070
0.751	6.055
0.751	6.277
0.752	6.200
0.752	6.476
0.753	6.565
0.753	6.696
0.754	6.738
0.754	6.882
0.755	5.737
0.755	6.436
0.756	6.524
0.756	6.655
0.757	6.805
0.757	7.037
0.758	6.942
0.758	6.805
0.759	6.822
0.759	6.822
0.760	7.589
0.760	6.647
0.761	6.372
0.761	7.294
0.762	6.549
0.762	6.597
0.763	6.882
0.763	6.797
0.764	6.614
0.764	6.721
0.765	6.606
0.765	6.581
0.766	6.663
0.766	6.755
0.767	6.755
0.767	6.223
0.768	5.935
0.768	5.694
0.769	5.927
0.769	6.100
0.770	6.899
0.770	6.763
0.771	7.019
0.771	6.933
0.772	7.187
0.772	7.515
0.773	7.107
0.773	7.054
0.774	7.240
0.774	6.959
0.775	7.160
0.775	7.187
0.776	7.037
0.776	6.705
0.777	7.187
0.777	7.249
0.778	6.115
0.778	6.831
0.779	6.763
0.779	6.581
0.780	6.873
0.780	6.630
0.781	6.959
0.781	7.276
0.782	6.508
0.782	6.638
0.783	6.805
0.783	6.680
0.784	6.557
0.784	6.797
0.785	6.524
0.785	6.581
0.786	7.019
0.786	6.788
0.787	6.763
0.787	6.705
0.788	6.277
0.788	6.372
0.789	6.452
0.789	6.184
0.790	6.325
0.790	6.713
0.791	6.340
0.791	6.696
0.792	6.293
0.792	6.161
0.793	6.177
0.793	6.516
0.794	6.524
0.794	6.772
0.795	7.098
0.795	7.107
0.796	7.028
0.796	7.267
0.797	7.116
0.797	6.436
0.798	6.890
0.798	7.589
0.799	6.721
0.799	6.622
0.800	6.797
0.800	6.468
0.801	6.630
0.801	6.380
0.802	6.293
0.802	6.325
0.803	6.100
0.803	6.231
0.804	6.325
0.804	6.630
0.805	6.780
0.805	6.848
0.806	6.890
0.806	6.647
0.807	7.028
0.807	7.072
0.808	6.420
0.808	6.942
0.809	6.647
0.809	6.805
0.810	6.638
0.810	6.524
0.811	6.396
0.811	6.950
0.812	7.054
0.812	6.772
0.813	6.285
0.813	6.780
0.814	6.822
0.814	7.249
0.815	7.231
0.815	6.899
0.816	6.814
0.816	6.772
0.817	6.638
0.817	6.713
0.818	6.993
0.818	6.713
0.819	7.450
0.819	6.968
0.820	6.713
0.820	7.072
0.821	6.688
0.821	6.721
0.822	7.028
0.822	6.814
0.823	6.721
0.823	6.797
0.824	7.002
0.824	6.916
0.825	7.358
0.825	7.011
0.826	7.422
0.826	6.805
0.827	6.721
0.827	6.755
0.828	7.028
0.828	6.508
0.829	6.873
0.829	6.822
0.830	6.814
0.830	7.358
0.831	6.873
0.831	6.814
0.832	7.178
0.832	7.321
0.833	6.573
0.833	6.721
0.834	6.597
0.834	6.565
0.835	5.868
0.835	7.204
0.836	7.054
0.836	6.968
0.837	6.581
0.837	6.942
0.838	6.755
0.838	7.231
0.839	6.380
0.839	6.100
0.840	5.853
0.840	6.356
0.841	6.856
0.841	7.178
0.842	7.917
0.842	6.899
0.843	6.788
0.843	6.412
0.844	6.865
0.844	7.063
0.845	6.581
0.845	6.814
0.846	6.933
0.846	6.907
0.847	6.839
0.847	6.959
0.848	6.856
0.848	6.597
0.849	7.160
0.849	7.204
0.850	7.142
0.850	7.213
0.851	6.696
0.851	8.015
0.852	6.680
0.852	6.589
0.853	6.805
0.853	7.125
0.854	7.160
0.854	7.019
0.855	7.848
0.855	6.380
0.856	6.968
0.856	6.873
0.857	6.516
0.857	8.105
0.858	7.331
0.858	6.933
0.859	6.950
0.859	7.019
0.860	6.332
0.860	7.533
0.861	6.856
0.861	7.413
0.862	6.968
0.862	6.177
0.863	6.444
0.863	6.959
0.864	6.985
0.864	6.985
0.865	6.993
0.865	6.780
0.866	6.557
0.866	7.037
0.867	7.011
0.867	6.655
0.868	6.780
0.868	6.565
0.869	6.606
0.869	6.597
0.870	6.508
0.870	6.246
0.871	6.055
0.871	6.270
0.872	6.573
0.872	6.622
0.873	7.285
0.873	6.772
