TIME	U1cal
0.080	7.231
0.081	7.450
0.081	7.072
0.082	7.089
0.082	6.755
0.083	6.916
0.083	7.063
0.084	7.231
0.084	7.046
0.085	7.072
0.085	7.125
0.086	7.089
0.086	7.081
0.087	7.422
0.087	6.468
0.088	7.089
0.088	7.376
0.089	8.035
0.089	7.231
0.090	7.125
0.090	7.187
0.091	6.788
0.091	6.985
0.092	6.524
0.092	7.178
0.093	7.046
0.093	7.089
0.094	7.098
0.094	7.089
0.095	7.543
0.095	7.125
0.096	7.019
0.096	8.217
0.097	7.675
0.097	7.422
0.098	7.187
0.098	6.839
0.099	7.125
0.099	7.151
0.100	7.249
0.100	6.993
0.101	7.450
0.101	7.125
0.102	7.240
0.102	7.063
0.103	7.054
0.103	7.213
0.104	6.890
0.104	7.240
0.105	7.276
0.105	7.151
0.106	7.125
0.106	7.231
0.107	6.882
0.107	7.054
0.108	7.037
0.108	6.606
0.109	7.116
0.109	6.907
0.110	7.063
0.110	7.098
0.111	7.195
0.111	6.755
0.112	7.072
0.112	6.606
0.113	7.028
0.113	7.011
0.114	7.178
0.114	7.487
0.115	7.187
0.115	7.116
0.116	7.160
0.116	7.294
0.117	6.993
0.117	7.046
0.118	7.037
0.118	7.151
0.119	7.054
0.119	7.072
0.120	6.950
0.120	7.002
0.121	7.187
0.121	7.107
0.122	6.890
0.122	6.746
0.123	7.054
0.123	7.081
0.124	7.213
0.124	7.151
0.125	7.267
0.125	7.178
0.126	6.839
0.126	6.950
0.127	7.276
0.127	7.231
0.128	6.788
0.128	7.524
0.128	7.376
0.129	6.899
0.130	7.580
0.130	6.614
0.131	7.063
0.131	7.063
0.132	7.046
0.132	7.089
0.133	6.573
0.133	6.899
0.134	6.468
0.134	6.705
0.135	7.072
0.135	7.151
0.136	6.933
0.136	7.037
0.137	7.240
0.137	7.178
0.138	7.098
0.138	7.204
0.139	7.019
0.139	6.950
0.140	7.151
0.140	7.799
0.141	7.125
0.141	7.028
0.142	7.213
0.142	7.294
0.143	7.011
0.143	7.089
0.144	7.178
0.144	7.063
0.145	7.116
0.145	7.107
0.146	7.072
0.146	6.746
0.147	7.037
0.147	7.081
0.148	7.240
0.148	6.890
0.149	7.116
0.149	7.751
0.150	7.627
0.150	7.046
0.151	7.063
0.151	7.028
0.152	6.985
0.152	7.098
0.153	7.063
0.153	7.037
0.154	7.054
0.154	7.151
0.155	7.046
0.155	7.116
0.156	7.222
0.156	7.376
0.157	7.303
0.157	7.098
0.158	7.125
0.158	7.169
0.159	7.046
0.159	7.098
0.160	7.089
0.160	7.072
0.161	7.098
0.161	7.515
0.162	6.772
0.162	6.755
0.163	7.142
0.163	7.019
0.164	7.169
0.164	7.002
0.165	7.107
0.165	7.125
0.166	7.125
0.166	7.231
0.167	7.204
0.167	7.054
0.168	7.046
0.168	6.993
0.169	6.907
0.169	7.107
0.170	7.178
0.170	6.332
0.171	7.054
0.171	7.160
0.172	7.151
0.172	7.116
0.173	7.098
0.173	7.142
0.174	7.258
0.174	7.116
0.175	7.046
0.175	7.107
0.176	7.098
0.176	7.213
0.177	7.267
0.177	7.187
0.178	7.116
0.178	7.107
0.179	7.142
0.179	7.422
0.180	7.799
0.180	7.160
0.181	7.385
0.181	7.313
0.182	7.160
0.182	7.107
0.183	7.160
0.183	7.125
0.184	7.054
0.184	7.151
0.185	7.089
0.185	7.107
0.186	7.187
0.186	7.222
0.187	6.516
0.187	7.098
0.188	6.976
0.188	7.431
0.189	7.204
0.189	6.630
0.190	7.178
0.190	6.950
0.191	7.169
0.191	6.933
0.192	7.195
0.192	7.089
0.193	7.321
0.193	7.231
0.194	7.858
0.194	6.993
0.195	7.019
0.195	7.178
0.196	7.151
0.196	7.116
0.197	7.169
0.197	7.331
0.198	7.011
0.198	7.589
0.199	7.313
0.199	7.222
0.200	6.950
0.200	7.072
0.201	7.187
0.201	6.797
0.202	7.440
0.202	7.178
0.203	7.107
0.203	7.267
0.204	7.608
0.204	7.160
0.205	7.019
0.205	7.142
0.206	7.276
0.206	6.976
0.207	7.976
0.207	7.098
0.208	7.151
0.208	6.516
0.209	7.037
0.209	6.597
0.210	7.054
0.210	6.993
0.211	7.249
0.211	7.524
0.212	6.721
0.212	7.240
0.213	7.089
0.213	7.160
0.214	7.858
0.214	7.313
0.215	7.321
0.215	7.178
0.216	7.116
0.216	7.116
0.217	7.116
0.217	7.037
0.218	7.222
0.218	7.413
0.219	7.160
0.219	7.169
0.220	7.142
0.220	7.195
0.221	7.063
0.221	7.231
0.222	7.125
0.222	6.696
0.223	7.178
0.223	7.267
0.224	7.187
0.224	6.865
0.225	7.037
0.225	7.116
0.226	7.169
0.226	7.213
0.227	7.160
0.227	7.178
0.228	7.160
0.228	7.321
0.229	7.213
0.229	7.946
0.230	7.116
0.230	7.422
0.231	7.028
0.231	7.385
0.232	7.142
0.232	7.046
0.233	6.492
0.233	7.656
0.234	7.125
0.234	7.098
0.235	6.780
0.235	7.160
0.236	6.985
0.236	7.249
0.237	7.450
0.237	7.799
0.238	6.899
0.238	7.125
0.239	6.968
0.239	7.054
0.240	7.321
0.240	7.125
0.241	6.797
0.241	7.089
0.242	7.187
0.242	7.125
0.243	7.561
0.243	7.187
0.244	7.098
0.244	7.249
0.245	7.187
0.245	7.125
0.246	7.178
0.246	7.151
0.247	8.065
0.247	7.376
0.248	7.125
0.248	7.046
0.249	7.054
0.249	7.089
0.250	6.814
0.250	7.063
0.251	6.516
0.251	7.249
0.252	6.797
0.252	7.160
0.252	6.763
0.253	6.755
0.254	7.694
0.254	7.046
0.255	7.037
0.255	7.054
0.256	7.019
0.256	6.985
0.257	6.839
0.257	7.187
0.258	7.063
0.258	7.063
0.259	6.873
0.259	7.543
0.260	6.985
0.260	7.098
0.261	7.561
0.261	7.063
0.262	7.081
0.262	7.037
0.263	7.089
0.263	6.942
0.264	7.116
0.264	7.107
0.265	7.098
0.265	7.019
0.266	7.107
0.266	7.249
0.267	6.985
0.267	6.959
0.268	7.249
0.268	6.907
0.269	7.151
0.269	7.125
0.270	7.107
0.270	6.882
0.271	6.755
0.271	7.276
0.272	7.187
0.272	7.063
0.273	7.081
0.273	7.258
0.274	7.422
0.274	7.204
0.275	7.240
0.275	7.116
0.275	7.160
0.276	6.772
0.277	6.705
0.277	6.705
0.278	7.413
0.278	6.907
0.279	7.125
0.279	7.125
0.280	7.089
0.280	7.160
0.281	7.098
0.281	7.151
0.282	7.081
0.282	7.487
0.282	7.249
0.283	6.985
0.284	7.072
0.284	7.231
0.285	7.063
0.285	7.107
0.286	7.089
0.286	7.222
0.287	6.460
0.287	7.046
0.288	7.240
0.288	6.950
0.289	7.897
0.289	6.856
0.290	7.151
0.290	7.125
0.291	7.107
0.291	7.195
0.292	6.968
0.292	7.285
0.293	7.608
0.293	7.151
0.294	7.358
0.294	7.028
0.295	7.072
0.295	7.258
0.296	7.116
0.296	7.222
0.297	7.089
0.297	6.822
0.298	7.543
0.298	7.213
0.299	7.213
0.299	7.848
0.300	7.204
0.300	7.089
0.301	7.222
0.301	7.178
0.302	7.063
0.302	6.968
0.303	7.019
0.303	6.614
0.304	7.195
0.304	7.107
0.305	7.303
0.305	7.151
0.306	7.160
0.306	7.089
0.307	7.098
0.307	7.125
0.308	7.072
0.308	7.151
0.309	7.081
0.309	7.116
0.310	7.637
0.310	7.037
0.311	7.116
0.311	7.936
0.312	7.169
0.312	7.072
0.313	6.959
0.313	7.222
0.314	7.054
0.314	6.638
0.315	7.178
0.315	7.151
0.316	7.187
0.316	7.151
0.317	7.222
0.317	7.187
0.318	7.404
0.318	7.160
0.319	7.204
0.319	7.063
0.320	7.098
0.320	7.098
0.321	7.694
0.321	7.089
0.322	6.638
0.322	7.169
0.323	7.160
0.323	7.222
0.324	7.160
0.324	6.873
0.325	6.899
0.325	7.204
0.326	7.367
0.326	7.543
0.327	6.746
0.327	6.606
0.328	7.790
0.328	7.098
0.329	6.581
0.329	7.169
0.330	7.222
0.330	6.899
0.331	7.002
0.331	7.313
0.332	7.422
0.332	7.761
0.333	7.098
0.333	7.125
0.334	7.151
0.334	6.985
0.335	7.240
0.335	7.187
0.336	7.098
0.336	7.169
0.337	7.169
0.337	6.882
0.338	7.169
0.338	7.468
0.339	7.169
0.339	7.204
0.340	7.533
0.340	7.222
0.341	7.187
0.341	7.187
0.342	7.098
0.342	7.195
0.343	7.385
0.343	7.107
0.344	7.276
0.344	7.204
0.345	7.349
0.345	7.169
0.346	7.313
0.346	7.178
0.347	7.240
0.347	7.187
0.348	6.780
0.348	8.055
0.349	7.533
0.349	7.160
0.350	7.222
0.350	7.107
0.351	6.500
0.351	7.063
0.352	7.450
0.352	7.376
0.353	7.187
0.353	7.646
0.354	7.125
0.354	6.755
0.355	7.195
0.355	7.089
0.356	7.240
0.356	7.222
0.357	6.993
0.357	7.321
0.358	6.959
0.358	7.107
0.359	7.125
0.359	7.125
0.360	7.081
0.360	6.916
0.361	7.142
0.361	7.028
0.362	7.151
0.362	7.213
0.363	7.169
0.363	7.313
0.364	6.614
0.364	7.002
0.365	6.856
0.365	7.258
0.366	7.376
0.366	7.349
0.367	7.169
0.367	7.098
0.368	7.249
0.368	6.638
0.369	7.809
0.369	7.054
0.370	8.116
0.370	7.294
0.371	7.072
0.371	7.285
0.372	7.231
0.372	7.178
0.373	6.959
0.373	7.240
0.374	7.722
0.374	6.985
0.375	7.125
0.375	7.072
0.376	7.125
0.376	7.204
0.377	6.516
0.377	7.107
0.378	6.622
0.378	7.151
0.379	7.524
0.379	7.125
0.380	6.557
0.380	7.160
0.381	7.054
0.381	7.125
0.382	7.422
0.382	7.394
0.383	7.249
0.383	7.213
0.384	7.515
0.384	7.222
0.385	6.968
0.385	7.098
0.386	7.151
0.386	7.142
0.387	7.770
0.387	7.116
0.388	7.160
0.388	7.072
0.389	7.665
0.389	7.178
0.390	7.331
0.390	7.098
0.391	7.187
0.391	8.065
0.392	7.125
0.392	7.125
0.393	7.002
0.393	7.125
0.394	6.890
0.394	7.294
0.395	7.081
0.395	7.081
0.396	7.178
0.396	7.107
0.397	7.081
0.397	7.169
0.398	7.089
0.398	7.204
0.399	7.571
0.399	7.011
0.400	7.107
0.400	7.195
0.401	7.046
0.401	7.125
0.402	6.638
0.402	7.313
0.403	7.107
0.403	6.942
0.404	7.054
0.404	7.011
0.405	7.160
0.405	7.187
0.406	7.160
0.406	7.098
0.407	7.125
0.407	6.848
0.408	7.618
0.408	7.694
0.409	7.887
0.409	7.459
0.410	7.267
0.410	7.222
0.411	7.440
0.411	7.151
0.412	6.647
0.412	7.331
0.413	7.178
0.413	7.116
0.414	7.249
0.414	6.933
0.415	7.125
0.415	7.169
0.416	7.072
0.416	7.169
0.417	7.169
0.417	7.160
0.418	6.993
0.418	7.072
0.419	7.098
0.419	6.655
0.420	7.125
0.420	7.072
0.421	7.116
0.421	7.002
0.422	7.222
0.422	7.684
0.423	7.019
0.423	6.899
0.424	7.231
0.424	7.160
0.425	7.151
0.425	7.072
0.426	7.072
0.426	7.098
0.427	7.450
0.427	6.484
0.428	7.376
0.428	7.665
0.429	7.240
0.429	8.045
0.430	7.028
0.430	7.258
0.431	7.394
0.431	7.072
0.432	7.151
0.432	7.404
0.433	7.072
0.433	7.125
0.434	7.089
0.434	7.751
0.435	6.916
0.435	7.125
0.436	7.125
0.436	7.303
0.437	7.046
0.437	7.072
0.438	7.107
0.438	7.142
0.439	7.098
0.439	7.169
0.440	6.738
0.440	7.098
0.441	7.751
0.441	7.037
0.442	7.037
0.442	7.496
0.443	7.459
0.443	7.331
0.444	7.160
0.444	7.169
0.445	7.151
0.445	7.240
0.446	7.098
0.446	7.187
0.447	7.204
0.447	7.440
0.448	7.046
0.448	7.249
0.449	7.524
0.449	7.019
0.450	7.169
0.450	7.561
0.451	7.107
0.451	7.240
0.452	7.732
0.452	6.907
0.453	7.515
0.453	7.331
0.454	7.204
0.454	7.358
0.455	7.505
0.455	7.195
0.456	7.089
0.456	7.046
0.457	6.565
0.457	7.222
0.458	7.072
0.458	7.063
0.459	7.028
0.459	7.358
0.460	6.993
0.460	6.589
0.461	7.222
0.461	7.089
0.462	7.028
0.462	7.303
0.463	7.142
0.463	7.240
0.464	6.549
0.464	7.321
0.465	7.187
0.465	7.160
0.466	7.349
0.466	7.675
0.467	7.543
0.467	6.797
0.468	7.543
0.468	7.107
0.469	7.151
0.469	7.054
0.470	7.098
0.470	7.169
0.471	6.772
0.471	7.249
0.472	7.169
0.472	6.985
0.473	7.160
0.473	6.638
0.474	7.313
0.474	7.089
0.475	6.780
0.475	7.072
0.476	7.313
0.476	7.089
0.477	7.169
0.477	7.790
0.478	7.160
0.478	6.865
0.479	6.822
0.479	7.561
0.480	7.116
0.480	6.890
0.481	7.240
0.481	7.089
0.482	7.204
0.482	7.169
0.483	7.107
0.483	7.142
0.484	7.054
0.484	6.831
0.485	7.169
0.485	7.231
0.486	7.107
0.486	7.089
0.487	7.450
0.487	7.116
0.488	7.107
0.488	7.098
0.489	7.125
0.489	7.046
0.490	7.440
0.490	6.420
0.491	6.959
0.491	6.476
0.492	6.899
0.492	7.404
0.493	7.169
0.493	6.856
0.494	7.151
0.494	7.907
0.495	7.178
0.495	7.169
0.496	7.213
0.496	7.160
0.497	7.249
0.497	7.072
0.498	7.665
0.498	7.321
0.499	7.142
0.499	7.019
0.500	7.107
0.500	7.081
0.501	7.404
0.501	7.098
0.502	7.222
0.502	7.169
0.502	7.142
0.503	7.313
0.504	7.240
0.504	7.063
0.505	7.376
0.505	6.968
0.506	7.089
0.506	7.313
0.507	6.460
0.507	7.089
0.508	7.116
0.508	7.116
0.509	6.638
0.509	7.222
0.510	7.358
0.510	7.285
0.511	7.169
0.511	7.187
0.512	7.160
0.512	7.125
0.513	7.204
0.513	7.608
0.514	7.231
0.514	7.222
0.515	7.072
0.515	7.204
0.516	7.142
0.516	7.054
0.516	7.063
0.517	7.450
0.518	7.627
0.518	7.276
0.519	7.178
0.519	7.098
0.520	7.665
0.520	7.589
0.521	7.107
0.521	7.019
0.522	6.899
0.522	7.385
0.523	7.107
0.523	6.873
0.524	7.089
0.524	6.985
0.525	7.178
0.525	7.151
0.525	7.089
0.526	7.151
0.527	7.160
0.527	6.325
0.528	6.805
0.528	6.647
0.529	7.169
0.529	7.440
0.530	7.204
0.530	7.276
0.531	6.772
0.531	6.508
0.532	7.313
0.532	6.950
0.533	7.107
0.533	7.107
0.534	7.285
0.534	7.063
0.535	7.515
0.535	7.098
0.536	7.276
0.536	7.249
0.537	7.116
0.537	7.468
0.538	7.204
0.538	6.993
0.539	7.394
0.539	6.581
0.539	6.950
0.540	6.959
0.541	7.178
0.541	7.107
0.542	7.046
0.542	7.276
0.543	7.222
0.543	7.440
0.544	6.696
0.544	7.019
0.545	7.160
0.545	7.116
0.546	7.276
0.546	7.125
0.547	6.822
0.547	7.089
0.548	6.772
0.548	6.428
0.549	6.950
0.549	7.151
0.550	7.358
0.550	7.019
0.551	6.516
0.551	6.993
0.552	6.516
0.552	7.431
0.553	6.460
0.553	6.839
0.553	7.376
0.554	7.151
0.555	7.524
0.555	7.258
0.556	7.054
0.556	7.276
0.557	7.072
0.557	7.107
0.558	7.037
0.558	7.732
0.559	7.178
0.559	7.258
0.560	7.267
0.560	6.968
0.561	7.081
0.561	7.107
0.562	7.249
0.562	7.169
0.563	7.116
0.563	7.178
0.564	7.151
0.564	7.496
0.565	6.822
0.565	6.772
0.566	7.376
0.566	7.394
0.567	7.160
0.567	7.019
0.568	7.213
0.568	7.028
0.569	7.046
0.569	7.098
0.570	7.431
0.570	7.098
0.571	7.089
0.571	7.367
0.572	7.089
0.572	7.267
0.573	7.684
0.573	7.321
0.574	7.037
0.574	7.142
0.575	7.063
0.575	7.213
0.576	7.178
0.576	7.089
0.576	7.204
0.577	7.515
0.578	7.160
0.578	7.599
0.579	7.618
0.579	6.755
0.580	7.072
0.580	7.037
0.581	7.608
0.581	7.204
0.582	7.063
0.582	7.089
0.583	7.151
0.583	6.772
0.584	7.240
0.584	7.151
0.585	7.089
0.585	7.195
0.586	7.178
0.586	7.204
0.587	7.204
0.587	6.614
0.588	7.524
0.588	6.907
0.589	7.160
0.589	6.428
0.590	7.160
0.590	7.204
0.591	7.285
0.591	7.019
0.592	7.799
0.592	6.755
0.593	7.054
0.593	7.098
0.594	7.160
0.594	7.187
0.595	6.993
0.595	7.011
0.596	7.125
0.596	7.098
0.597	7.204
0.597	7.169
0.598	7.468
0.598	7.169
0.599	7.487
0.599	7.599
0.600	7.761
0.600	7.098
0.601	7.376
0.601	7.098
0.602	7.450
0.602	7.385
0.603	7.089
0.603	7.125
0.604	7.404
0.604	7.063
0.605	7.107
0.605	7.054
0.606	7.081
0.606	7.089
0.607	7.543
0.607	7.313
0.608	7.169
0.608	7.098
0.609	7.142
0.609	6.873
0.610	7.037
0.610	6.340
0.611	7.072
0.611	7.098
0.612	6.985
0.612	6.380
0.613	6.890
0.613	7.063
0.614	6.705
0.614	7.790
0.615	6.696
0.615	7.125
0.616	7.231
0.616	7.222
0.617	7.160
0.617	7.072
0.618	6.916
0.618	7.107
0.619	7.151
0.619	7.125
0.620	7.072
0.620	7.151
0.621	7.098
0.621	6.950
0.622	6.822
0.622	7.072
0.623	7.107
0.623	7.385
0.624	7.213
0.624	7.589
0.625	7.151
0.625	7.204
0.626	7.098
0.626	7.002
0.627	7.046
0.627	7.072
0.628	7.222
0.628	7.422
0.629	7.089
0.629	6.899
0.630	7.303
0.630	6.356
0.631	6.460
0.631	7.151
0.632	6.814
0.632	7.011
0.633	7.571
0.633	7.089
0.634	6.788
0.634	7.107
0.635	6.655
0.635	7.178
0.636	7.125
0.636	6.993
0.637	7.098
0.637	7.249
0.638	7.142
0.638	7.358
0.639	6.873
0.639	7.089
0.640	7.054
0.640	7.116
0.641	7.267
0.641	6.797
0.642	7.231
0.642	6.597
0.643	6.388
0.643	7.107
0.644	7.116
0.644	6.831
0.645	7.142
0.645	7.028
0.646	7.046
0.646	7.072
0.647	7.213
0.647	7.107
0.648	7.533
0.648	6.933
0.649	7.107
0.649	6.557
0.650	7.151
0.650	7.019
0.651	7.107
0.651	7.276
0.652	6.933
0.652	7.249
0.653	7.321
0.653	7.002
0.654	7.151
0.654	7.213
0.655	7.151
0.655	7.160
0.656	6.746
0.656	7.125
0.657	7.098
0.657	7.081
0.658	7.169
0.658	7.394
0.659	6.856
0.659	7.125
0.660	7.098
0.660	7.169
0.661	6.663
0.661	6.993
0.662	7.054
0.662	6.916
0.663	7.081
0.663	7.116
0.664	7.178
0.664	7.107
0.665	7.125
0.665	7.331
0.666	7.072
0.666	7.222
0.667	6.933
0.667	7.487
0.668	7.054
0.668	7.722
0.669	7.142
0.669	6.788
0.670	7.054
0.670	7.404
0.671	7.249
0.671	7.222
0.672	7.081
0.672	7.169
0.673	7.231
0.673	7.142
0.674	7.107
0.674	7.160
0.675	7.450
0.675	7.468
0.676	7.072
0.676	6.865
0.677	7.413
0.677	6.814
0.678	7.142
0.678	7.019
0.679	7.089
0.679	7.169
0.680	6.508
0.680	6.831
0.681	7.213
0.681	7.116
0.682	6.688
0.682	7.063
0.683	6.565
0.683	7.098
0.684	7.098
0.684	7.046
0.685	6.797
0.685	7.089
0.686	7.011
0.686	6.959
0.687	7.213
0.687	7.294
0.688	7.151
0.688	6.557
0.689	7.028
0.689	6.436
0.690	7.599
0.690	7.331
0.691	7.028
0.691	7.231
0.692	7.046
0.692	7.169
0.693	6.831
0.693	7.098
0.694	7.019
0.694	7.054
0.695	7.358
0.695	7.107
0.696	7.142
0.696	7.169
0.697	7.098
0.697	7.524
0.698	7.125
0.698	7.072
0.699	7.081
0.699	7.422
0.700	7.349
0.700	7.477
0.701	7.160
0.701	7.404
0.702	7.116
0.702	7.107
0.703	7.187
0.703	6.565
0.704	7.089
0.704	7.116
0.705	7.054
0.705	6.976
0.706	7.125
0.706	6.763
0.707	8.176
0.707	7.589
0.708	7.098
0.708	6.500
0.709	6.647
0.709	7.294
0.710	7.046
0.710	7.222
0.711	7.125
0.711	7.946
0.712	7.169
0.712	7.187
0.713	7.178
0.713	6.647
0.714	7.258
0.714	7.046
0.715	7.151
0.715	7.222
0.716	7.142
0.716	7.054
0.717	6.916
0.717	7.151
0.718	7.151
0.718	7.331
0.719	7.761
0.719	7.187
0.720	7.249
0.720	7.054
0.721	7.213
0.721	7.222
0.722	7.089
0.722	7.187
0.723	7.125
0.723	7.142
0.724	7.477
0.724	7.222
0.725	7.072
0.725	7.098
0.726	7.187
0.726	6.839
0.727	7.098
0.727	7.169
0.728	7.917
0.728	7.089
0.729	7.178
0.729	6.597
0.730	7.637
0.730	7.037
0.731	7.142
0.731	7.204
0.732	7.240
0.732	7.019
0.733	7.072
0.733	6.597
0.734	6.933
0.734	6.950
0.735	7.809
0.735	7.125
0.736	7.098
0.736	7.178
0.737	7.178
0.737	7.019
0.738	7.125
0.738	7.125
0.739	7.204
0.739	6.746
0.740	7.089
0.740	7.222
0.741	6.680
0.741	7.195
0.742	7.160
0.742	6.492
0.743	7.367
0.743	7.125
0.744	7.054
0.744	7.072
0.745	6.688
0.745	7.054
0.746	7.142
0.746	7.394
0.747	7.195
0.747	7.002
0.748	7.028
0.748	7.142
0.749	7.019
0.749	6.907
0.750	7.054
0.750	6.788
0.751	7.169
0.751	6.933
0.752	7.063
0.752	7.213
0.753	7.098
0.753	7.431
0.754	7.063
0.754	7.187
0.755	7.011
0.755	7.028
0.756	7.089
0.756	7.081
0.757	7.222
0.757	7.028
0.758	7.089
0.758	7.459
0.759	7.213
0.759	7.125
0.760	7.204
0.760	7.098
0.761	6.705
0.761	7.098
0.762	6.663
0.762	6.738
0.763	7.204
0.763	7.404
0.764	6.814
0.764	7.267
0.765	7.028
0.765	6.916
0.766	7.098
0.766	7.072
0.767	7.089
0.767	6.622
0.768	7.028
0.768	7.240
0.769	7.089
0.769	6.993
0.770	6.933
0.770	7.459
0.771	7.019
0.771	7.011
0.772	6.916
0.772	7.116
0.773	7.037
0.773	6.976
0.774	7.037
0.774	6.780
0.775	7.107
0.775	6.933
0.776	7.046
0.776	7.046
0.777	7.561
0.777	6.630
0.778	7.037
0.778	7.037
0.779	7.098
0.779	7.142
0.780	7.019
0.780	6.484
0.781	7.151
0.781	6.968
0.782	7.002
0.782	7.394
0.783	6.993
0.783	6.788
0.784	6.713
0.784	6.890
0.785	6.933
0.785	7.046
0.786	7.046
0.786	7.098
0.787	7.213
0.787	6.780
0.788	7.125
0.788	7.533
0.789	6.848
0.789	7.089
0.790	6.890
0.790	7.098
0.791	6.942
0.791	7.195
0.792	7.028
0.792	7.054
0.793	7.019
0.793	7.169
0.794	7.107
0.794	7.116
0.795	6.968
0.795	7.089
0.796	7.054
0.796	7.098
0.797	7.054
0.797	7.054
0.798	7.571
0.798	7.063
0.799	6.993
0.799	6.763
0.800	7.515
0.800	7.589
0.801	7.116
0.801	7.028
0.802	7.178
0.802	7.063
0.803	6.763
0.803	7.019
0.804	7.002
0.804	7.089
0.805	7.107
0.805	7.089
0.806	7.072
0.806	7.222
0.807	7.376
0.807	7.321
0.808	6.959
0.808	6.899
0.809	7.046
0.809	7.561
0.810	7.002
0.810	7.231
0.811	7.142
0.811	7.665
0.812	7.072
0.812	7.054
0.813	7.213
0.813	7.178
0.814	7.116
0.814	7.054
0.815	7.107
0.815	7.037
0.816	7.063
0.816	7.160
0.817	7.098
0.817	7.072
0.818	7.294
0.818	6.638
0.819	7.116
0.819	7.081
0.820	7.125
0.820	7.160
0.821	7.422
0.821	7.294
0.822	7.072
0.822	6.839
0.823	7.151
0.823	7.028
0.824	6.968
0.824	7.125
0.825	7.125
0.825	7.107
0.826	7.125
0.826	7.116
0.827	6.959
0.827	7.116
0.828	6.638
0.828	8.095
0.829	7.028
0.829	7.160
0.830	7.072
0.830	7.072
0.831	7.081
0.831	6.890
0.832	7.204
0.832	6.814
0.833	7.477
0.833	7.459
0.834	7.089
0.834	7.098
0.835	7.125
0.835	6.899
0.836	7.187
0.836	7.125
0.837	7.376
0.837	7.477
0.838	7.160
0.838	7.160
0.839	7.231
0.839	7.107
0.840	7.160
0.840	7.125
0.841	7.125
0.841	7.358
0.842	7.178
0.842	6.993
0.843	7.213
0.843	7.098
0.844	7.107
0.844	7.222
0.845	7.187
0.845	7.187
0.846	7.125
0.846	7.125
0.847	7.019
0.847	7.431
0.848	7.675
0.848	7.054
0.849	7.098
0.849	7.178
0.850	7.107
0.850	7.037
0.851	7.089
0.851	6.508
0.852	7.285
0.852	6.606
0.853	7.169
0.853	6.985
0.854	7.054
0.854	7.285
0.855	7.240
0.855	7.160
0.856	7.098
0.856	7.072
0.857	7.151
0.857	7.187
0.858	6.772
0.858	7.413
0.859	7.116
0.859	7.089
0.860	7.002
0.860	7.169
0.861	7.195
0.861	7.770
0.862	7.081
0.862	7.213
0.863	7.240
0.863	6.865
0.864	6.993
0.864	7.285
0.865	7.231
0.865	7.046
0.866	7.151
0.866	7.081
0.867	7.204
0.867	7.515
0.868	7.072
0.868	7.089
0.869	7.046
0.869	7.046
0.870	7.054
0.870	6.968
0.871	7.151
0.871	7.054
0.872	6.713
0.872	7.046
0.873	7.089
0.873	7.187
