TIME	U1cal
0.096	6.805
0.096	7.413
0.097	6.721
0.097	6.460
0.098	6.317
0.098	6.890
0.099	6.460
0.099	6.325
0.100	6.325
0.100	6.916
0.101	6.950
0.101	6.907
0.102	6.688
0.102	6.301
0.103	6.476
0.103	6.805
0.104	6.192
0.104	6.452
0.105	6.115
0.105	6.254
0.106	6.100
0.106	6.262
0.107	6.093
0.107	6.200
0.108	6.223
0.108	6.340
0.109	6.364
0.109	6.380
0.110	5.608
0.110	6.317
0.111	6.573
0.111	7.063
0.112	6.055
0.112	6.396
0.113	6.231
0.113	5.651
0.114	5.890
0.114	6.663
0.115	6.277
0.115	6.254
0.116	6.655
0.116	6.200
0.117	6.262
0.117	6.093
0.118	6.293
0.118	6.696
0.119	6.484
0.119	6.184
0.120	6.364
0.120	6.713
0.121	6.797
0.121	6.055
0.122	6.161
0.122	6.428
0.123	6.614
0.123	6.444
0.124	6.317
0.124	6.277
0.125	6.680
0.125	6.814
0.126	6.746
0.126	6.772
0.127	6.705
0.127	6.721
0.128	6.444
0.128	6.254
0.128	6.340
0.129	6.412
0.130	5.927
0.130	6.254
0.131	6.070
0.131	6.655
0.132	6.340
0.132	6.231
0.133	6.325
0.133	6.412
0.134	6.340
0.134	6.301
0.135	6.262
0.135	7.019
0.136	6.372
0.136	6.484
0.137	6.763
0.137	5.744
0.138	6.899
0.138	6.154
0.139	6.262
0.139	6.325
0.140	6.647
0.140	6.573
0.141	6.581
0.141	7.222
0.142	6.468
0.142	6.231
0.143	6.364
0.143	6.123
0.144	6.131
0.144	6.831
0.145	6.262
0.145	6.428
0.146	6.309
0.146	6.017
0.147	6.039
0.147	5.701
0.148	6.508
0.148	6.223
0.149	6.524
0.149	6.882
0.150	6.788
0.150	6.638
0.151	6.873
0.151	7.496
0.152	7.098
0.152	6.420
0.153	6.755
0.153	6.746
0.154	5.965
0.154	6.293
0.155	6.215
0.155	6.262
0.156	6.420
0.156	6.364
0.157	6.301
0.157	6.017
0.158	5.759
0.158	6.115
0.159	6.215
0.159	6.055
0.160	6.468
0.160	6.557
0.161	6.293
0.161	5.875
0.162	6.468
0.162	6.231
0.163	6.484
0.163	6.077
0.164	5.994
0.164	5.853
0.165	6.192
0.165	6.009
0.166	7.116
0.166	6.428
0.167	6.301
0.167	6.581
0.168	6.452
0.168	7.258
0.169	6.688
0.169	6.516
0.170	7.917
0.170	6.492
0.171	6.890
0.171	6.597
0.172	6.223
0.172	6.177
0.173	6.093
0.173	6.032
0.174	6.177
0.174	6.223
0.175	6.032
0.175	6.428
0.176	6.325
0.176	6.317
0.177	6.277
0.177	6.115
0.178	6.055
0.178	6.100
0.179	6.100
0.179	5.957
0.180	5.810
0.180	6.146
0.181	6.009
0.181	6.396
0.182	6.154
0.182	6.062
0.183	6.301
0.183	6.325
0.184	6.017
0.184	6.077
0.185	5.950
0.185	5.883
0.186	6.062
0.186	5.890
0.187	6.460
0.187	6.444
0.188	6.444
0.188	6.814
0.189	6.865
0.189	6.688
0.190	6.976
0.190	5.846
0.191	6.614
0.191	6.325
0.192	6.549
0.192	6.062
0.193	6.705
0.193	6.831
0.194	5.810
0.194	7.054
0.195	6.039
0.195	5.759
0.196	6.573
0.196	6.746
0.197	6.890
0.197	6.077
0.198	6.115
0.198	6.380
0.199	6.396
0.199	6.721
0.200	6.557
0.200	6.508
0.201	6.239
0.201	6.239
0.202	6.108
0.202	6.077
0.203	6.285
0.203	6.246
0.204	6.396
0.204	6.428
0.205	6.788
0.205	6.246
0.206	6.508
0.206	5.935
0.207	6.500
0.207	6.428
0.208	5.898
0.208	6.597
0.209	6.630
0.209	6.933
0.210	6.663
0.210	6.907
0.211	6.412
0.211	6.597
0.212	6.468
0.212	6.452
0.213	6.317
0.213	7.404
0.214	6.262
0.214	5.737
0.215	6.705
0.215	6.325
0.216	6.412
0.216	6.630
0.217	5.935
0.217	6.573
0.218	6.492
0.218	6.763
0.219	6.460
0.219	6.277
0.220	6.452
0.220	6.468
0.221	6.161
0.221	6.412
0.222	6.516
0.222	6.062
0.223	6.630
0.223	6.500
0.224	6.606
0.224	6.647
0.225	6.372
0.225	5.965
0.226	6.508
0.226	6.412
0.227	6.492
0.227	6.688
0.228	6.262
0.228	5.927
0.229	5.942
0.229	6.161
0.230	5.810
0.230	5.701
0.231	5.942
0.231	6.655
0.232	6.364
0.232	6.680
0.233	6.047
0.233	6.549
0.234	6.207
0.234	6.622
0.235	7.618
0.235	6.696
0.236	6.630
0.236	6.772
0.237	6.565
0.237	5.715
0.238	6.638
0.238	6.444
0.239	6.293
0.239	6.672
0.240	6.805
0.240	6.696
0.241	6.412
0.241	6.452
0.242	6.672
0.242	6.606
0.243	6.356
0.243	5.759
0.244	6.672
0.244	6.184
0.245	6.508
0.245	6.484
0.246	6.865
0.246	6.404
0.247	6.755
0.247	7.098
0.248	6.492
0.248	6.239
0.249	5.883
0.249	6.412
0.250	6.340
0.250	6.508
0.251	7.367
0.251	6.356
0.252	6.138
0.252	6.663
0.252	6.899
0.253	6.606
0.254	6.755
0.254	6.565
0.255	5.559
0.255	6.396
0.256	7.358
0.256	7.459
0.257	7.459
0.257	6.873
0.258	7.599
0.258	7.028
0.259	6.763
0.259	6.907
0.260	6.655
0.260	6.814
0.261	6.822
0.261	6.638
0.262	6.721
0.262	6.942
0.263	7.187
0.263	7.515
0.264	6.763
0.264	5.942
0.265	6.630
0.265	7.107
0.266	7.422
0.266	7.222
0.267	6.581
0.267	7.358
0.268	6.797
0.268	6.899
0.269	7.037
0.269	6.856
0.270	6.705
0.270	6.721
0.271	6.500
0.271	6.024
0.272	6.606
0.272	7.204
0.273	7.169
0.273	7.656
0.274	7.349
0.274	6.959
0.275	7.063
0.275	6.805
0.275	6.848
0.276	6.746
0.277	6.890
0.277	6.933
0.278	6.721
0.278	6.285
0.279	6.452
0.279	6.262
0.280	5.868
0.280	6.293
0.281	6.039
0.281	6.565
0.282	7.267
0.282	6.780
0.282	6.721
0.283	6.565
0.284	6.696
0.284	6.788
0.285	6.780
0.285	6.262
0.286	6.317
0.286	6.882
0.287	7.187
0.287	6.797
0.288	6.705
0.288	6.647
0.289	6.614
0.289	6.738
0.290	6.207
0.290	6.231
0.291	6.492
0.291	6.356
0.292	6.713
0.292	6.372
0.293	5.715
0.293	6.085
0.294	6.239
0.294	7.258
0.295	6.606
0.295	7.599
0.296	6.663
0.296	6.254
0.297	6.123
0.297	6.420
0.298	6.516
0.298	6.420
0.299	6.663
0.299	6.696
0.300	6.763
0.300	6.713
0.301	6.882
0.301	6.404
0.302	6.325
0.302	6.524
0.303	6.688
0.303	7.169
0.304	6.780
0.304	6.184
0.305	6.412
0.305	6.309
0.306	6.301
0.306	6.557
0.307	6.002
0.307	6.814
0.308	6.420
0.308	6.557
0.309	6.630
0.309	6.805
0.310	7.848
0.310	6.696
0.311	7.829
0.311	6.161
0.312	7.703
0.312	6.622
0.313	6.070
0.313	6.663
0.314	6.093
0.314	6.277
0.315	6.942
0.315	6.404
0.316	6.856
0.316	7.258
0.317	6.460
0.317	6.293
0.318	6.325
0.318	7.037
0.319	6.460
0.319	6.108
0.320	6.131
0.320	6.663
0.321	6.907
0.321	7.187
0.322	6.907
0.322	6.942
0.323	6.968
0.323	7.028
0.324	7.011
0.324	6.831
0.325	6.638
0.325	6.721
0.326	6.788
0.326	6.933
0.327	6.873
0.327	6.293
0.328	6.976
0.328	6.484
0.329	6.899
0.329	6.985
0.330	6.976
0.330	6.549
0.331	7.160
0.331	6.907
0.332	6.293
0.332	6.780
0.333	7.599
0.333	6.500
0.334	7.098
0.334	6.239
0.335	6.907
0.335	6.780
0.336	7.656
0.336	6.597
0.337	6.161
0.337	6.738
0.338	6.848
0.338	6.839
0.339	6.780
0.339	6.492
0.340	6.093
0.340	6.138
0.341	6.688
0.341	6.713
0.342	6.460
0.342	5.883
0.343	6.002
0.343	6.070
0.344	6.231
0.344	6.663
0.345	6.460
0.345	6.093
0.346	6.200
0.346	6.428
0.347	6.524
0.347	6.822
0.348	6.763
0.348	6.380
0.349	6.516
0.349	6.444
0.350	6.814
0.350	5.890
0.351	6.573
0.351	6.672
0.352	6.508
0.352	6.933
0.353	7.580
0.353	6.655
0.354	7.063
0.354	6.630
0.355	6.200
0.355	6.500
0.356	5.875
0.356	6.215
0.357	5.475
0.357	5.994
0.358	6.890
0.358	6.460
0.359	6.332
0.359	5.927
0.360	6.476
0.360	6.630
0.361	6.055
0.361	6.239
0.362	5.965
0.362	6.184
0.363	6.614
0.363	6.100
0.364	6.177
0.364	6.573
0.365	6.077
0.365	6.420
0.366	6.364
0.366	6.246
0.367	6.630
0.367	6.131
0.368	6.372
0.368	6.420
0.369	6.638
0.369	6.614
0.370	6.805
0.370	6.589
0.371	6.246
0.371	7.151
0.372	6.899
0.372	7.160
0.373	7.142
0.373	6.647
0.374	7.713
0.374	7.187
0.375	7.285
0.375	7.125
0.376	7.331
0.376	7.037
0.377	7.151
0.377	6.123
0.378	6.356
0.378	6.663
0.379	6.688
0.379	6.805
0.380	6.223
0.380	6.557
0.381	6.254
0.381	6.688
0.382	6.630
0.382	6.856
0.383	7.195
0.383	6.993
0.384	6.831
0.384	6.865
0.385	6.746
0.385	7.204
0.386	7.276
0.386	7.258
0.387	7.169
0.387	6.856
0.388	6.993
0.388	6.647
0.389	6.968
0.389	6.839
0.390	7.222
0.390	7.867
0.391	7.413
0.391	7.054
0.392	7.107
0.392	6.831
0.393	6.412
0.393	6.916
0.394	6.933
0.394	6.655
0.395	6.581
0.395	6.396
0.396	7.125
0.396	6.968
0.397	7.459
0.397	6.882
0.398	6.746
0.398	6.622
0.399	6.460
0.399	6.428
0.400	6.460
0.400	6.916
0.401	7.571
0.401	7.019
0.402	7.213
0.402	6.907
0.403	6.606
0.403	6.688
0.404	6.688
0.404	6.738
0.405	6.085
0.405	6.428
0.406	6.788
0.406	6.839
0.407	6.630
0.407	6.968
0.408	6.573
0.408	6.797
0.409	6.738
0.409	6.680
0.410	6.589
0.410	6.890
0.411	6.839
0.411	6.907
0.412	7.459
0.412	6.942
0.413	6.581
0.413	6.688
0.414	7.422
0.414	6.721
0.415	6.540
0.415	6.672
0.416	6.492
0.416	6.093
0.417	6.788
0.417	6.325
0.418	6.177
0.418	6.630
0.419	6.638
0.419	6.797
0.420	7.313
0.420	6.131
0.421	6.356
0.421	6.262
0.422	5.935
0.422	6.412
0.423	6.223
0.423	6.293
0.424	6.340
0.424	6.293
0.425	6.672
0.425	6.516
0.426	6.772
0.426	6.772
0.427	6.873
0.427	6.680
0.428	6.622
0.428	6.364
0.429	6.356
0.429	6.476
0.430	6.839
0.430	6.340
0.431	6.705
0.431	6.688
0.432	6.207
0.432	6.780
0.433	6.713
0.433	6.688
0.434	6.780
0.434	6.516
0.435	6.856
0.435	6.746
0.436	6.856
0.436	6.396
0.437	6.516
0.437	6.540
0.438	6.890
0.438	6.364
0.439	6.161
0.439	6.856
0.440	7.665
0.440	7.011
0.441	6.428
0.441	6.738
0.442	6.968
0.442	6.985
0.443	7.349
0.443	7.440
0.444	7.160
0.444	7.459
0.445	6.100
0.445	7.440
0.446	7.151
0.446	7.178
0.447	7.178
0.447	7.231
0.448	7.028
0.448	6.907
0.449	6.647
0.449	6.839
0.450	7.054
0.450	6.839
0.451	7.867
0.451	6.942
0.452	6.524
0.452	7.694
0.453	7.002
0.453	6.899
0.454	7.515
0.454	7.054
0.455	6.647
0.455	6.890
0.456	7.267
0.456	7.072
0.457	7.089
0.457	7.267
0.458	7.637
0.458	7.169
0.459	7.367
0.459	7.204
0.460	7.063
0.460	7.081
0.461	7.107
0.461	7.694
0.462	7.385
0.462	7.195
0.463	7.072
0.463	7.116
0.464	7.037
0.464	7.089
0.465	7.151
0.465	6.516
0.466	7.116
0.466	6.839
0.467	7.011
0.467	7.187
0.468	6.882
0.468	6.805
0.469	6.985
0.469	7.002
0.470	6.822
0.470	6.655
0.471	6.340
0.471	6.907
0.472	6.814
0.472	6.412
0.473	6.772
0.473	8.065
0.474	7.450
0.474	7.258
0.475	7.160
0.475	7.028
0.476	7.770
0.476	7.072
0.477	6.839
0.477	7.213
0.478	6.696
0.478	7.321
0.479	7.107
0.479	6.460
0.480	6.549
0.480	5.875
0.481	6.131
0.481	6.364
0.482	6.468
0.482	6.500
0.483	6.705
0.483	6.696
0.484	7.054
0.484	6.663
0.485	6.672
0.485	6.589
0.486	6.108
0.486	6.597
0.487	6.017
0.487	6.428
0.488	6.093
0.488	5.831
0.489	5.965
0.489	5.912
0.490	6.839
0.490	6.713
0.491	6.293
0.491	6.873
0.492	6.814
0.492	6.899
0.493	6.993
0.493	7.877
0.494	7.072
0.494	7.019
0.495	6.317
0.495	6.622
0.496	6.788
0.496	6.899
0.497	6.356
0.497	6.805
0.498	6.916
0.498	7.543
0.499	7.267
0.499	7.285
0.500	7.011
0.500	7.011
0.501	7.313
0.501	7.081
0.502	6.814
0.502	7.249
0.502	7.142
0.503	7.321
0.504	7.722
0.504	6.696
0.505	6.549
0.505	6.614
0.506	6.746
0.506	7.258
0.507	6.380
0.507	6.047
0.508	6.738
0.508	6.907
0.509	7.160
0.509	6.696
0.510	7.589
0.510	7.358
0.511	7.276
0.511	7.684
0.512	7.151
0.512	7.267
0.513	6.772
0.513	7.376
0.514	7.187
0.514	7.187
0.515	6.647
0.515	7.249
0.516	7.571
0.516	7.267
0.516	6.976
0.517	6.916
0.518	7.178
0.518	7.054
0.519	6.839
0.519	6.614
0.520	7.037
0.520	8.015
0.521	7.231
0.521	7.222
0.522	7.505
0.522	6.746
0.523	6.950
0.523	7.195
0.524	6.985
0.524	6.788
0.525	7.222
0.525	7.019
0.525	7.160
0.526	7.976
0.527	7.450
0.527	7.321
0.528	7.169
0.528	7.231
0.529	7.313
0.529	7.468
0.530	8.055
0.530	6.907
0.531	7.294
0.531	7.267
0.532	7.187
0.532	7.703
0.533	7.646
0.533	7.125
0.534	7.450
0.534	6.831
0.535	6.655
0.535	7.054
0.536	7.249
0.536	6.950
0.537	6.460
0.537	6.968
0.538	7.019
0.538	7.703
0.539	6.907
0.539	7.367
0.539	7.294
0.540	7.240
0.541	7.046
0.541	7.431
0.542	7.169
0.542	6.856
0.543	7.829
0.543	7.422
0.544	7.331
0.544	7.002
0.545	7.742
0.545	7.703
0.546	7.358
0.546	7.240
0.547	6.805
0.547	6.831
0.548	7.231
0.548	7.169
0.549	6.831
0.549	7.376
0.550	6.231
0.550	7.107
0.551	7.178
0.551	7.213
0.552	6.755
0.552	6.549
0.553	7.089
0.553	8.361
0.553	7.178
0.554	7.313
0.555	7.986
0.555	7.349
0.556	6.899
0.556	6.959
0.557	7.046
0.557	7.376
0.558	7.116
0.558	7.046
0.559	6.822
0.559	7.002
0.560	6.647
0.560	7.358
0.561	7.046
0.561	6.822
0.562	6.805
0.562	6.680
0.563	7.125
0.563	7.996
0.564	7.358
0.564	6.763
0.565	6.630
0.565	6.647
0.566	6.738
0.566	6.688
0.567	6.899
0.567	6.573
0.568	6.460
0.568	6.557
0.569	6.738
0.569	7.313
0.570	6.950
0.570	6.780
0.571	7.313
0.571	7.761
0.572	6.557
0.572	6.476
0.573	7.125
0.573	7.098
0.574	6.950
0.574	6.814
0.575	6.032
0.575	6.780
0.576	6.772
0.576	6.460
0.576	6.873
0.577	6.428
0.578	6.364
0.578	6.428
0.579	6.856
0.579	6.805
0.580	6.524
0.580	6.942
0.581	7.195
0.581	6.772
0.582	6.557
0.582	7.450
0.583	7.098
0.583	6.688
0.584	6.696
0.584	6.985
0.585	7.125
0.585	6.856
0.586	6.916
0.586	7.046
0.587	7.142
0.587	7.125
0.588	6.746
0.588	6.746
0.589	7.450
0.589	7.249
0.590	6.788
0.590	6.508
0.591	6.077
0.591	6.899
0.592	6.772
0.592	6.780
0.593	6.460
0.593	6.647
0.594	7.599
0.594	6.933
0.595	6.246
0.595	6.788
0.596	7.477
0.596	7.046
0.597	7.496
0.597	6.950
0.598	7.011
0.598	7.240
0.599	7.046
0.599	7.169
0.600	7.160
0.600	6.890
0.601	6.899
0.601	7.107
0.602	7.098
0.602	6.680
0.603	7.240
0.603	6.933
0.604	6.647
0.604	6.655
0.605	6.614
0.605	6.721
0.606	7.258
0.606	6.663
0.607	7.187
0.607	7.046
0.608	7.046
0.608	7.142
0.609	7.160
0.609	6.093
0.610	5.950
0.610	7.054
0.611	6.797
0.611	7.081
0.612	7.142
0.612	6.797
0.613	6.516
0.613	5.950
0.614	6.200
0.614	6.239
0.615	6.055
0.615	6.239
0.616	6.380
0.616	6.317
0.617	6.856
0.617	5.920
0.618	6.705
0.618	7.002
0.619	6.907
0.619	7.019
0.620	7.294
0.620	6.270
0.621	6.655
0.621	6.882
0.622	7.204
0.622	7.011
0.623	6.942
0.623	7.054
0.624	7.258
0.624	7.037
0.625	6.755
0.625	7.116
0.626	6.976
0.626	7.002
0.627	7.037
0.627	7.358
0.628	6.899
0.628	6.746
0.629	6.968
0.629	7.187
0.630	8.593
0.630	6.839
0.631	7.037
0.631	7.011
0.632	7.028
0.632	6.985
0.633	7.072
0.633	6.200
0.634	7.249
0.634	7.694
0.635	6.899
0.635	7.240
0.636	6.968
0.636	6.831
0.637	7.742
0.637	6.663
0.638	6.688
0.638	6.647
0.639	6.763
0.639	6.614
0.640	7.222
0.640	6.655
0.641	6.597
0.641	6.444
0.642	7.002
0.642	6.270
0.643	6.565
0.643	6.622
0.644	6.705
0.644	6.772
0.645	6.933
0.645	6.916
0.646	7.072
0.646	6.890
0.647	7.098
0.647	6.755
0.648	6.468
0.648	6.950
0.649	7.028
0.649	7.072
0.650	7.487
0.650	6.565
0.651	6.364
0.651	6.388
0.652	6.404
0.652	6.192
0.653	6.254
0.653	6.985
0.654	6.638
0.654	6.638
0.655	5.890
0.655	7.002
0.656	7.258
0.656	6.404
0.657	5.846
0.657	7.178
0.658	6.976
0.658	6.942
0.659	6.746
0.659	6.822
0.660	6.772
0.660	6.638
0.661	6.721
0.661	7.231
0.662	7.142
0.662	7.125
0.663	6.856
0.663	6.814
0.664	6.950
0.664	6.239
0.665	5.927
0.665	6.325
0.666	6.655
0.666	5.861
0.667	6.805
0.667	6.293
0.668	6.380
0.668	6.597
0.669	6.655
0.669	6.942
0.670	7.019
0.670	7.028
0.671	7.046
0.671	6.372
0.672	6.606
0.672	8.075
0.673	6.985
0.673	6.899
0.674	6.647
0.674	6.746
0.675	7.204
0.675	7.487
0.676	7.187
0.676	7.589
0.677	7.413
0.677	6.655
0.678	6.814
0.678	7.178
0.679	6.933
0.679	6.899
0.680	6.890
0.680	7.178
0.681	7.599
0.681	6.738
0.682	6.146
0.682	6.780
0.683	6.839
0.683	6.746
0.684	7.313
0.684	6.959
0.685	7.276
0.685	7.294
0.686	7.019
0.686	7.431
0.687	7.276
0.687	6.589
0.688	7.321
0.688	7.213
0.689	7.098
0.689	7.002
0.690	6.200
0.690	7.125
0.691	7.125
0.691	7.809
0.692	7.169
0.692	7.046
0.693	7.303
0.693	7.019
0.694	7.477
0.694	6.848
0.695	6.688
0.695	6.476
0.696	6.848
0.696	7.249
0.697	6.460
0.697	6.865
0.698	6.805
0.698	6.738
0.699	6.873
0.699	6.822
0.700	6.630
0.700	6.705
0.701	6.492
0.701	6.933
0.702	6.763
0.702	6.822
0.703	6.839
0.703	6.899
0.704	7.187
0.704	7.160
0.705	7.294
0.705	7.404
0.706	7.848
0.706	7.037
0.707	6.968
0.707	6.738
0.708	7.313
0.708	7.002
0.709	6.696
0.709	6.772
0.710	6.839
0.710	6.597
0.711	7.394
0.711	6.899
0.712	6.663
0.712	6.856
0.713	6.085
0.713	6.589
0.714	6.890
0.714	7.178
0.715	6.565
0.715	6.746
0.716	6.638
0.716	6.899
0.717	7.063
0.717	7.249
0.718	6.772
0.718	7.358
0.719	7.098
0.719	6.985
0.720	7.054
0.720	6.822
0.721	6.959
0.721	6.763
0.722	7.169
0.722	6.839
0.723	7.231
0.723	6.721
0.724	6.942
0.724	6.508
0.725	7.240
0.725	6.873
0.726	6.916
0.726	6.680
0.727	7.125
0.727	7.116
0.728	7.107
0.728	7.169
0.729	7.116
0.729	7.313
0.730	7.178
0.730	7.877
0.731	6.890
0.731	7.986
0.732	7.349
0.732	7.195
0.733	7.125
0.733	7.394
0.734	7.285
0.734	8.146
0.735	6.899
0.735	6.865
0.736	6.705
0.736	7.002
0.737	6.942
0.737	6.848
0.738	7.240
0.738	7.169
0.739	6.899
0.739	6.831
0.740	7.231
0.740	7.331
0.741	6.396
0.741	6.848
0.742	7.222
0.742	7.627
0.743	6.772
0.743	7.487
0.744	7.151
0.744	7.142
0.745	7.028
0.745	6.772
0.746	6.856
0.746	6.968
0.747	6.882
0.747	7.125
0.748	6.638
0.748	6.638
0.749	6.500
0.749	6.696
0.750	6.484
0.750	6.254
0.751	6.516
0.751	6.622
0.752	6.340
0.752	6.184
0.753	6.622
0.753	6.340
0.754	6.262
0.754	6.797
0.755	6.721
0.755	7.571
0.756	6.597
0.756	6.942
0.757	6.882
0.757	7.002
0.758	7.160
0.758	7.089
0.759	7.285
0.759	7.151
0.760	6.959
0.760	6.772
0.761	6.763
0.761	6.705
0.762	6.396
0.762	6.077
0.763	6.325
0.763	7.258
0.764	7.054
0.764	6.907
0.765	7.204
0.765	6.916
0.766	7.098
0.766	7.089
0.767	6.444
0.767	7.116
0.768	6.340
0.768	6.672
0.769	6.581
0.769	7.770
0.770	6.713
0.770	6.565
0.771	7.477
0.771	6.380
0.772	6.606
0.772	6.184
0.773	6.325
0.773	6.246
0.774	6.460
0.774	7.072
0.775	6.933
0.775	6.746
0.776	6.638
0.776	6.672
0.777	7.877
0.777	6.705
0.778	7.116
0.778	7.107
0.779	6.993
0.779	7.019
0.780	7.267
0.780	7.107
0.781	6.942
0.781	6.839
0.782	7.543
0.782	6.492
0.783	7.125
0.783	6.630
0.784	7.321
0.784	7.169
0.785	7.072
0.785	7.037
0.786	6.968
0.786	6.805
0.787	6.231
0.787	6.460
0.788	6.131
0.788	6.638
0.789	6.436
0.789	6.270
0.790	6.002
0.790	6.270
0.791	6.655
0.791	6.277
0.792	6.024
0.792	6.428
0.793	6.839
0.793	6.540
0.794	7.907
0.794	8.176
0.795	7.098
0.795	6.933
0.796	6.907
0.796	7.204
0.797	7.580
0.797	7.249
0.798	7.276
0.798	7.258
0.799	7.313
0.799	7.240
0.800	6.231
0.800	6.177
0.801	6.070
0.801	6.468
0.802	6.680
0.802	6.856
0.803	6.573
0.803	6.093
0.804	6.822
0.804	7.116
0.805	6.638
0.805	7.098
0.806	7.809
0.806	6.985
0.807	7.098
0.807	7.089
0.808	7.028
0.808	7.019
0.809	6.890
0.809	6.647
0.810	6.581
0.810	6.614
0.811	6.696
0.811	7.618
0.812	6.959
0.812	6.890
0.813	7.240
0.813	6.614
0.814	6.746
0.814	6.705
0.815	7.028
0.815	7.151
0.816	7.313
0.816	6.630
0.817	7.098
0.817	7.002
0.818	6.985
0.818	7.142
0.819	7.187
0.819	7.543
0.820	7.996
0.820	6.950
0.821	7.204
0.821	7.258
0.822	7.608
0.822	7.966
0.823	7.303
0.823	7.151
0.824	6.882
0.824	6.933
0.825	6.688
0.825	7.002
0.826	6.388
0.826	6.814
0.827	6.508
0.827	6.309
0.828	6.277
0.828	7.151
0.829	6.959
0.829	7.222
0.830	8.382
0.830	7.169
0.831	6.597
0.831	7.515
0.832	6.899
0.832	7.160
0.833	7.276
0.833	7.098
0.834	6.933
0.834	8.136
0.835	7.349
0.835	7.169
0.836	6.549
0.836	6.822
0.837	7.187
0.837	7.496
0.838	6.831
0.838	7.222
0.839	7.249
0.839	7.358
0.840	7.385
0.840	7.089
0.841	6.985
0.841	7.249
0.842	7.487
0.842	7.125
0.843	7.028
0.843	6.873
0.844	7.002
0.844	7.063
0.845	7.459
0.845	7.037
0.846	7.107
0.846	6.890
0.847	7.142
0.847	7.385
0.848	7.195
0.848	7.169
0.849	7.413
0.849	6.557
0.850	6.968
0.850	6.814
0.851	6.780
0.851	6.647
0.852	6.873
0.852	6.942
0.853	7.213
0.853	7.002
0.854	7.887
0.854	7.385
0.855	7.037
0.855	6.993
0.856	7.450
0.856	6.805
0.857	6.460
0.857	6.865
0.858	6.755
0.858	6.831
0.859	6.614
0.859	6.492
0.860	7.543
0.860	6.976
0.861	6.907
0.861	6.672
0.862	6.516
0.862	6.215
0.863	6.985
0.863	7.107
0.864	7.294
0.864	7.072
0.865	6.763
0.865	7.081
0.866	6.873
0.866	7.063
0.867	7.946
0.867	7.580
0.868	7.151
0.868	7.011
0.869	7.081
0.869	6.589
0.870	6.976
0.870	7.187
0.871	6.573
0.871	7.019
0.872	7.646
0.872	7.487
0.873	7.838
0.873	8.055
