TIME	U1cal
0.068	7.468
0.069	7.276
0.069	7.285
0.070	7.054
0.070	7.011
0.071	6.985
0.071	6.468
0.072	6.597
0.072	7.294
0.073	7.063
0.073	7.276
0.073	7.160
0.074	7.011
0.075	7.046
0.075	7.313
0.076	7.169
0.076	7.151
0.077	7.231
0.077	7.240
0.078	7.187
0.078	7.107
0.079	7.222
0.079	7.151
0.080	7.098
0.080	7.231
0.081	7.125
0.081	7.098
0.082	7.028
0.082	7.358
0.083	7.608
0.083	7.098
0.084	7.267
0.084	7.151
0.085	6.839
0.085	7.404
0.086	6.950
0.086	7.169
0.087	7.213
0.087	7.505
0.088	7.561
0.088	7.313
0.089	7.019
0.089	7.204
0.090	7.213
0.090	7.897
0.091	7.063
0.091	7.276
0.092	6.985
0.092	7.054
0.093	7.303
0.093	7.125
0.094	7.331
0.094	6.890
0.095	7.081
0.095	7.204
0.096	6.672
0.096	7.028
0.097	7.178
0.097	7.195
0.098	7.413
0.098	7.178
0.099	7.231
0.099	6.985
0.100	7.213
0.100	7.160
0.101	7.195
0.101	7.331
0.102	7.240
0.102	7.231
0.103	7.195
0.103	7.276
0.104	7.125
0.104	7.385
0.105	6.788
0.105	7.089
0.106	7.431
0.106	7.063
0.107	7.187
0.107	7.258
0.108	6.959
0.108	6.933
0.109	7.054
0.109	7.358
0.110	6.976
0.110	7.169
0.111	6.805
0.111	6.460
0.112	7.107
0.112	8.095
0.113	7.258
0.113	7.627
0.114	7.204
0.114	7.385
0.115	7.116
0.115	7.608
0.116	7.098
0.116	7.107
0.117	7.151
0.117	7.169
0.118	7.107
0.118	7.533
0.119	7.213
0.119	7.195
0.120	7.178
0.120	7.222
0.121	7.116
0.121	7.054
0.122	7.125
0.122	7.072
0.123	7.089
0.123	7.169
0.124	7.072
0.124	7.046
0.125	7.178
0.125	6.797
0.126	6.672
0.126	7.294
0.127	7.187
0.127	7.169
0.128	7.204
0.128	6.950
0.128	7.107
0.129	7.028
0.130	7.081
0.130	7.917
0.131	6.805
0.131	7.107
0.132	7.505
0.132	7.204
0.133	7.222
0.133	6.428
0.134	6.839
0.134	7.169
0.135	6.873
0.135	6.882
0.136	7.081
0.136	7.160
0.137	7.187
0.137	7.187
0.138	7.385
0.138	7.897
0.139	7.072
0.139	6.763
0.140	7.195
0.140	7.160
0.141	7.222
0.141	7.294
0.142	7.116
0.142	7.195
0.143	6.581
0.143	7.169
0.144	7.231
0.144	7.204
0.145	7.169
0.145	7.072
0.146	7.063
0.146	7.125
0.147	7.142
0.147	7.098
0.148	6.968
0.148	7.204
0.149	7.358
0.149	7.089
0.150	7.515
0.150	7.213
0.151	6.420
0.151	7.063
0.152	6.985
0.152	7.543
0.153	7.222
0.153	7.887
0.154	7.213
0.154	7.116
0.155	7.276
0.155	7.285
0.156	7.019
0.156	7.054
0.157	7.169
0.157	7.313
0.158	7.231
0.158	7.178
0.159	7.160
0.159	6.508
0.160	7.477
0.160	6.873
0.161	7.160
0.161	7.313
0.162	7.240
0.162	7.258
0.163	6.890
0.163	7.028
0.164	7.169
0.164	7.072
0.165	7.571
0.165	7.160
0.166	7.081
0.166	7.089
0.167	7.187
0.167	7.213
0.168	7.313
0.168	7.169
0.169	7.151
0.169	7.063
0.170	7.054
0.170	7.195
0.171	7.063
0.171	7.468
0.172	7.089
0.172	7.222
0.173	7.125
0.173	7.002
0.174	7.385
0.174	7.321
0.175	7.178
0.175	7.160
0.176	7.349
0.176	7.231
0.177	7.213
0.177	7.160
0.178	6.968
0.178	7.151
0.179	7.321
0.179	7.222
0.180	7.303
0.180	7.222
0.181	7.258
0.181	7.160
0.182	7.187
0.182	6.942
0.183	7.098
0.183	7.761
0.184	6.933
0.184	7.222
0.185	7.178
0.185	7.321
0.186	7.072
0.186	7.178
0.187	7.204
0.187	7.561
0.188	8.146
0.188	7.713
0.189	7.637
0.189	6.581
0.190	7.231
0.190	7.222
0.191	7.285
0.191	7.321
0.192	6.549
0.192	6.950
0.193	7.204
0.193	6.907
0.194	7.054
0.194	7.431
0.195	7.151
0.195	7.276
0.196	7.231
0.196	7.169
0.197	7.195
0.197	7.349
0.198	7.054
0.198	7.267
0.199	7.160
0.199	7.142
0.200	7.178
0.200	7.107
0.201	7.394
0.201	6.581
0.202	7.089
0.202	7.178
0.203	7.675
0.203	7.002
0.204	7.204
0.204	6.985
0.205	6.705
0.205	7.125
0.206	7.195
0.206	6.831
0.207	7.160
0.207	7.213
0.208	7.213
0.208	7.046
0.209	6.950
0.209	7.240
0.210	7.054
0.210	6.460
0.211	7.089
0.211	6.420
0.212	7.002
0.212	7.956
0.213	7.160
0.213	7.089
0.214	7.195
0.214	7.116
0.215	7.240
0.215	7.222
0.216	6.655
0.216	7.107
0.217	7.178
0.217	7.294
0.218	7.116
0.218	7.276
0.219	7.160
0.219	7.195
0.220	7.125
0.220	7.169
0.221	7.178
0.221	7.107
0.222	7.285
0.222	7.285
0.223	7.063
0.223	7.178
0.224	7.151
0.224	7.089
0.225	7.249
0.225	7.011
0.226	7.187
0.226	7.063
0.227	7.178
0.227	7.116
0.228	7.178
0.228	7.294
0.229	7.151
0.229	7.142
0.230	7.072
0.230	7.169
0.231	7.258
0.231	7.580
0.232	7.394
0.232	7.213
0.233	6.721
0.233	7.142
0.234	7.204
0.234	7.169
0.235	6.622
0.235	6.950
0.236	6.942
0.236	7.107
0.237	7.054
0.237	7.089
0.238	6.780
0.238	7.187
0.239	6.638
0.239	7.098
0.240	7.151
0.240	7.107
0.241	7.187
0.241	7.125
0.242	7.231
0.242	7.116
0.243	7.385
0.243	7.790
0.244	7.089
0.244	7.240
0.245	7.151
0.245	7.107
0.246	7.116
0.246	7.169
0.247	7.098
0.247	7.107
0.248	7.422
0.248	7.240
0.249	6.976
0.249	7.089
0.250	6.873
0.250	7.178
0.251	7.125
0.251	7.321
0.252	7.125
0.252	7.019
0.252	7.098
0.253	7.107
0.254	7.107
0.254	7.089
0.255	7.543
0.255	7.204
0.256	7.098
0.256	7.046
0.257	7.089
0.257	7.222
0.258	7.204
0.258	7.089
0.259	7.187
0.259	7.187
0.260	7.107
0.260	6.968
0.261	7.294
0.261	7.169
0.262	7.240
0.262	7.116
0.263	6.763
0.263	7.195
0.264	7.799
0.264	7.125
0.265	7.046
0.265	7.098
0.266	7.098
0.266	6.985
0.267	7.125
0.267	6.933
0.268	6.976
0.268	7.524
0.269	7.116
0.269	7.867
0.270	7.178
0.270	7.107
0.271	7.376
0.271	7.385
0.272	7.222
0.272	7.376
0.273	7.703
0.273	7.125
0.274	7.222
0.274	6.968
0.275	7.063
0.275	6.890
0.275	7.204
0.276	6.865
0.277	7.169
0.277	7.054
0.278	7.496
0.278	7.468
0.279	7.580
0.279	7.046
0.280	6.950
0.280	7.294
0.281	6.797
0.281	7.313
0.282	7.081
0.282	6.805
0.282	7.125
0.283	7.160
0.284	7.142
0.284	7.142
0.285	7.107
0.285	7.089
0.286	7.116
0.286	7.072
0.287	7.116
0.287	7.222
0.288	8.320
0.288	7.459
0.289	7.358
0.289	6.805
0.290	7.089
0.290	7.054
0.291	7.054
0.291	7.321
0.292	7.169
0.292	7.019
0.293	7.376
0.293	6.959
0.294	7.321
0.294	6.916
0.295	7.116
0.295	7.107
0.296	7.151
0.296	7.169
0.297	7.125
0.297	7.321
0.298	7.028
0.298	7.240
0.299	7.107
0.299	7.829
0.300	7.204
0.300	7.222
0.301	7.160
0.301	6.976
0.302	6.606
0.302	7.151
0.303	7.431
0.303	7.178
0.304	6.622
0.304	7.761
0.305	7.142
0.305	7.204
0.306	7.627
0.306	7.187
0.307	7.160
0.307	7.116
0.308	7.770
0.308	7.169
0.309	7.125
0.309	7.394
0.310	7.054
0.310	7.002
0.311	8.086
0.311	7.116
0.312	7.169
0.312	7.107
0.313	7.321
0.313	7.349
0.314	7.321
0.314	7.276
0.315	7.063
0.315	7.125
0.316	7.580
0.316	7.204
0.317	7.142
0.317	7.249
0.318	7.089
0.318	7.589
0.319	7.107
0.319	7.195
0.320	7.267
0.320	7.160
0.321	7.054
0.321	6.696
0.322	7.169
0.322	7.116
0.323	7.054
0.323	7.125
0.324	7.098
0.324	7.376
0.325	6.890
0.325	7.169
0.326	7.151
0.326	7.125
0.327	7.107
0.327	7.037
0.328	7.142
0.328	7.240
0.329	6.655
0.329	6.890
0.330	6.805
0.330	6.873
0.331	7.125
0.331	7.151
0.332	7.116
0.332	7.151
0.333	7.222
0.333	7.222
0.334	7.926
0.334	7.169
0.335	6.993
0.335	7.450
0.336	7.178
0.336	7.160
0.337	7.142
0.337	7.089
0.338	6.959
0.338	6.763
0.339	7.477
0.339	7.160
0.340	7.487
0.340	7.249
0.341	7.046
0.341	7.063
0.342	7.222
0.342	7.450
0.343	7.267
0.343	7.089
0.344	7.187
0.344	7.431
0.345	7.303
0.345	7.089
0.346	6.630
0.346	7.028
0.347	7.160
0.347	7.151
0.348	7.413
0.348	7.533
0.349	6.933
0.349	7.037
0.350	7.081
0.350	7.187
0.351	7.081
0.351	7.178
0.352	7.178
0.352	7.107
0.353	7.294
0.353	7.240
0.354	7.204
0.354	6.655
0.355	7.160
0.355	7.713
0.356	7.125
0.356	7.160
0.357	7.231
0.357	7.142
0.358	7.249
0.358	7.204
0.359	7.204
0.359	7.459
0.360	7.151
0.360	7.349
0.361	7.089
0.361	7.098
0.362	7.046
0.362	6.873
0.363	7.187
0.363	7.331
0.364	7.524
0.364	7.169
0.365	7.054
0.365	7.142
0.366	7.178
0.366	7.072
0.367	7.125
0.367	7.187
0.368	7.151
0.368	6.968
0.369	7.240
0.369	7.627
0.370	7.249
0.370	6.663
0.371	7.477
0.371	6.622
0.372	7.142
0.372	6.899
0.373	7.367
0.373	7.487
0.374	6.950
0.374	7.505
0.375	6.873
0.375	6.524
0.376	6.959
0.376	7.098
0.377	7.063
0.377	7.195
0.378	7.019
0.378	7.125
0.379	7.028
0.379	7.543
0.380	7.231
0.380	7.790
0.381	7.151
0.381	7.349
0.382	7.178
0.382	7.195
0.383	6.839
0.383	7.358
0.384	7.450
0.384	7.477
0.385	7.089
0.385	7.222
0.386	7.422
0.386	7.178
0.387	7.240
0.387	7.142
0.388	7.002
0.388	7.178
0.389	7.385
0.389	7.089
0.390	7.160
0.390	7.169
0.391	6.890
0.391	7.089
0.392	7.487
0.392	6.950
0.393	7.187
0.393	6.985
0.394	7.187
0.394	7.098
0.395	6.839
0.395	7.385
0.396	7.394
0.396	7.367
0.397	7.213
0.397	7.054
0.398	7.063
0.398	7.019
0.399	7.195
0.399	7.054
0.400	7.169
0.400	7.098
0.401	7.142
0.401	7.294
0.402	7.046
0.402	7.187
0.403	7.713
0.403	7.187
0.404	7.089
0.404	6.839
0.405	7.098
0.405	7.169
0.406	7.046
0.406	7.072
0.407	7.151
0.407	7.098
0.408	7.169
0.408	7.459
0.409	6.797
0.409	7.125
0.410	6.985
0.410	7.231
0.411	7.089
0.411	7.222
0.412	7.054
0.412	7.125
0.413	7.089
0.413	7.213
0.414	7.877
0.414	7.072
0.415	7.089
0.415	7.477
0.416	6.622
0.416	7.195
0.417	7.063
0.417	7.213
0.418	7.116
0.418	7.195
0.419	7.240
0.419	7.258
0.420	7.098
0.420	6.890
0.421	7.321
0.421	6.696
0.422	7.213
0.422	7.072
0.423	7.703
0.423	6.755
0.424	7.303
0.424	7.169
0.425	7.367
0.425	6.933
0.426	7.240
0.426	7.313
0.427	7.160
0.427	7.125
0.428	6.780
0.428	6.396
0.429	7.116
0.429	7.204
0.430	6.516
0.430	7.394
0.431	7.072
0.431	7.089
0.432	6.950
0.432	7.313
0.433	6.270
0.433	7.599
0.434	7.385
0.434	7.072
0.435	7.028
0.435	7.019
0.436	7.125
0.436	7.321
0.437	7.276
0.437	7.267
0.438	6.848
0.438	6.797
0.439	7.267
0.439	7.258
0.440	7.151
0.440	7.231
0.441	7.089
0.441	7.151
0.442	7.107
0.442	6.976
0.443	7.046
0.443	6.985
0.444	7.098
0.444	7.160
0.445	7.267
0.445	7.204
0.446	7.349
0.446	7.294
0.447	7.195
0.447	7.107
0.448	7.313
0.448	7.037
0.449	7.107
0.449	7.431
0.450	7.213
0.450	7.450
0.451	7.213
0.451	7.054
0.452	7.204
0.452	6.672
0.453	7.440
0.453	7.169
0.454	7.213
0.454	7.404
0.455	7.599
0.455	7.222
0.456	6.705
0.456	7.160
0.457	7.222
0.457	7.151
0.458	7.267
0.458	7.160
0.459	6.822
0.459	7.125
0.460	6.890
0.460	7.637
0.461	6.763
0.461	7.089
0.462	7.385
0.462	7.187
0.463	7.394
0.463	7.496
0.464	7.477
0.464	7.331
0.465	7.450
0.465	7.213
0.466	6.839
0.466	7.358
0.467	7.195
0.467	7.267
0.468	7.213
0.468	7.160
0.469	6.460
0.469	7.231
0.470	7.440
0.470	6.738
0.471	7.926
0.471	7.385
0.472	7.142
0.472	6.788
0.473	6.985
0.473	7.249
0.474	6.763
0.474	7.125
0.475	6.540
0.475	7.331
0.476	7.178
0.476	7.142
0.477	7.267
0.477	7.524
0.478	7.028
0.478	7.187
0.479	7.125
0.479	6.763
0.480	7.160
0.480	7.089
0.481	6.822
0.481	7.125
0.482	7.770
0.482	7.450
0.483	7.107
0.483	7.002
0.484	7.151
0.484	7.195
0.485	7.072
0.485	7.187
0.486	7.169
0.486	7.240
0.487	7.515
0.487	7.258
0.488	6.672
0.488	7.116
0.489	8.015
0.489	7.240
0.490	7.751
0.490	6.772
0.491	7.054
0.491	7.178
0.492	7.349
0.492	7.187
0.493	6.772
0.493	7.404
0.494	7.178
0.494	6.839
0.495	7.169
0.495	7.204
0.496	6.873
0.496	6.950
0.497	7.422
0.497	7.385
0.498	7.019
0.498	7.204
0.499	7.204
0.499	7.142
0.500	7.413
0.500	7.376
0.501	7.037
0.501	7.054
0.502	7.385
0.502	7.054
0.502	7.125
0.503	6.831
0.504	7.151
0.504	6.540
0.505	7.222
0.505	7.267
0.506	7.187
0.506	7.404
0.507	7.125
0.507	7.249
0.508	7.385
0.508	7.125
0.509	7.169
0.509	7.742
0.510	7.222
0.510	7.098
0.511	7.151
0.511	7.349
0.512	7.151
0.512	7.151
0.513	7.011
0.513	7.222
0.514	7.169
0.514	7.722
0.515	8.382
0.515	6.540
0.516	7.187
0.516	7.204
0.516	7.249
0.517	7.116
0.518	6.916
0.518	6.890
0.519	7.151
0.519	6.831
0.520	7.515
0.520	7.385
0.521	7.213
0.521	7.665
0.522	6.848
0.522	7.046
0.523	7.231
0.523	6.848
0.524	7.151
0.524	7.195
0.525	7.367
0.525	7.376
0.525	7.116
0.526	7.169
0.527	7.169
0.527	7.222
0.528	7.543
0.528	7.151
0.529	7.125
0.529	7.376
0.530	6.907
0.530	7.107
0.531	7.231
0.531	8.217
0.532	7.222
0.532	6.942
0.533	7.125
0.533	7.986
0.534	7.285
0.534	7.267
0.535	7.285
0.535	6.713
0.536	7.213
0.536	7.072
0.537	7.187
0.537	7.195
0.538	7.321
0.538	7.524
0.539	7.204
0.539	7.684
0.539	7.231
0.540	7.358
0.541	7.107
0.541	7.089
0.542	7.608
0.542	7.204
0.543	7.240
0.543	7.046
0.544	7.496
0.544	7.151
0.545	7.169
0.545	7.313
0.546	7.151
0.546	7.222
0.547	7.178
0.547	7.385
0.548	7.496
0.548	7.646
0.549	7.169
0.549	7.011
0.550	7.231
0.550	7.107
0.551	7.231
0.551	6.814
0.552	7.187
0.552	6.672
0.553	6.873
0.553	7.098
0.553	7.151
0.554	7.046
0.555	6.647
0.555	7.125
0.556	6.916
0.556	7.169
0.557	7.222
0.557	7.294
0.558	7.487
0.558	7.046
0.559	7.116
0.559	7.169
0.560	7.376
0.560	7.358
0.561	6.680
0.561	7.072
0.562	7.665
0.562	7.054
0.563	7.204
0.563	7.240
0.564	7.249
0.564	7.694
0.565	7.204
0.565	7.313
0.566	7.204
0.566	7.160
0.567	7.187
0.567	7.231
0.568	7.046
0.568	7.487
0.569	6.597
0.569	7.249
0.570	8.045
0.570	6.672
0.571	7.081
0.571	7.321
0.572	6.340
0.572	7.258
0.573	7.267
0.573	7.222
0.574	7.019
0.574	6.865
0.575	6.831
0.575	7.524
0.576	7.656
0.576	7.313
0.576	7.116
0.577	7.028
0.578	7.496
0.578	7.151
0.579	7.799
0.579	7.809
0.580	7.011
0.580	7.204
0.581	7.072
0.581	7.089
0.582	7.732
0.582	7.187
0.583	7.046
0.583	7.002
0.584	7.098
0.584	7.761
0.585	7.107
0.585	7.204
0.586	7.098
0.586	7.222
0.587	7.160
0.587	7.169
0.588	7.204
0.588	7.349
0.589	7.331
0.589	7.761
0.590	7.258
0.590	7.107
0.591	7.160
0.591	7.089
0.592	7.178
0.592	7.258
0.593	7.046
0.593	7.116
0.594	7.098
0.594	7.358
0.595	7.267
0.595	6.746
0.596	7.543
0.596	7.072
0.597	6.916
0.597	7.063
0.598	7.276
0.598	7.169
0.599	7.002
0.599	7.487
0.600	7.169
0.600	6.721
0.601	7.160
0.601	7.125
0.602	7.019
0.602	7.063
0.603	7.195
0.603	7.169
0.604	7.313
0.604	7.367
0.605	7.107
0.605	7.063
0.606	7.440
0.606	7.313
0.607	7.169
0.607	7.151
0.608	7.313
0.608	6.942
0.609	7.098
0.609	7.770
0.610	7.222
0.610	7.098
0.611	6.772
0.611	7.276
0.612	7.946
0.612	7.187
0.613	7.358
0.613	7.459
0.614	7.703
0.614	7.213
0.615	7.897
0.615	6.788
0.616	7.063
0.616	7.169
0.617	7.187
0.617	7.195
0.618	7.187
0.618	7.178
0.619	7.187
0.619	7.231
0.620	7.160
0.620	7.267
0.621	7.187
0.621	7.151
0.622	7.703
0.622	6.831
0.623	7.116
0.623	7.267
0.624	7.249
0.624	7.231
0.625	7.204
0.625	7.599
0.626	6.839
0.626	7.440
0.627	7.116
0.627	7.160
0.628	7.294
0.628	7.231
0.629	7.258
0.629	7.404
0.630	8.055
0.630	7.303
0.631	7.178
0.631	6.959
0.632	7.213
0.632	7.178
0.633	7.468
0.633	7.231
0.634	7.222
0.634	7.897
0.635	7.054
0.635	7.240
0.636	7.046
0.636	7.195
0.637	7.178
0.637	7.204
0.638	7.385
0.638	7.081
0.639	7.459
0.639	7.213
0.640	7.037
0.640	7.081
0.641	7.240
0.641	7.195
0.642	7.054
0.642	7.349
0.643	7.116
0.643	7.195
0.644	6.985
0.644	7.116
0.645	7.213
0.645	6.746
0.646	7.169
0.646	7.258
0.647	7.187
0.647	7.240
0.648	7.142
0.648	6.890
0.649	7.098
0.649	7.294
0.650	6.500
0.650	7.276
0.651	6.549
0.651	6.647
0.652	6.508
0.652	6.899
0.653	7.838
0.653	7.285
0.654	7.169
0.654	7.169
0.655	7.151
0.655	7.063
0.656	7.231
0.656	7.142
0.657	7.169
0.657	7.107
0.658	7.054
0.658	7.142
0.659	7.267
0.659	6.638
0.660	7.160
0.660	6.638
0.661	7.204
0.661	7.107
0.662	7.722
0.662	7.142
0.663	7.231
0.663	7.178
0.664	7.169
0.664	7.081
0.665	7.072
0.665	7.037
0.666	7.151
0.666	7.204
0.667	7.178
0.667	7.125
0.668	6.993
0.668	6.890
0.669	6.890
0.669	7.404
0.670	7.107
0.670	7.151
0.671	6.814
0.671	7.240
0.672	6.985
0.672	7.142
0.673	7.107
0.673	7.303
0.674	7.125
0.674	7.125
0.675	6.959
0.675	6.721
0.676	7.258
0.676	7.169
0.677	7.213
0.677	7.468
0.678	7.151
0.678	7.151
0.679	7.276
0.679	6.788
0.680	7.422
0.680	6.763
0.681	7.258
0.681	7.037
0.682	7.011
0.682	7.468
0.683	7.694
0.683	7.267
0.684	7.285
0.684	7.195
0.685	7.294
0.685	7.394
0.686	7.125
0.686	7.240
0.687	7.240
0.687	7.240
0.688	7.125
0.688	8.166
0.689	7.656
0.689	7.195
0.690	7.276
0.690	7.142
0.691	7.358
0.691	7.956
0.692	7.187
0.692	7.722
0.693	7.204
0.693	7.440
0.694	6.516
0.694	7.285
0.695	7.349
0.695	6.993
0.696	7.477
0.696	7.276
0.697	7.258
0.697	7.204
0.698	7.213
0.698	6.573
0.699	7.169
0.699	7.142
0.700	7.178
0.700	7.285
0.701	7.107
0.701	7.195
0.702	7.116
0.702	6.831
0.703	7.231
0.703	7.249
0.704	7.195
0.704	6.907
0.705	7.222
0.705	7.178
0.706	7.231
0.706	7.468
0.707	7.204
0.707	7.098
0.708	7.294
0.708	6.993
0.709	7.599
0.709	7.222
0.710	7.258
0.710	7.367
0.711	7.178
0.711	7.002
0.712	6.950
0.712	6.933
0.713	7.468
0.713	7.926
0.714	7.285
0.714	7.160
0.715	7.213
0.715	7.054
0.716	6.839
0.716	7.231
0.717	7.178
0.717	7.037
0.718	7.524
0.718	7.222
0.719	7.231
0.719	7.249
0.720	7.169
0.720	7.294
0.721	7.178
0.721	7.002
0.722	6.839
0.722	7.125
0.723	7.116
0.723	7.125
0.724	6.822
0.724	7.116
0.725	6.899
0.725	7.276
0.726	7.285
0.726	7.169
0.727	7.204
0.727	7.195
0.728	7.431
0.728	7.028
0.729	7.703
0.729	7.151
0.730	7.294
0.730	7.294
0.731	7.349
0.731	7.213
0.732	6.672
0.732	7.098
0.733	7.285
0.733	7.178
0.734	7.249
0.734	7.125
0.735	7.222
0.735	7.037
0.736	7.358
0.736	7.142
0.737	7.169
0.737	7.116
0.738	6.916
0.738	7.151
0.739	7.294
0.739	7.367
0.740	7.046
0.740	6.721
0.741	6.907
0.741	7.160
0.742	7.151
0.742	7.204
0.743	7.187
0.743	7.107
0.744	6.942
0.744	7.107
0.745	7.116
0.745	7.240
0.746	7.222
0.746	7.240
0.747	7.125
0.747	7.151
0.748	7.213
0.748	7.589
0.749	7.187
0.749	7.151
0.750	7.394
0.750	7.313
0.751	7.072
0.751	7.394
0.752	7.187
0.752	6.746
0.753	7.028
0.753	6.950
0.754	7.107
0.754	6.508
0.755	7.125
0.755	7.019
0.756	7.002
0.756	7.313
0.757	7.098
0.757	7.089
0.758	7.011
0.758	7.187
0.759	7.376
0.759	7.160
0.760	7.204
0.760	7.178
0.761	7.054
0.761	7.450
0.762	7.125
0.762	7.515
0.763	7.169
0.763	7.037
0.764	7.294
0.764	7.072
0.765	7.098
0.765	7.089
0.766	7.089
0.766	7.222
0.767	7.187
0.767	7.142
0.768	7.054
0.768	7.037
0.769	7.422
0.769	7.107
0.770	7.713
0.770	6.976
0.771	6.916
0.771	6.959
0.772	7.204
0.772	7.543
0.773	7.285
0.773	7.385
0.774	7.160
0.774	7.151
0.775	7.098
0.775	7.376
0.776	6.907
0.776	7.187
0.777	7.160
0.777	7.222
0.778	7.089
0.778	7.204
0.779	7.098
0.779	7.187
0.780	7.098
0.780	7.204
0.781	7.195
0.781	6.865
0.782	7.303
0.782	6.647
0.783	7.258
0.783	7.160
0.784	7.072
0.784	7.116
0.785	7.125
0.785	7.240
0.786	7.169
0.786	7.204
0.787	7.125
0.787	7.258
0.788	5.972
0.788	7.107
0.789	6.933
0.789	7.187
0.790	7.187
0.790	7.349
0.791	7.187
0.791	7.276
0.792	8.075
0.792	6.933
0.793	7.107
0.793	7.072
0.794	6.805
0.794	7.204
0.795	6.380
0.795	6.721
0.796	6.959
0.796	7.285
0.797	7.178
0.797	7.151
0.798	7.459
0.798	6.822
0.799	7.125
0.799	7.722
0.800	7.249
0.800	7.204
0.801	7.204
0.801	7.089
0.802	7.160
0.802	7.267
0.803	7.376
0.803	7.468
0.804	7.213
0.804	7.187
0.805	7.187
0.805	7.313
0.806	6.831
0.806	7.195
0.807	7.178
0.807	7.063
0.808	10.925
0.808	6.688
0.809	7.037
0.809	7.089
0.810	6.814
0.810	7.142
0.811	7.656
0.811	7.142
0.812	7.321
0.812	7.394
0.813	7.107
0.813	6.388
0.814	7.204
0.814	7.054
0.815	7.072
0.815	7.002
0.816	7.089
0.816	7.107
0.817	7.195
0.817	7.376
0.818	6.976
0.818	6.985
0.819	6.805
0.819	7.160
0.820	7.072
0.820	7.160
0.821	7.098
0.821	7.385
0.822	7.142
0.822	7.204
0.823	7.231
0.823	7.116
0.824	7.213
0.824	6.672
0.825	7.213
0.825	7.019
0.826	7.072
0.826	7.072
0.827	7.116
0.827	7.142
0.828	7.358
0.828	7.011
0.829	7.231
0.829	7.142
0.830	6.985
0.830	7.054
0.831	7.367
0.831	6.848
0.832	7.169
0.832	7.468
0.833	7.204
0.833	7.151
0.834	7.258
0.834	7.222
0.835	7.240
0.835	7.222
0.836	7.450
0.836	7.089
0.837	7.187
0.837	7.116
0.838	7.107
0.838	7.213
0.839	7.178
0.839	7.116
0.840	7.089
0.840	6.959
0.841	7.213
0.841	7.037
0.842	7.089
0.842	6.856
0.843	7.125
0.843	7.116
0.844	7.285
0.844	7.468
0.845	7.703
0.845	7.589
0.846	7.151
0.846	7.169
0.847	7.195
0.847	7.178
0.848	7.002
0.848	7.331
0.849	6.738
0.849	7.222
0.850	7.321
0.850	7.063
0.851	7.054
0.851	6.638
0.852	7.195
0.852	7.376
0.853	7.321
0.853	6.638
0.854	6.688
0.854	6.672
0.855	7.151
0.855	6.856
0.856	7.313
0.856	7.222
0.857	7.169
0.857	7.195
0.858	7.313
0.858	7.204
0.859	7.054
0.859	7.331
0.860	7.178
0.860	6.933
0.861	7.037
0.861	7.413
0.862	7.151
0.862	7.169
0.863	7.240
0.863	7.116
0.864	7.358
0.864	7.195
0.865	6.916
0.865	7.054
0.866	7.187
0.866	7.151
0.867	7.222
0.867	7.142
0.868	7.358
0.868	7.285
0.869	6.797
0.869	7.125
0.870	7.037
0.870	7.151
0.871	7.160
0.871	7.142
0.872	7.487
0.872	7.231
0.873	6.933
0.873	7.160
