TIME	U1cal
7.438	6.763
7.439	7.107
7.439	7.713
7.440	6.680
7.440	7.002
7.441	7.063
7.441	7.505
7.442	7.169
7.442	7.249
7.443	6.814
7.443	7.742
7.444	6.882
7.444	7.169
7.445	6.831
7.445	7.107
7.446	6.848
7.446	7.072
7.447	7.125
7.447	7.240
7.448	6.688
7.448	7.169
7.449	7.213
7.449	7.011
7.450	7.160
7.450	7.063
7.451	7.986
7.451	6.968
7.452	7.107
7.452	7.580
7.453	6.950
7.453	7.107
7.454	7.897
7.454	7.072
7.455	7.107
7.455	7.142
7.456	7.037
7.456	7.294
7.457	7.187
7.457	7.571
7.458	7.358
7.458	7.187
7.459	7.160
7.459	7.098
7.460	7.222
7.460	7.487
7.461	7.169
7.461	6.985
7.462	7.081
7.462	7.204
7.463	7.125
7.463	7.240
7.464	7.204
7.464	6.950
7.465	7.169
7.465	7.107
7.466	6.890
7.466	7.098
7.467	7.178
7.467	7.160
7.468	7.151
7.468	7.249
7.469	7.098
7.469	7.258
7.470	7.665
7.470	7.072
7.471	7.450
7.471	7.187
7.472	7.222
7.472	7.028
7.473	7.160
7.473	7.011
7.474	7.151
7.474	6.647
7.475	7.222
7.475	7.151
7.476	7.107
7.476	6.597
7.477	7.072
7.477	6.968
7.478	7.267
7.478	7.089
7.479	6.865
7.479	7.116
7.480	6.738
7.480	7.072
7.481	7.294
7.481	7.231
7.482	7.072
7.482	7.213
7.483	7.116
7.483	7.116
7.484	7.028
7.484	6.831
7.485	7.303
7.485	7.125
7.486	7.169
7.486	6.899
7.487	6.856
7.487	7.072
7.488	7.089
7.488	7.054
7.489	7.349
7.489	6.950
7.490	7.125
7.490	7.858
7.491	7.072
7.491	7.125
7.492	7.321
7.492	7.986
7.493	6.976
7.493	6.814
7.494	7.072
7.494	6.993
7.495	7.160
7.495	7.169
7.496	7.222
7.496	7.160
7.497	7.160
7.497	7.187
7.498	7.125
7.498	7.160
7.499	7.267
7.499	7.240
7.500	7.313
7.500	6.597
7.501	7.151
7.501	7.072
7.502	7.116
7.502	7.019
7.503	7.204
7.503	7.187
7.504	7.376
7.504	7.222
7.505	7.294
7.505	7.267
7.506	7.151
7.506	7.394
7.507	7.187
7.507	7.178
7.508	6.959
7.508	7.125
7.509	7.285
7.509	7.222
7.510	7.468
7.510	7.358
7.511	7.222
7.511	6.500
7.512	7.142
7.512	7.107
7.513	7.089
7.513	7.258
7.514	7.543
7.514	7.367
7.515	7.249
7.515	7.151
7.516	7.213
7.516	7.054
7.517	7.258
7.517	6.959
7.518	7.151
7.518	7.107
7.519	7.098
7.519	6.839
7.520	6.721
7.520	7.222
7.521	7.267
7.521	6.942
7.522	7.294
7.522	7.204
7.523	7.303
7.523	7.376
7.524	6.950
7.524	7.072
7.525	7.072
7.525	7.213
7.526	7.204
7.526	6.721
7.527	7.125
7.527	7.376
7.528	7.063
7.528	7.187
7.529	7.321
7.529	7.240
7.530	7.107
7.530	8.055
7.531	7.394
7.531	7.028
7.532	6.565
7.532	7.072
7.533	7.589
7.533	7.276
7.534	7.285
7.534	7.321
7.535	7.169
7.535	7.294
7.536	7.285
7.536	7.098
7.537	7.675
7.537	7.160
7.538	7.046
7.538	6.993
7.539	7.187
7.539	7.169
7.540	6.805
7.540	7.231
7.541	7.195
7.541	7.422
7.542	7.160
7.542	7.028
7.543	7.404
7.543	7.231
7.544	7.249
7.544	7.240
7.545	7.204
7.545	7.151
7.546	7.231
7.546	7.222
7.547	6.968
7.547	7.178
7.548	7.267
7.548	7.213
7.549	7.089
7.549	7.116
7.550	7.204
7.550	7.098
7.551	7.160
7.551	7.151
7.552	7.431
7.552	6.993
7.553	6.942
7.553	7.151
7.554	7.063
7.554	6.942
7.555	7.267
7.555	7.107
7.556	7.116
7.556	7.116
7.557	7.195
7.557	7.098
7.558	7.178
7.558	6.755
7.559	7.142
7.559	7.285
7.560	7.160
7.560	7.151
7.561	7.561
7.561	7.204
7.562	7.204
7.562	7.404
7.563	7.178
7.563	7.276
7.564	7.142
7.564	7.098
7.565	7.046
7.565	7.125
7.566	7.142
7.566	7.151
7.567	6.899
7.567	7.125
7.568	7.169
7.568	7.195
7.569	7.098
7.569	7.028
7.570	7.195
7.570	7.222
7.571	7.249
7.571	7.204
7.572	7.098
7.572	7.394
7.573	7.422
7.573	7.151
7.574	7.028
7.574	7.496
7.575	7.116
7.575	7.204
7.576	7.169
7.576	7.321
7.577	6.797
7.577	7.107
7.578	7.054
7.578	7.505
7.579	7.178
7.579	7.125
7.580	7.285
7.580	7.213
7.581	7.072
7.581	7.028
7.582	7.037
7.582	6.942
7.583	7.151
7.583	7.142
7.584	7.376
7.584	7.213
7.585	7.098
7.585	7.151
7.586	7.072
7.586	7.028
7.587	7.358
7.587	7.505
7.588	7.081
7.588	6.755
7.589	7.081
7.589	7.028
7.590	7.187
7.590	7.819
7.591	6.950
7.591	6.873
7.592	7.358
7.592	7.222
7.593	7.081
7.593	7.713
7.594	7.072
7.594	7.477
7.595	6.950
7.595	7.142
7.596	7.187
7.596	7.054
7.597	7.385
7.597	6.839
7.598	7.151
7.598	7.169
7.599	7.107
7.599	7.160
7.600	7.240
7.600	7.037
7.601	6.916
7.601	7.367
7.602	7.222
7.602	7.169
7.603	7.169
7.603	7.178
7.604	7.037
7.604	6.950
7.605	6.797
7.605	7.187
7.606	7.204
7.606	7.169
7.607	7.751
7.607	6.444
7.608	6.763
7.608	7.487
7.609	6.942
7.609	7.011
7.610	7.187
7.610	7.142
7.611	6.565
7.611	7.019
7.612	7.125
7.612	7.222
7.613	7.285
7.613	7.151
7.614	7.376
7.614	6.950
7.615	7.169
7.615	7.231
7.616	6.959
7.616	7.098
7.617	7.258
7.617	6.581
7.618	7.505
7.618	7.169
7.619	6.797
7.619	7.107
7.620	7.249
7.620	7.231
7.621	7.169
7.621	7.249
7.622	7.169
7.622	6.985
7.623	7.151
7.623	7.151
7.624	6.755
7.624	7.231
7.625	7.054
7.625	7.169
7.626	7.089
7.626	7.107
7.627	7.046
7.627	7.011
7.628	7.187
7.628	7.187
7.629	7.599
7.629	7.142
7.630	7.258
7.630	7.413
7.631	7.125
7.631	7.276
7.632	7.703
7.632	7.142
7.633	7.107
7.633	6.831
7.634	6.721
7.634	6.565
7.635	7.195
7.635	7.046
7.636	7.098
7.636	7.116
7.637	7.231
7.637	7.178
7.638	7.450
7.638	7.829
7.639	6.890
7.639	7.422
7.640	7.231
7.640	7.125
7.641	6.696
7.641	7.046
7.642	7.107
7.642	7.303
7.643	6.993
7.643	7.321
7.644	6.848
7.644	6.696
7.645	7.054
7.645	7.160
7.646	7.142
7.646	7.294
7.647	7.037
7.647	7.178
7.648	6.549
7.648	7.054
7.649	7.037
7.649	7.267
7.650	7.195
7.650	7.646
7.651	7.240
7.651	7.046
7.652	7.107
7.652	7.809
7.653	7.195
7.653	7.019
7.654	6.873
7.654	7.404
7.655	7.231
7.655	7.098
7.656	7.151
7.656	7.829
7.657	7.081
7.657	7.125
7.658	7.195
7.658	7.627
7.659	7.151
7.659	7.002
7.660	7.098
7.660	7.213
7.661	7.258
7.661	7.072
7.662	7.285
7.662	7.240
7.663	7.142
7.663	7.037
7.664	7.081
7.664	6.772
7.665	6.755
7.665	7.204
7.666	7.187
7.666	7.376
7.667	8.116
7.667	7.543
7.668	7.294
7.668	7.713
7.669	7.187
7.669	7.028
7.670	7.349
7.670	7.222
7.671	7.046
7.671	7.028
7.672	6.780
7.672	7.151
7.673	7.072
7.673	6.508
7.674	7.996
7.674	7.178
7.675	7.240
7.675	7.394
7.676	7.349
7.676	7.249
7.677	7.169
7.677	7.487
7.678	7.267
7.678	6.755
7.679	7.367
7.679	7.294
7.680	7.571
7.680	7.267
7.681	7.213
7.681	6.856
7.682	7.376
7.682	7.169
7.683	7.204
7.683	7.019
7.684	7.204
7.684	7.151
7.685	6.780
7.685	7.213
7.686	7.187
7.686	7.116
7.687	8.393
7.687	7.276
7.688	7.646
7.688	6.942
7.689	7.187
7.689	6.696
7.690	7.116
7.690	6.277
7.691	7.231
7.691	7.089
7.692	6.856
7.692	7.694
7.693	7.169
7.693	7.809
7.694	7.258
7.694	7.142
7.695	7.413
7.695	6.899
7.696	7.089
7.696	6.959
7.697	7.019
7.697	6.581
7.698	7.072
7.698	7.072
7.699	7.213
7.699	7.187
7.700	7.450
7.700	7.160
7.701	7.331
7.701	6.959
7.702	6.959
7.702	7.107
7.703	7.187
7.703	7.160
7.704	6.797
7.704	7.204
7.705	7.580
7.705	7.107
7.706	7.098
7.706	7.440
7.707	6.848
7.707	7.294
7.708	6.899
7.708	7.151
7.709	7.125
7.709	7.285
7.710	7.046
7.710	6.557
7.711	6.688
7.711	7.072
7.712	7.618
7.712	7.404
7.713	7.169
7.713	7.213
7.714	7.169
7.714	7.089
7.715	7.098
7.715	7.151
7.716	7.151
7.716	7.028
7.717	7.285
7.717	7.450
7.718	7.450
7.718	7.116
7.719	7.089
7.719	6.985
7.720	7.515
7.720	7.231
7.721	7.098
7.721	7.222
7.722	7.151
7.722	7.294
7.723	7.116
7.723	7.204
7.724	7.125
7.724	7.160
7.725	7.321
7.725	7.231
7.726	7.222
7.726	7.116
7.727	6.950
7.727	6.581
7.728	7.204
7.728	7.819
7.729	7.125
7.729	7.063
7.730	6.916
7.730	7.160
7.731	6.293
7.731	7.468
7.732	7.178
7.732	7.151
7.733	7.002
7.733	7.098
7.734	7.249
7.734	7.187
7.735	7.151
7.735	7.107
7.736	7.187
7.736	7.222
7.737	7.151
7.737	7.240
7.738	7.376
7.738	7.178
7.739	7.169
7.739	7.072
7.740	7.151
7.740	6.763
7.741	7.222
7.741	7.358
7.742	7.072
7.742	7.054
7.743	7.169
7.743	7.072
7.744	7.294
7.744	7.125
7.745	7.072
7.745	7.204
7.746	7.142
7.746	7.089
7.747	7.258
7.747	7.125
7.748	7.926
7.748	6.968
7.749	7.098
7.749	7.187
7.750	7.213
7.750	7.169
7.751	7.160
7.751	7.204
7.752	7.089
7.752	7.125
7.753	7.276
7.753	7.276
7.754	7.231
7.754	7.072
7.755	7.790
7.755	7.204
7.756	7.142
7.756	7.151
7.757	6.696
7.757	6.890
7.758	7.098
7.758	7.125
7.759	7.656
7.759	7.431
7.760	7.116
7.760	7.819
7.761	7.098
7.761	7.213
7.762	7.249
7.762	7.107
7.763	7.608
7.763	7.142
7.764	6.822
7.764	7.054
7.765	7.231
7.765	7.098
7.766	7.187
7.766	7.151
7.767	8.519
7.767	6.573
7.768	7.770
7.768	7.187
7.769	7.098
7.769	6.508
7.770	7.313
7.770	6.942
7.771	7.054
7.771	7.404
7.772	7.037
7.772	7.694
7.773	7.187
7.773	7.081
7.774	7.125
7.774	7.533
7.775	7.267
7.775	6.899
7.776	7.213
7.776	7.151
7.777	7.358
7.777	6.647
7.778	7.063
7.778	7.107
7.779	6.942
7.779	7.187
7.780	7.072
7.780	7.169
7.781	7.178
7.781	7.589
7.782	6.696
7.782	7.240
7.783	6.959
7.783	6.873
7.784	7.178
7.784	7.125
7.785	7.468
7.785	7.054
7.786	7.204
7.786	7.046
7.787	6.985
7.787	7.054
7.788	6.772
7.788	7.294
7.789	7.413
7.789	7.713
7.790	7.675
7.790	7.142
7.791	7.116
7.791	6.907
7.792	7.656
7.792	7.107
7.793	7.222
7.793	6.839
7.794	6.985
7.794	7.125
7.795	7.116
7.795	7.089
7.796	7.151
7.796	7.125
7.797	7.313
7.797	7.151
7.798	7.187
7.798	7.204
7.799	7.413
7.799	7.142
7.800	6.713
7.800	7.160
7.801	7.142
7.801	7.072
7.802	7.089
7.802	7.187
7.803	7.116
7.803	7.331
7.804	6.890
7.804	6.950
7.805	7.169
7.805	7.204
7.806	7.169
7.806	7.116
7.807	7.178
7.807	7.178
7.808	6.907
7.808	7.169
7.809	7.028
7.809	7.751
7.810	7.037
7.810	7.222
7.811	6.622
7.811	7.946
7.812	6.899
7.812	7.431
7.813	6.696
7.813	6.746
7.814	7.195
7.814	7.285
7.815	7.285
7.815	7.543
7.816	7.116
7.816	7.385
7.817	7.331
7.817	7.107
7.818	7.142
7.818	7.063
7.819	7.107
7.819	7.422
7.820	7.019
7.820	7.178
7.821	7.072
7.821	7.089
7.822	7.063
7.822	7.222
7.823	7.063
7.823	7.142
7.824	7.450
7.824	6.763
7.825	7.046
7.825	7.169
7.826	7.116
7.826	7.028
7.827	6.968
7.827	7.313
7.828	7.160
7.828	7.431
7.829	7.116
7.829	7.089
7.830	7.213
7.830	7.037
7.831	7.011
7.831	7.107
7.832	7.098
7.832	7.187
7.833	7.459
7.833	7.222
7.834	7.204
7.834	6.805
7.835	7.294
7.835	7.072
7.836	7.054
7.836	7.231
7.837	6.597
7.837	7.195
7.838	7.450
7.838	7.231
7.839	7.037
7.839	7.037
7.840	7.169
7.840	7.487
7.841	7.187
7.841	6.822
7.842	7.151
7.842	7.321
7.843	7.151
7.843	7.151
7.844	7.098
7.844	6.907
7.845	7.089
7.845	7.072
7.846	7.098
7.846	7.151
7.847	7.222
7.847	7.524
7.848	7.178
7.848	7.098
7.849	7.222
7.849	7.142
7.850	7.028
7.850	6.468
7.851	6.985
7.851	6.788
7.852	7.002
7.852	7.046
7.853	7.187
7.853	7.195
7.854	7.422
7.854	7.543
7.855	7.258
7.855	7.125
7.856	7.178
7.856	7.231
7.857	7.231
7.857	7.054
7.858	7.116
7.858	7.072
7.859	7.125
7.859	7.151
7.860	7.107
7.860	7.742
7.861	7.125
7.861	6.933
7.862	7.160
7.862	7.054
7.863	7.098
7.863	7.394
7.864	7.107
7.864	7.107
7.865	6.882
7.865	7.142
7.866	7.107
7.866	7.249
7.867	7.887
7.867	7.195
7.868	6.738
7.868	6.713
7.869	7.313
7.869	6.985
7.870	6.396
7.870	7.204
7.871	7.907
7.871	7.002
7.872	6.364
7.872	7.204
7.873	6.976
7.873	7.561
7.874	7.151
7.874	6.597
7.875	7.313
7.875	7.046
7.876	7.063
7.876	7.098
7.877	7.116
7.877	7.142
7.878	7.098
7.878	7.222
7.879	6.950
7.879	7.313
7.880	7.037
7.880	7.276
7.881	7.222
7.881	7.019
7.882	7.046
7.882	7.063
7.883	7.046
7.883	7.107
7.884	7.358
7.884	6.805
7.885	7.019
7.885	7.160
7.886	7.204
7.886	7.107
7.887	6.492
7.887	7.116
7.888	6.899
7.888	7.107
7.889	6.468
7.889	7.178
7.890	7.178
7.890	7.089
7.891	7.313
7.891	7.665
7.892	7.231
7.892	7.385
7.893	7.646
7.893	7.231
7.894	6.950
7.894	7.468
7.895	7.063
7.895	7.107
7.896	7.089
7.896	7.046
7.897	7.142
7.897	7.081
7.898	7.107
7.898	6.565
7.899	7.349
7.899	7.204
7.900	6.763
7.900	7.125
7.901	7.160
7.901	7.046
7.902	7.496
7.902	7.054
7.903	7.151
7.903	7.107
7.904	7.240
7.904	7.089
7.905	7.125
7.905	7.107
7.906	7.081
7.906	6.865
7.907	7.116
7.907	6.976
7.908	6.985
7.908	6.780
7.909	7.169
7.909	7.258
7.910	7.187
7.910	6.993
7.911	6.839
7.911	6.839
7.912	7.276
7.912	6.428
7.913	7.258
7.913	7.151
7.914	7.204
7.914	7.276
7.915	7.107
7.915	6.831
7.916	7.222
7.916	7.178
7.917	7.142
7.917	7.276
7.918	7.169
7.918	7.054
7.919	7.151
7.919	7.187
7.920	7.151
7.920	7.072
7.921	7.169
7.921	7.608
7.922	7.195
7.922	7.160
7.923	7.204
7.923	7.046
7.924	7.169
7.924	7.081
7.925	7.169
7.925	7.142
7.926	7.019
7.926	7.151
7.927	7.204
7.927	7.178
7.928	7.195
7.928	7.169
7.929	7.204
7.929	7.125
7.930	7.151
7.930	7.213
7.931	7.450
7.931	6.882
7.932	6.856
7.932	7.599
7.933	7.240
7.933	6.573
7.934	7.195
7.934	6.738
7.935	7.098
7.935	7.160
7.936	7.222
7.936	7.169
7.937	7.222
7.937	7.142
7.938	7.561
7.938	7.107
7.939	7.160
7.939	6.959
7.940	7.561
7.940	7.072
7.941	6.848
7.941	7.222
7.942	7.028
7.942	6.856
7.943	7.072
7.943	7.098
7.944	7.589
7.944	7.204
7.945	7.222
7.945	7.116
7.946	7.178
7.946	7.072
7.947	7.116
7.947	6.317
7.948	7.107
7.948	7.160
7.949	7.422
7.949	6.597
7.950	7.054
7.950	7.966
7.951	7.487
7.951	7.422
7.952	7.072
7.952	6.831
7.953	7.089
7.953	7.046
7.954	6.663
7.954	6.738
7.955	6.772
7.955	7.646
7.956	7.063
7.956	7.151
7.957	7.125
7.957	6.565
7.958	7.072
7.958	6.942
7.959	7.213
7.959	7.204
7.960	7.125
7.960	7.107
7.961	6.890
7.961	7.054
7.962	7.046
7.962	7.169
7.963	7.589
7.963	7.413
7.964	7.627
7.964	7.028
7.965	7.160
7.965	7.098
7.966	7.098
7.966	6.959
7.967	7.222
7.967	7.054
7.968	7.125
7.968	7.081
7.969	7.204
7.969	7.028
7.970	7.543
7.970	7.107
7.971	7.019
7.971	7.125
7.972	7.349
7.972	7.116
7.973	7.072
7.973	7.169
7.974	7.046
7.974	6.721
7.975	7.204
7.975	7.580
7.976	7.204
7.976	7.037
7.977	7.054
7.977	7.160
7.978	7.276
7.978	7.125
7.979	7.195
7.979	6.899
7.980	7.204
7.980	7.240
7.981	7.431
7.981	7.178
7.982	7.028
7.982	6.524
7.983	7.169
7.983	7.160
7.984	7.178
7.984	7.178
7.985	7.063
7.985	7.125
7.986	7.160
7.986	7.160
7.987	6.746
7.987	7.599
7.988	7.213
7.988	7.413
7.989	6.805
7.989	7.358
7.990	7.037
7.990	7.125
7.991	7.019
7.991	7.037
7.992	7.028
7.992	7.125
7.993	7.231
7.993	6.890
7.994	7.054
7.994	6.865
7.995	7.394
7.995	6.873
7.996	7.107
7.996	7.142
7.997	7.160
7.997	7.098
7.998	7.142
7.998	7.637
7.999	7.089
7.999	7.627
8.000	6.890
8.000	7.169
8.001	7.002
8.001	6.976
8.002	7.151
8.002	7.028
8.003	7.142
8.003	7.142
8.003	7.222
8.004	7.187
8.005	6.797
8.005	7.524
8.006	7.063
8.006	6.968
8.007	7.160
8.007	7.580
8.008	7.028
8.008	7.125
8.009	7.054
8.009	7.187
8.010	7.037
8.010	7.204
8.010	6.772
8.011	7.358
8.012	7.169
8.012	7.321
8.013	6.959
8.013	7.116
8.014	6.540
8.014	7.046
8.015	7.385
8.015	7.240
8.016	7.394
8.016	7.222
8.017	7.160
8.017	7.204
8.017	7.116
8.018	7.195
8.019	7.063
8.019	7.222
8.020	7.072
8.020	7.187
8.021	7.116
8.021	7.037
8.022	7.063
8.022	7.169
8.023	7.204
8.023	7.037
8.024	6.647
8.024	7.222
8.025	7.195
8.025	7.142
8.026	7.213
8.026	7.063
8.027	7.249
8.027	7.204
8.028	6.968
8.028	7.089
8.029	7.125
8.029	7.116
8.030	6.672
8.030	7.063
8.031	6.985
8.031	7.142
8.032	6.993
8.032	7.072
8.033	6.839
8.033	7.231
8.034	7.098
8.034	7.169
8.035	7.249
8.035	7.267
8.036	7.160
8.036	7.151
8.036	7.142
8.037	7.249
8.038	7.169
8.038	7.285
8.039	7.694
8.039	6.772
8.040	7.107
8.040	6.484
8.041	7.089
8.041	7.046
8.042	7.046
8.042	7.151
8.043	7.054
8.043	7.142
8.043	6.882
8.044	7.703
8.045	6.696
8.045	7.089
8.046	7.240
8.046	7.116
8.047	7.125
8.047	7.072
8.048	7.276
8.048	7.116
8.049	6.797
8.049	7.107
8.050	7.125
8.050	7.258
8.050	7.072
8.051	7.313
8.052	8.393
8.052	7.487
8.053	7.376
8.053	7.858
8.054	7.089
8.054	7.098
8.055	6.763
8.055	6.933
8.056	7.116
8.056	7.107
8.057	7.151
8.057	7.285
8.058	7.054
8.058	7.422
8.059	7.276
8.059	7.376
8.060	7.703
8.060	7.178
8.061	7.187
8.061	7.722
8.062	7.240
8.062	7.151
8.063	7.160
8.063	7.037
8.064	7.321
8.064	7.054
8.065	7.125
8.065	7.037
8.066	7.125
8.066	7.089
8.067	7.098
8.067	6.848
8.068	7.358
8.068	7.054
8.069	7.450
8.069	7.222
8.069	7.580
8.070	7.358
8.071	7.169
8.071	7.394
8.072	7.054
8.072	7.151
8.073	7.142
8.073	7.249
8.074	7.249
8.074	6.899
8.075	7.222
8.075	7.231
8.076	7.089
8.076	7.151
8.076	7.160
8.077	7.713
8.078	6.663
8.078	7.178
8.079	7.249
8.079	7.222
8.080	6.968
8.080	7.303
8.081	7.258
8.081	7.222
8.082	7.019
8.082	7.072
8.083	7.367
8.083	7.213
8.083	7.178
8.084	7.098
8.085	7.116
8.085	7.072
8.086	7.063
8.086	7.213
8.087	7.285
8.087	7.385
8.088	7.608
8.088	7.081
8.089	6.420
8.089	7.011
8.090	7.089
8.090	6.848
8.091	7.063
8.091	6.663
8.092	7.276
8.092	7.054
8.093	7.142
8.093	6.788
8.094	7.258
8.094	7.169
8.095	7.258
8.095	7.258
8.095	7.125
8.096	7.107
8.097	7.204
8.097	7.321
8.098	6.882
8.098	7.125
8.099	7.002
8.099	6.814
8.100	6.950
8.100	7.367
8.101	7.285
8.101	7.072
8.102	6.976
8.102	7.054
8.102	6.993
8.103	7.116
8.104	7.204
8.104	7.231
8.105	7.267
8.105	7.063
8.106	7.267
8.106	7.046
8.107	7.249
8.107	7.468
8.108	7.046
8.108	7.046
8.109	7.160
8.109	7.213
8.109	7.848
8.110	7.151
8.111	6.942
8.111	7.054
8.112	7.098
8.112	7.195
8.113	7.002
8.113	6.797
8.114	6.950
8.114	7.098
8.115	7.116
8.115	6.933
8.116	7.098
8.116	7.142
8.117	7.349
8.117	7.367
8.118	7.178
8.118	7.002
8.119	7.231
8.119	7.002
8.120	7.151
8.120	7.178
8.121	7.063
8.121	7.160
8.122	7.303
8.122	6.933
8.123	7.107
8.123	7.169
8.124	7.002
8.124	7.019
8.125	7.713
8.125	7.848
8.126	7.160
8.126	7.187
8.127	7.459
8.127	7.637
8.128	6.420
8.128	7.195
8.128	6.672
8.129	7.098
8.130	7.151
8.130	7.195
8.131	8.035
8.131	7.496
8.132	7.037
8.132	7.046
8.133	7.116
8.133	6.713
8.134	7.178
8.134	7.358
8.135	7.675
8.135	7.002
8.135	7.160
8.136	7.116
8.137	7.089
8.137	7.608
8.138	6.907
8.138	7.213
8.139	7.204
8.139	7.222
8.140	6.848
8.140	7.116
8.141	7.213
8.141	7.195
8.142	7.422
8.142	7.222
8.142	7.187
8.143	7.046
8.144	7.267
8.144	7.675
8.145	7.722
8.145	6.899
8.146	7.160
8.146	7.116
8.147	7.142
8.147	6.950
8.148	6.524
8.148	7.089
8.149	7.098
8.149	7.054
8.150	6.916
8.150	6.976
8.151	7.213
8.151	7.019
8.152	7.195
8.152	6.647
8.153	7.125
8.153	6.865
8.154	7.367
8.154	6.959
8.155	7.358
8.155	6.993
8.156	7.142
8.156	7.072
8.157	7.063
8.157	6.772
8.158	7.459
8.158	7.107
8.159	6.772
8.159	7.187
8.160	7.169
8.160	7.116
8.161	7.142
8.161	7.063
8.161	7.002
8.162	7.169
8.163	6.831
8.163	7.107
8.164	7.098
8.164	7.213
8.165	7.496
8.165	6.873
8.166	7.303
8.166	7.125
8.167	7.046
8.167	7.524
8.168	6.882
8.168	7.422
8.168	6.873
8.169	6.950
8.170	7.848
8.170	7.761
8.171	7.046
8.171	7.142
8.172	8.045
8.172	7.222
8.173	6.680
8.173	7.838
8.174	6.597
8.174	7.195
8.175	7.125
8.175	7.160
8.175	7.313
8.176	7.011
8.177	7.404
8.177	7.321
8.178	6.907
8.178	7.046
8.179	6.738
8.179	6.985
8.180	7.187
8.180	7.116
8.181	7.089
8.181	7.276
8.182	7.178
8.182	7.116
8.183	7.151
8.183	7.258
8.184	7.231
8.184	7.285
8.185	6.873
8.185	7.349
8.186	7.037
8.186	7.125
8.187	7.160
8.187	7.125
8.188	7.599
8.188	7.063
8.189	7.313
8.189	6.985
8.190	7.011
8.190	7.054
8.191	6.356
8.191	7.028
8.192	7.946
8.192	7.116
8.193	7.142
8.193	6.831
8.194	7.809
8.194	7.169
8.194	7.468
8.195	7.063
8.196	7.195
8.196	7.195
8.197	7.151
8.197	7.169
8.198	6.713
8.198	7.187
8.199	7.169
8.199	7.116
8.200	7.054
8.200	7.656
8.201	7.313
8.201	7.285
8.201	7.178
8.202	7.107
8.203	7.404
8.203	7.313
8.204	7.142
8.204	7.142
8.205	7.204
8.205	7.222
8.206	7.204
8.206	7.142
8.207	7.267
8.207	7.160
8.208	7.054
8.208	7.178
8.209	7.385
8.209	6.942
8.210	7.107
8.210	7.222
8.211	6.797
8.211	6.565
8.212	7.656
8.212	7.195
8.213	7.285
8.213	7.819
8.214	7.665
8.214	9.284
8.215	7.258
8.215	6.763
8.216	7.089
8.216	7.125
8.217	7.213
8.217	7.285
8.218	7.098
8.218	6.873
8.219	7.524
8.219	7.151
8.220	7.440
8.220	7.349
8.220	7.431
8.221	6.763
8.222	7.089
8.222	7.665
8.223	6.865
8.223	7.240
8.224	7.089
8.224	7.107
8.225	6.907
8.225	6.301
8.226	6.647
8.226	6.557
8.227	6.831
8.227	6.882
8.227	7.011
8.228	8.035
8.229	7.063
8.229	7.533
8.230	7.477
8.230	6.899
8.231	7.142
8.231	7.204
8.232	7.125
8.232	6.933
8.233	7.089
8.233	6.696
8.234	7.116
8.234	7.349
8.234	6.705
8.235	7.249
8.236	6.856
8.236	7.195
8.237	7.331
8.237	7.160
8.238	7.213
8.238	7.142
8.239	7.267
8.239	7.543
8.240	7.125
8.240	7.450
8.241	7.413
8.241	7.440
8.242	7.213
8.242	7.761
8.243	7.089
8.243	7.222
8.244	7.089
8.244	7.125
8.245	7.267
8.245	7.116
8.246	7.046
8.246	7.169
8.247	7.011
8.247	7.431
8.248	7.028
8.248	7.515
8.249	6.460
8.249	7.151
8.250	6.985
8.250	6.581
8.251	7.249
8.251	6.672
8.252	6.680
8.252	6.968
8.253	7.222
8.253	6.831
8.253	7.195
8.254	7.249
8.255	6.484
8.255	7.285
8.256	7.125
8.256	7.258
8.257	7.404
8.257	7.222
8.258	7.169
8.258	7.063
8.259	7.125
8.259	7.431
8.260	7.151
8.260	6.696
8.260	6.805
8.261	7.002
8.262	6.805
8.262	7.098
8.263	7.125
8.263	7.178
8.264	7.160
8.264	7.331
8.265	6.950
8.265	7.151
8.266	7.178
8.266	7.646
8.267	7.072
8.267	7.107
8.267	6.839
8.268	7.524
8.269	7.002
8.269	7.321
8.270	7.072
8.270	7.151
8.271	6.950
8.271	7.376
8.272	7.294
8.272	6.696
8.273	6.713
8.273	6.277
8.274	6.540
8.274	7.213
8.275	6.968
8.275	7.107
8.276	7.142
8.276	7.187
8.277	7.385
8.277	7.267
8.278	7.107
8.278	6.848
8.279	7.089
8.279	7.222
8.280	7.213
8.280	7.142
8.281	7.459
8.281	7.258
8.282	7.116
8.282	7.385
8.283	7.142
8.283	7.222
8.284	7.249
8.284	6.508
8.285	7.019
8.285	6.976
8.286	7.533
8.286	7.160
8.286	6.976
8.287	7.240
8.288	8.146
8.288	7.367
8.289	6.396
8.289	7.907
8.290	6.713
8.290	7.081
8.291	7.394
8.291	7.505
8.292	7.160
8.292	6.907
8.293	6.882
8.293	7.249
8.293	7.349
8.294	7.222
8.295	7.063
8.295	7.561
8.296	7.151
8.296	7.037
8.297	7.213
8.297	7.249
8.298	7.125
8.298	7.178
8.299	7.358
8.299	7.440
8.300	7.222
8.300	7.231
8.301	7.385
8.301	7.321
8.302	7.019
8.302	7.385
8.303	7.125
8.303	7.160
8.304	7.231
8.304	7.151
8.305	7.440
8.305	7.358
8.306	7.151
8.306	7.125
8.307	7.204
8.307	7.222
8.308	7.063
8.308	7.116
8.309	7.125
8.309	7.258
8.310	7.367
8.310	7.589
8.311	6.993
8.311	7.258
8.312	7.116
